,in_len,out_len,kernel_size,num_filters,weight_norm,dilation_base,num_layers,dropout,lr,batch_size,RMSE,MAE,MAPE
36,7,2,2,2,True,2,3,0.2039494513194702,0.0014114936450938245,32,0.026377351954579353,0.017547019,3.0769431963562965
37,10,6,5,2,True,5,4,0.22208191467799318,0.0013242433841502907,64,0.027779314666986465,0.019775944,3.4697275608778
38,31,21,17,2,True,3,5,0.19803101578319496,0.0014947998415337745,32,0.029111560434103012,0.021218222,3.759278729557991
39,7,2,2,2,True,1,2,0.2570571925374448,0.0018521652535826456,256,0.031349193304777145,0.023732176,4.1815318167209625
40,19,8,11,3,False,2,4,0.19937701276113162,0.00103188649687048,32,0.028617167845368385,0.020385586,3.5966087132692337
41,6,2,2,3,True,2,3,0.1769751803255915,0.004705777414513377,32,0.028834940865635872,0.020347977,3.577740117907524
42,4,2,1,2,True,2,3,0.23381839981379196,0.003341405169087813,32,0.026462078094482422,0.017660089,3.1019454821944237
43,4,2,2,2,True,3,3,0.22851614303670212,0.003360880208891286,32,0.02672923356294632,0.018177,3.20582278072834
44,9,3,3,2,True,2,2,0.2555614553318387,0.0013280695773894172,32,0.027118194848299026,0.018099803,3.1438060104846954
45,13,5,4,2,False,1,3,0.274662181672163,0.0025714207112154637,128,0.027489596977829933,0.019555263,3.4519556909799576
46,6,2,2,2,True,3,5,0.24116547340051453,0.004450585311675341,64,0.02643720433115959,0.017519593,3.0598919838666916
47,12,4,4,7,False,4,5,0.28938455640296656,0.004840586234013313,64,0.029373958706855774,0.02058324,3.5618558526039124
48,26,10,7,5,True,4,5,0.24661502960175372,0.004531765233356679,64,0.02790817804634571,0.019414285,3.4181032329797745
49,6,3,2,3,False,3,5,0.1913377826638844,0.00378467690243281,64,0.02642909623682499,0.017593045,3.0854254961013794
50,17,7,8,4,False,3,5,0.20222706729915402,0.004426757594654723,64,0.031209532171487808,0.020739974,3.5997774451971054
51,7,3,2,3,False,3,5,0.1905510550164392,0.003798896258528387,64,0.026411430910229683,0.017554486,3.074776940047741
52,7,3,3,3,False,3,5,0.16611287289169052,0.0037779203379206677,64,0.02683556079864502,0.018549722,3.257019817829132
53,9,3,3,3,False,3,5,0.1882611941686683,0.003757490573459292,64,0.027469413354992867,0.019342095,3.3984974026679993
54,6,3,2,5,False,3,5,0.2070974068396387,0.004341881715884981,64,0.02677169442176819,0.01826685,3.2140184193849564
55,11,4,3,3,False,4,5,0.18467030479070295,0.0038023776399537085,64,0.02759924717247486,0.018570786,3.252003714442253
56,8,3,2,4,False,3,5,0.16934589216070545,0.004122909912572819,128,0.027023468166589737,0.01855853,3.2422728836536407
57,3,1,1,3,False,5,1,0.297764429712682,0.003974203861027024,64,0.0277970302850008,0.019862885,3.514883667230606
58,23,12,18,4,False,3,5,0.2478463959981747,0.003613848414615178,64,0.02683754824101925,0.018073378,3.1692489981651306
59,13,9,6,2,False,3,5,0.23081581315597055,0.004639472003180009,64,0.027980180457234383,0.020015098,3.5432279109954834
60,6,3,2,3,False,2,2,0.14485225806971377,0.0034690031324544107,128,0.026543892920017242,0.017757041,3.1154820695519447
61,5,2,2,2,False,3,4,0.21615074750881558,0.003144440955413848,256,0.026698976755142212,0.01799005,3.162149339914322
62,8,5,2,2,True,2,4,0.21811695035803633,0.0014917904202686402,128,0.027279693633317947,0.018279314,3.1656667590141296
63,3,1,1,2,False,4,4,0.19432547628143293,0.004395108667293019,64,0.026774289086461067,0.018284345,3.2229360193014145
64,6,2,2,2,True,2,5,0.239288865714372,0.002790919090739077,64,0.026446299627423286,0.017566679,3.0767615884542465
65,9,4,3,3,True,2,5,0.25448420916466236,0.0027760933161777735,64,0.026986371725797653,0.018790599,3.306679055094719
66,7,2,2,2,False,2,5,0.23768229399168167,0.001162320418385121,64,0.02698013372719288,0.018483436,3.257770836353302
67,16,6,10,5,True,3,5,0.2859763531776815,0.003851784314156437,64,0.028856810182332993,0.02111055,3.744276612997055
68,6,2,2,3,True,2,1,0.20866237155596265,0.004951471488674176,64,0.02722536213696003,0.018429348,3.1924840062856674
69,21,15,5,2,False,2,5,0.27515623809307366,0.0023099548766104512,128,0.028441384434700012,0.02039963,3.5790428519248962
70,28,26,17,3,True,2,5,0.17889003115475968,0.004070091026460067,64,0.028911681845784187,0.019977022,3.481610119342804
71,3,1,1,2,True,1,4,0.23955715506047404,0.002968603173687126,256,0.026543395593762398,0.017899122,3.1456664204597473
72,5,2,2,2,True,3,5,0.21941255373654522,0.002456188442119761,32,0.0280129574239254,0.019490657,3.3610593527555466
73,18,13,9,2,True,1,5,0.24965135159752494,0.0028009712658979232,64,0.02636532299220562,0.017456817,3.046252205967903
74,18,14,9,2,True,2,5,0.26739292088975947,0.002090332855383429,64,0.027796242386102676,0.018779648,3.2872773706912994
75,19,12,13,2,True,4,5,0.24626512899921416,0.00309738166616916,64,0.026349162682890892,0.017507963,3.0648233368992805
76,19,12,14,3,True,4,5,0.2542860874660589,0.003683907961006423,64,0.026711102575063705,0.017845845,3.1085096299648285
77,20,13,13,2,True,4,2,0.2783085246638477,0.004226137603403463,64,0.02644597552716732,0.01749744,3.066747821867466
78,21,11,12,3,True,5,5,0.0026453577619274804,0.003128250612253732,128,0.026610849425196648,0.017734492,3.1126732006669044
79,14,10,9,2,False,3,5,0.2275872632574033,0.003411190605521449,64,0.02823297306895256,0.019312099,3.337959572672844
80,16,13,11,2,True,3,5,0.2597047915432789,0.0032262747482888934,64,0.026471342891454697,0.017698826,3.1082283705472946
81,20,13,13,2,True,4,2,0.2756851949956311,0.00430105918709705,64,0.02645222470164299,0.017519532,3.071400709450245
82,18,14,15,2,True,4,2,0.24824586480518201,0.0041905154575840094,64,0.02661552093923092,0.017632836,3.0909357592463493
83,24,18,15,2,True,4,1,0.28193006890750066,0.0045791531515847845,64,0.026211343705654144,0.017225573,3.016585297882557
84,25,18,15,2,True,4,1,0.2900171059388167,0.00467341415850342,64,0.026215527206659317,0.017188845,3.0054377391934395
85,25,18,15,3,True,4,1,0.28503873943436003,0.004749358357471648,64,0.026748431846499443,0.01816313,3.1896833330392838
86,23,17,15,7,True,5,1,0.2947539242681305,0.004603859638555019,128,0.028127521276474,0.019647354,3.460592031478882
87,22,19,16,2,True,4,1,0.2677875636450958,0.004832537032612766,256,0.02710075117647648,0.017709376,3.098280541598797
88,29,23,26,3,False,4,1,0.28842472307649447,0.0012093004038767733,64,0.028003588318824768,0.019673867,3.464002162218094
89,25,20,11,6,True,4,1,0.16002281627664033,0.0035342809512411053,32,0.034002404659986496,0.023636479,4.13714163005352
90,27,16,20,2,True,1,1,0.1017485011770045,0.003951231971939733,64,0.027754811570048332,0.018928584,3.3142708241939545
91,24,18,16,2,True,4,2,0.2619799370785273,0.004502003952105382,64,0.026678720489144325,0.018036814,3.175922855734825
92,17,12,8,2,True,3,1,0.2487292294889266,0.004659921674884093,64,0.026825934648513794,0.01841149,3.2380539923906326
93,20,15,4,2,True,3,3,0.1896028144631896,0.004553139321095418,64,0.02676129899919033,0.018427365,3.2444406300783157
94,18,11,14,2,True,4,5,0.2717047896847316,0.0044216256952770245,64,0.026930389925837517,0.017925201,3.1302373856306076
95,21,16,12,2,False,3,5,0.2918426288250948,0.004117595241334499,64,0.026595307514071465,0.017758286,3.112640418112278
96,22,10,10,4,True,5,5,0.28040845952254023,0.004481428542948721,32,0.027255356311798096,0.018425005,3.2223813235759735
97,27,22,5,3,False,3,1,0.2358610190500508,0.004914307421896513,64,0.02727433852851391,0.018544814,3.2498344779014587
98,11,9,7,2,True,4,2,0.2058194469705625,0.0014293502103289136,128,0.026950867846608162,0.018614652,3.279709815979004
99,19,16,13,3,True,1,4,0.299628660953608,0.0040358221232963745,64,0.0266414824873209,0.017932827,3.148384764790535
