,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
49,14,30,26,1,3,0.23523265600482457,6,32,False,0.0032057442064364577,0.07827239483594894,0.0551447,11.750292778015137
50,22,23,28,2,4,0.2633854497444516,8,256,False,0.0021402388484350705,0.04867686331272125,0.032521553,7.072977721691132
51,22,26,24,2,4,0.28295855406237114,7,256,False,0.0013326231367467214,0.048771586269140244,0.03237506,7.023908942937851
52,24,26,22,2,3,0.21357202451699497,7,64,False,0.0017793226846258459,0.06069738045334816,0.04690831,10.161933302879333
53,19,27,25,2,3,0.2972413609110078,7,256,False,0.0019384233609204455,0.04802350699901581,0.031873547,7.057761400938034
54,24,29,27,2,4,0.1718729026744083,7,128,False,0.004500552135543054,0.047901302576065063,0.031975985,7.028789073228836
55,26,30,27,2,4,0.17232462006470348,7,256,False,0.0045906356836372215,0.04828774929046631,0.032362234,7.170047610998154
56,24,24,28,2,2,0.28003934449998746,6,64,False,0.0038910794570307205,0.0721426010131836,0.054928496,11.517341434955597
57,6,28,26,2,3,0.1944144021903113,7,128,False,0.003994156921701202,0.04727393016219139,0.031849965,6.984546035528183
58,8,29,30,2,4,0.18892347574677398,8,128,False,0.004252901594389264,0.055288948118686676,0.04166089,8.688636869192123
59,2,28,26,1,3,0.13607924506076,7,128,False,0.004693627022364833,0.04845523089170456,0.031949736,6.966584920883179
60,4,31,32,2,2,0.224018264485429,7,128,False,0.004034742065643495,0.05082548409700394,0.036948543,7.866505533456802
61,8,27,29,2,3,0.24740529127850994,7,128,False,0.003682229399878357,0.05463293939828873,0.0393637,8.227162063121796
62,22,25,27,2,3,0.1571321170983529,7,128,False,0.004418519417180415,0.050668865442276,0.035292357,7.500312477350235
63,20,29,25,2,3,0.258017130199737,7,256,False,0.002284065486719632,0.047683969140052795,0.03164852,6.977881491184235
64,17,29,24,2,4,0.1807950107018303,8,128,False,0.0023044832574247182,0.049277786165475845,0.033372134,7.231529802083969
65,20,31,23,2,3,0.2348306707015498,7,32,False,0.0027158193804682927,0.06972753256559372,0.04752266,9.992792457342148
66,25,28,22,2,2,0.2575947083933288,7,256,False,0.003129871019774141,0.04832182824611664,0.031920116,7.056359201669693
67,23,27,20,2,3,0.16803964288936746,6,128,False,0.001639699125253709,0.04842447489500046,0.03246602,7.07167387008667
68,19,29,26,2,4,0.19574750039334943,8,256,False,0.002900984192713906,0.04843858629465103,0.032143187,7.045565545558929
69,27,26,28,2,4,0.27480848349875625,7,64,False,0.004566214948281443,0.0735243558883667,0.05395355,11.36433258652687
70,21,22,25,2,3,0.29109910155821556,10,256,False,0.004147874873464607,0.04837430641055107,0.0321477,7.105094939470291
71,20,24,25,2,3,0.2682346897370934,7,256,False,0.002198533586232586,0.047842349857091904,0.03172653,7.004125416278839
72,18,15,24,2,3,0.2678693081023238,7,256,False,0.002474809936128072,0.04820410534739494,0.03204634,7.110898196697235
73,20,30,26,2,3,0.251649769965139,7,256,False,0.002278455461900254,0.04784423112869263,0.031611744,6.957373768091202
74,17,24,23,2,3,0.2515626388080988,7,256,False,0.002261423606456962,0.05272155627608299,0.036875393,7.798468321561813
75,20,27,25,3,2,0.2425221080925286,7,256,False,0.0023838160123633052,0.04853629320859909,0.032558344,7.109357416629791
76,23,30,26,2,3,0.21614336539227771,7,256,False,0.0019357120744445718,0.047890760004520416,0.031793226,7.026372104883194
77,22,23,21,2,2,0.2628705456903304,6,256,False,0.002199023753248354,0.04833240061998367,0.032496132,7.236078381538391
78,20,28,27,1,3,0.2745804429330584,7,256,False,0.0025741826851050564,0.04793081060051918,0.031664968,6.987583637237549
79,21,20,24,2,3,0.287985246903242,8,256,False,0.0015303333581021654,0.0488523505628109,0.032715287,7.222621887922287
80,18,25,25,2,3,0.23047479267416915,7,64,False,0.002082422542257882,0.048360541462898254,0.032531627,6.925953924655914
81,23,30,26,2,3,0.21718833370037735,7,256,False,0.0018931289960750345,0.04788210988044739,0.031750362,7.012535631656647
82,19,31,26,2,3,0.25286263930200864,7,256,False,0.001734414240626993,0.04789711534976959,0.031562336,6.936953216791153
83,23,30,28,2,3,0.23846767660332296,7,256,False,0.0018787501511379953,0.04790878668427467,0.031744435,6.987973302602768
84,22,28,26,2,3,0.26755481706904394,7,256,False,0.002190597814685214,0.047861456871032715,0.031575963,6.943073868751526
85,21,26,25,2,2,0.27938651629352246,7,256,False,0.0020015338753366675,0.04835718870162964,0.031837244,6.978076696395874
86,15,28,23,2,3,0.2617794534300027,7,256,False,0.0022362101937529774,0.05113653838634491,0.034900106,7.447254657745361
87,22,24,29,3,3,0.2692494622966354,7,64,False,0.0025058811092934074,0.049137067049741745,0.03306788,7.15637281537056
88,12,27,24,2,2,0.29842677327456396,7,32,False,0.0026532727938579225,0.08206437528133392,0.055773314,11.583098024129868
89,19,28,27,2,3,0.2897813421880554,7,256,True,0.002341448177741733,0.048689767718315125,0.032293037,7.021447271108627
90,20,29,22,2,6,0.255886311429468,6,64,False,0.0021431800774520857,0.06633652001619339,0.047018457,9.902594238519669
91,23,26,26,2,3,0.2037751209973719,7,256,False,0.002050662414410177,0.04787181690335274,0.03164623,6.976601481437683
92,21,26,26,2,3,0.22926204643445575,7,256,False,0.002391449685668802,0.04794887825846672,0.03193811,7.071851938962936
93,25,25,27,2,3,0.2763610228149673,7,256,False,0.002037325910947429,0.04829046130180359,0.031925634,7.0209212601184845
94,22,27,25,2,4,0.2452284966008318,7,256,False,0.0017884595455704183,0.048638615757226944,0.032248363,7.01533779501915
95,24,22,28,2,3,0.20652102365713096,7,256,False,0.002804524415655343,0.04822351783514023,0.031816322,6.915641576051712
96,7,23,19,1,3,0.2669576832378959,7,256,False,0.0021725527646674295,0.04829293116927147,0.031771637,6.972833722829819
97,17,28,26,2,3,0.25109571944635406,7,256,False,0.002267248885889936,0.047881558537483215,0.031738445,7.009077072143555
98,20,25,24,2,3,0.2835224898198295,7,64,False,0.002042548862057431,0.048306308686733246,0.032050267,7.043277472257614
99,22,26,25,2,2,0.2594623091174516,7,256,False,0.0019870080568729067,0.04836910590529442,0.03218445,7.120566815137863
