,input_chunk_length,training_length,hidden_dim,n_rnn_layers,dropout,batch_size,lr,RMSE,MAE,MAPE
62,30,49,18,3,0.10827977829850963,256,0.002893641737240885,0.04776417091488838,0.03162966,6.943855434656143
63,27,49,17,3,0.0885543180105626,256,0.0024358565582590598,0.0493236668407917,0.033679057,7.274501770734787
64,28,46,15,3,0.041485674149200055,256,0.0029505415923222534,0.04900537431240082,0.03304562,7.172539830207825
65,26,52,18,1,0.1163012698623036,128,0.003143291834989946,0.05545899271965027,0.04116638,8.685106039047241
66,23,55,20,3,0.06441085881856014,256,0.003953361951200884,0.08717979490756989,0.0641789,13.569517433643341
67,30,49,16,3,0.18117020072878035,256,0.003233552684109689,0.06628953665494919,0.050072007,10.346661508083344
68,20,42,22,3,0.16096417071342864,256,0.003513825260489486,0.10645919293165207,0.08045196,16.901661455631256
69,25,45,26,3,0.1437386357835881,256,0.00387645860136455,0.04883837327361107,0.032970473,7.1597181260585785
70,28,47,18,3,0.09640001454673305,256,0.0025863431006986925,0.0482482872903347,0.032087695,6.993182748556137
71,30,57,19,3,0.12392864184091695,256,0.002802782844569851,0.04808414727449417,0.032634716,7.252167165279388
72,31,51,21,3,0.10811939051345976,256,0.001987117972412054,0.05088813602924347,0.035564274,7.6339781284332275
73,30,61,19,3,0.23641937196456836,256,0.0022403525048566944,0.049571260809898376,0.03502493,7.835602760314941
74,26,59,17,3,0.24970043690851107,256,0.003059677230635831,0.04856419190764427,0.03261659,7.102727890014648
75,22,53,21,3,0.21604821758847118,32,0.0037162347490701294,0.08186356723308563,0.061759416,13.004010915756226
76,23,55,16,1,0.20558508872689865,64,0.0034159257234800933,0.08667004853487015,0.059811004,12.546078860759735
77,28,47,14,2,0.13883529783049464,256,0.0025465465917282265,0.04946712404489517,0.03343046,7.208383083343506
78,25,49,18,3,0.07380832952279304,128,0.0015773403735479148,0.049332145601511,0.03362158,7.2425708174705505
79,21,43,20,3,0.12024388918831291,256,0.002804416269530428,0.052227769047021866,0.037102796,7.892093062400818
80,19,58,22,3,0.2609163282495229,256,0.0038154370739059075,0.09306992590427399,0.06907349,14.512564241886139
81,31,60,19,3,0.13196464286384074,256,0.002752004886632691,0.04786146804690361,0.032104313,7.10393562912941
82,29,61,19,3,0.2457617409780908,256,0.0029429756648675616,0.0497245155274868,0.035273783,7.8793928027153015
83,30,59,18,3,0.13323786845211016,256,0.003627638150958064,0.0479561984539032,0.031901035,6.933648884296417
84,31,50,16,3,0.10859251393413477,256,0.003287597692547095,0.07891586422920227,0.061555922,12.610557675361633
85,26,46,20,3,0.1005096286594838,256,0.0026909470618189982,0.05251862853765488,0.03751349,7.965666800737381
86,28,56,17,3,0.19466045693016634,256,0.004041255889059165,0.05078957602381706,0.035523757,7.590803503990173
87,29,47,18,3,0.23260057622162433,256,0.0031638677466285306,0.047601714730262756,0.031749237,7.0011205971241
88,1,53,18,3,0.21075862858745564,32,0.0034265331575695124,0.07918448001146317,0.060625926,12.850642204284668
89,27,45,15,3,0.23204383696539918,64,0.0031642384627685563,0.09770873934030533,0.07424945,15.66314697265625
90,24,48,28,2,0.22558672570412708,256,0.0035754313877029097,0.04846613481640816,0.032536782,7.105295360088348
91,29,47,19,3,0.1279691484613398,256,0.0024664040730766235,0.048818439245224,0.033990756,7.5957126915454865
92,31,51,17,3,0.14427058437329168,256,0.0030574075487338806,0.04956036061048508,0.0340083,7.330172508955002
93,30,61,19,3,0.2367309829101648,256,0.0037325876785042913,0.048891037702560425,0.03408904,7.584238797426224
94,26,49,18,3,0.1155936087542409,256,0.0034740790698935316,0.04763152822852135,0.031554967,6.920740753412247
95,26,49,18,3,0.2160623220680756,256,0.0038830573325503016,0.04758002981543541,0.03162344,6.973999738693237
96,24,49,16,3,0.2172124111844163,256,0.0038899024356572965,0.0636986643075943,0.047511097,9.92046445608139
97,27,52,18,3,0.19972223436344852,256,0.003488266557520256,0.04760249704122543,0.03172815,7.004827260971069
98,27,52,17,1,0.1858570490275823,128,0.00412872505227402,0.0542307011783123,0.0393354,8.263050764799118
99,25,50,18,3,0.2050072564883063,256,0.0033364523898844205,0.04759354144334793,0.03178675,7.019297033548355
