,input_chunk_length,training_length,hidden_dim,n_rnn_layers,dropout,batch_size,lr,RMSE,MAE,MAPE
39,20,36,17,2,0.05322762584753504,256,0.0027530916392071907,0.04829403758049011,0.031951677,7.051835209131241
40,18,31,26,2,0.13828350362260988,128,0.0030191044789109455,0.04939000681042671,0.033307042,7.257099449634552
41,12,22,14,2,0.08661128317752605,256,0.0020486489207814204,0.04804195463657379,0.0317611,7.0301443338394165
42,15,27,10,2,0.14553567583801172,256,0.002635148205331365,0.04826240986585617,0.032266524,7.171406596899033
43,14,22,14,2,0.12395182551032045,256,0.00229403978466342,0.04800771176815033,0.03169761,7.008227705955505
44,16,28,14,2,0.10341258301456194,256,0.004791546132076662,0.04805790260434151,0.031701032,6.987807899713516
45,8,16,18,2,0.11990337890902358,256,0.0015137207954192974,0.048429280519485474,0.03272143,7.2999656200408936
46,11,21,16,2,0.06236632998331117,256,0.004776828305015109,0.048088062554597855,0.03171366,6.9867245852947235
47,15,23,15,2,0.09102716850781117,256,0.0017869704041294432,0.047935470938682556,0.031641502,6.987183541059494
48,15,22,15,2,0.046066701603341996,128,0.0017281987989723807,0.04798883572220802,0.031622693,6.963111460208893
49,17,23,22,2,0.029994765887389863,128,0.0010677342669318099,0.048265907913446426,0.032158263,7.129082828760147
50,4,12,19,2,0.040250306134004155,128,0.0016705233903379498,0.048500481992959976,0.03240792,7.156816124916077
51,14,20,15,2,0.08274857341834277,128,0.001840706392305883,0.04798700287938118,0.031747103,7.024899125099182
52,15,20,17,2,0.09317066172988116,128,0.001901600474441659,0.04832093417644501,0.032053776,7.074590027332306
53,10,15,13,2,0.08004355282511247,128,0.0013669820265678043,0.048110105097293854,0.031856734,7.053237408399582
54,12,19,15,2,5.268099863491027e-05,128,0.0018809545317915023,0.048185672610998154,0.03213194,7.131781429052353
55,17,26,16,2,0.048357584135094785,128,0.0014091635187181912,0.048153508454561234,0.032006267,7.102514058351517
56,12,28,19,2,0.0681558891910277,64,0.0017605791306316032,0.07866363972425461,0.06725663,13.83303552865982
57,15,35,12,2,0.07093450502803243,128,0.0016370808269345072,0.048040349036455154,0.0318048,7.043793797492981
58,14,25,15,2,0.09679293217136571,128,0.0011887049491603084,0.048307135701179504,0.03248678,7.240261882543564
59,9,32,25,2,0.018964377631613894,64,0.002170403112649379,0.07054382562637329,0.058596857,12.08624392747879
60,16,20,17,1,0.13251832823339613,128,0.0013597858173260559,0.048922426998615265,0.032839622,7.19534233212471
61,14,22,14,2,0.08670360313134873,256,0.0022150405839106106,0.04800710082054138,0.03166319,6.9918520748615265
62,13,17,15,2,0.0847903921867951,256,0.0018017739630646647,0.04797689616680145,0.03163282,6.958386301994324
63,13,16,13,2,0.10776630814025408,256,0.0018011304386380894,0.0481257289648056,0.031935953,7.080501317977905
64,18,24,16,2,0.04267152062067997,256,0.001532653043520969,0.04805193841457367,0.03180014,7.0428818464279175
65,11,14,32,2,0.06193828694608544,256,0.002548039952318557,0.04883067309856415,0.032850772,7.248333096504211
66,19,23,9,2,0.11275692404390725,256,0.0031822708336608383,0.04850698262453079,0.032697335,7.255125045776367
67,16,39,19,2,0.08648779055248068,256,0.001971093469749538,0.0481073334813118,0.031979516,7.067663222551346
68,10,17,15,2,0.030479801366933686,128,0.0023708583916539645,0.04801202192902565,0.031637862,6.95931538939476
69,12,20,12,1,0.09860502036976886,64,0.0043932107327233315,0.05046776309609413,0.03451004,7.480758428573608
70,13,26,15,2,0.05550535037851313,256,0.0036924371016385537,0.048015668988227844,0.031800877,7.043474167585373
71,14,22,14,2,0.08519239396179379,256,0.001818398920092673,0.04805471748113632,0.031815875,7.049146294593811
72,15,19,14,2,0.07470619542804069,256,0.0028714825389517472,0.04812106490135193,0.0317602,7.008357346057892
73,17,21,13,2,0.13271501682828107,256,0.0022863610719082903,0.04821750521659851,0.032176685,7.152573764324188
74,13,29,18,2,0.15132770614234714,256,0.0016102406174836898,0.04818817973136902,0.03211474,7.132627069950104
75,14,18,17,2,0.08799168013593209,256,0.0021068443948572906,0.0482388399541378,0.031974815,7.071688026189804
76,12,42,12,2,0.06857455717447536,256,0.0017206934740251524,0.04798540472984314,0.031642944,6.9724127650260925
77,9,10,10,2,0.06775261531147782,256,0.0014176320039385245,0.04807089641690254,0.031769264,7.010842114686966
78,12,42,11,2,0.045103950366609136,32,0.0012401014918151754,0.0908416137099266,0.07131179,14.89521712064743
79,10,42,16,1,0.10508079449336397,256,0.0017155823237156194,0.04848824813961983,0.032652494,7.24722295999527
80,11,44,13,2,0.05424329255476312,128,0.004955866836589266,0.04823700338602066,0.031899296,7.045428454875946
81,15,40,12,2,0.07831636565035098,256,0.002024307609744968,0.048061221837997437,0.031925425,7.0802390575408936
82,14,49,14,2,0.09786090269311151,256,0.0019069336123168402,0.04799943417310715,0.03180735,7.050293684005737
83,14,48,15,2,0.09676354002397428,256,0.0019009448561855956,0.047920823097229004,0.031688303,7.006321102380753
84,16,49,11,2,0.18788973789144933,256,0.0019028638254092428,0.048214130103588104,0.032344297,7.1944087743759155
85,13,48,13,2,0.06281099332655304,256,0.0015333093337443512,0.04819836467504501,0.032136813,7.14019313454628
86,12,54,15,2,0.09448614006375544,256,0.001731746785683832,0.04797980934381485,0.031886116,7.071896642446518
87,11,54,16,2,0.03361183518638677,256,0.0017416392376221228,0.04832574725151062,0.03215029,7.1037523448467255
88,8,57,15,2,0.01651102480504492,128,0.0012833437695743734,0.04804733023047447,0.031920303,7.075893878936768
89,12,46,17,2,0.17113622533190156,256,0.001819680671970797,0.049004603177309036,0.03353715,7.503391057252884
90,13,52,18,2,0.07261619161553032,64,0.00161213248199032,0.04836420342326164,0.032360893,7.190919667482376
91,15,44,14,2,0.09381090352031698,256,0.0019314205550372498,0.047963518649339676,0.03167655,7.001868635416031
92,17,37,15,2,0.07871514088090718,256,0.002104121757840937,0.047930408269166946,0.031608578,6.962311267852783
93,1,37,12,2,0.07903820079446482,256,0.0019970892533195507,0.048123132437467575,0.031818368,7.045610994100571
94,16,41,14,2,0.09317486495911906,256,0.001465690053003668,0.0479796901345253,0.031794097,7.047417759895325
95,17,44,14,2,0.09294327508496812,256,0.0014906320697579078,0.047940824180841446,0.031692076,7.009826600551605
96,19,45,16,2,0.09273927409778566,256,0.0021354598144636633,0.0482618510723114,0.032144256,7.122693210840225
97,20,43,14,2,0.10962196140819584,256,0.00152769275691203,0.04793756827712059,0.031703196,7.017095386981964
98,18,44,14,1,0.11274640765266439,256,0.001127748418194721,0.04864083603024483,0.0322722,7.086522877216339
99,20,41,13,2,0.1036236671373283,256,0.0014289882525767988,0.048271242529153824,0.032306444,7.190278172492981
