,input_chunk_length,training_length,hidden_dim,n_rnn_layers,dropout,batch_size,lr,RMSE,MAE,MAPE
38,23,45,10,3,0.06182739513372644,64,0.0013764812153476285,0.026456646621227264,0.017627127,3.0948638916015625
39,19,35,8,3,0.1262161266469685,64,0.0022395690254176674,0.026445530354976654,0.017613485,3.092576563358307
40,22,41,22,3,0.02452702491589509,64,0.0018323765763543108,0.03810803219676018,0.029718202,5.097983777523041
41,29,49,10,3,0.14543176622609727,64,0.0028598810994539827,0.026455026119947433,0.01763356,3.0964596197009087
42,26,46,12,3,0.10125070168831513,64,0.0013459828232679901,0.026667824015021324,0.018047122,3.178194537758827
43,25,42,9,3,0.0772838770293112,64,0.0020825309280023403,0.026638703420758247,0.017757962,3.109847567975521
44,28,48,12,3,0.0529292556336242,64,0.0023384355058971304,0.0264445673674345,0.017440522,3.0431048944592476
45,20,35,8,3,0.11931337232505664,64,0.003119560582300121,0.026434997096657753,0.017590132,3.087793104350567
46,27,45,14,1,0.033452431614944975,64,0.0017476264095436565,0.026601402088999748,0.017727394,3.1083762645721436
47,30,53,9,3,0.10592359622182615,64,0.001970320018818784,0.026858653873205185,0.018097065,3.177860379219055
48,26,40,10,3,0.13976728691320467,256,0.002665707617934228,0.026693714782595634,0.018099923,3.187667578458786
49,24,32,12,3,0.09158375722446707,64,0.0013937375677443094,0.02638995088636875,0.017473238,3.0634479597210884
50,24,33,17,3,0.08320230313838611,64,0.0014632821245510975,0.02694038860499859,0.018400693,3.245166689157486
51,22,28,10,3,0.06885753833697943,64,0.001661154399231957,0.026483062654733658,0.017684894,3.1067991629242897
52,20,26,12,3,0.0474116395641719,64,0.0012384054622705091,0.026487834751605988,0.017498069,3.049553371965885
53,24,36,8,3,0.09523444578620699,256,0.0014616512423738116,0.02668018639087677,0.018081553,3.18450927734375
54,27,43,11,1,0.15551781165909132,32,0.002027419782534687,0.027577368542551994,0.018622749,3.2251931726932526
55,18,33,13,3,0.0896945809958255,64,0.0024462014514829446,0.02642631344497204,0.017550688,3.079053945839405
56,25,30,11,3,0.057907224727984735,256,0.00100448097343754,0.026423173025250435,0.017556842,3.080492466688156
57,22,50,9,3,0.019541708570294344,64,0.0017466504512741966,0.030647045001387596,0.022754358,3.9103295654058456
58,29,37,14,3,0.03747755311989282,64,0.002303846870319425,0.02967519313097,0.021759385,3.8391731679439545
59,27,47,21,1,0.07065482527335945,256,0.0018617780165391166,0.026710230857133865,0.017769095,3.1110016629099846
60,19,26,8,3,0.11462444933285129,32,0.0026691337474715124,0.026955125853419304,0.018526597,3.269173577427864
61,24,39,9,3,0.06438167264647293,64,0.0016603207988956025,0.0264087226241827,0.017434593,3.049592301249504
62,25,40,10,3,0.0711267958541137,64,0.0015193044855843895,0.026632612571120262,0.01797934,3.164597973227501
63,23,45,9,3,0.046399834199003814,64,0.0012566333598228862,0.026590703055262566,0.017855924,3.1408559530973434
64,21,56,12,3,0.10520595939654606,64,0.00159941126055878,0.02637842297554016,0.017443476,3.0564066022634506
65,21,58,12,3,0.08449718604377786,64,0.0033654247156349776,0.02657908946275711,0.017793238,3.1258516013622284
66,17,62,15,2,0.09678154035510439,64,0.0037145704897149794,0.0267364252358675,0.01790441,3.11955064535141
67,20,56,11,3,0.11118383151250112,256,0.002140200861287916,0.02643633633852005,0.017593613,3.0882252380251884
68,22,52,13,3,0.1248683426892533,64,0.0013625355035024765,0.026472115889191628,0.017652411,3.099963068962097
69,28,60,8,2,0.1342545320204757,64,0.0011036251456340075,0.026533054187893867,0.017687961,3.106830455362797
70,21,55,10,3,0.1753017291500443,32,0.0017904026727109323,0.026423387229442596,0.017549615,3.0791865661740303
71,25,58,9,3,0.08180714403448272,64,0.0016066402035886085,0.027023594826459885,0.01842754,3.24656218290329
72,24,42,25,3,0.05594618637803557,64,0.0015655167867890713,0.030270438641309738,0.021804104,3.771812468767166
73,26,48,12,3,0.2718356214391329,64,0.001929544274736078,0.026491809636354446,0.017696364,3.109709732234478
74,23,32,8,3,0.0741019489989411,64,0.002020159801829887,0.026398062705993652,0.017494323,3.0676422640681267
75,23,31,8,3,0.07652566837740413,64,0.004051267351919269,0.02641650289297104,0.017545823,3.078613616526127
76,22,33,29,1,0.10574079432643084,64,0.0023502592999896906,0.02759340964257717,0.018786428,3.2817374914884567
77,31,34,11,2,0.09039797492404542,256,0.0020577631162158596,0.026475127786397934,0.01764572,3.0984098091721535
78,14,23,10,3,0.24068697235297765,64,0.0022020417186286163,0.02732311747968197,0.019089645,3.3743690699338913
79,19,29,9,3,0.21373116427541872,64,0.0025204524934558177,0.02650931477546692,0.017730465,3.115837648510933
80,3,18,8,3,0.18778218587011197,64,0.00191601866948699,0.026667818427085876,0.018046241,3.177788481116295
81,24,46,10,3,0.06875120045477189,64,0.0014049500439312352,0.026406142860651016,0.017498886,3.0681459233164787
82,26,50,9,3,0.06172076055748753,64,0.0017814487690264783,0.026777997612953186,0.017956225,3.151741996407509
83,23,44,8,3,0.09841900720539673,64,0.0016921537545151026,0.026448341086506844,0.017620152,3.0939340591430664
84,25,37,11,3,0.07736668120947948,64,0.0012941081775604158,0.026481522247195244,0.017688094,3.107782267034054
85,21,32,9,2,0.042891951412138425,64,0.0014787262037391155,0.026593904942274094,0.017636016,3.0898015946149826
86,30,57,8,3,0.05205167363922375,256,0.0011427698925007349,0.02674255520105362,0.018187724,3.2048948109149933
87,22,41,10,3,0.08896066071775512,64,0.002016257165862106,0.0265387874096632,0.017805146,3.13069224357605
88,27,46,13,3,0.06063300357702329,128,0.00471057808062694,0.02666991576552391,0.018019836,3.1723670661449432
89,23,48,10,3,0.07493823952754539,64,0.001911759624031213,0.026412593200802803,0.017522693,3.073345124721527
90,28,44,12,1,0.10648165059126871,32,0.0015573007488643015,0.027566442266106606,0.018780688,3.2660208642482758
91,25,46,10,3,0.06820677466827786,64,0.0014226642360733383,0.026402750983834267,0.017489992,3.06614451110363
92,24,42,9,3,0.08303322409506174,64,0.0014041355380215745,0.02642061375081539,0.017557137,3.0807510018348694
93,26,47,8,3,0.0689830627878463,64,0.0017390719605668015,0.026374131441116333,0.017413042,3.0484797433018684
94,26,49,8,3,0.037307230532299805,64,0.0017225033111790175,0.026451751589775085,0.017629053,3.09576652944088
95,20,39,8,3,0.05569629451211608,64,0.0018365365877612957,0.026472972705960274,0.017670745,3.1042829155921936
96,30,53,9,2,0.12050840579734096,64,0.003128256461968049,0.02685713581740856,0.01822675,3.210637718439102
97,28,51,11,3,0.08646836357165782,256,0.0021323396798537107,0.02648637257516384,0.017702956,3.110559470951557
98,23,60,8,3,0.06500124673449664,64,0.002270497678054521,0.026412848383188248,0.01753592,3.076498582959175
99,24,35,9,3,0.09982283777720029,64,0.0023789045208184047,0.026892108842730522,0.018208537,3.2042857259511948
