,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
29,3,7,16,1,5,0.2623985355450758,10,64,False,0.002300161727813475,0.02695303037762642,0.017955346,3.120199218392372
30,2,21,13,3,3,0.20174699307642185,8,128,False,0.0018488237801820681,0.02686067298054695,0.018948331,3.3392202109098434
31,11,3,13,2,2,0.28229709062890906,9,256,False,0.0025073640292119555,0.027198603376746178,0.018189682,3.1527698040008545
32,1,4,14,2,2,0.2743613436555941,8,256,False,0.0013321612377869298,0.02794649451971054,0.01928503,3.3284101635217667
33,12,6,11,2,2,0.23946733578796067,9,256,False,0.0033121309768070375,0.028428824618458748,0.02010696,3.466738760471344
34,5,8,9,2,4,0.2160095477750138,8,256,True,0.0028878113988947936,0.0264572836458683,0.017730832,3.1085534021258354
35,8,3,24,1,3,0.2988067788105365,9,256,False,0.0019384084160953012,0.02878698706626892,0.020560784,3.5415325313806534
36,16,13,10,2,5,0.29963351589325454,10,32,False,0.002455484110592533,0.026714788749814034,0.017972676,3.1408675014972687
37,5,6,14,1,4,0.2669259147004772,8,256,True,0.0035953191431217896,0.026379555463790894,0.01794341,3.153468295931816
38,1,9,11,1,4,0.267462669850141,8,32,True,0.003684370691635727,0.03494040295481682,0.026802799,4.605622589588165
39,5,6,9,1,5,0.16040115162923882,7,128,True,0.0043787225890395244,0.02628197707235813,0.01768323,3.0924396589398384
40,4,6,27,1,5,0.2505518741206096,6,128,True,0.0044123102312367615,0.026294538751244545,0.017529584,3.049524687230587
41,4,6,27,1,5,0.2522459950536259,6,128,True,0.004518269976663018,0.0262787826359272,0.017520133,3.0482884496450424
42,4,7,28,1,5,0.1571515686094717,6,128,True,0.00456979095070645,0.030810872092843056,0.022727985,3.8936857134103775
43,3,5,27,1,5,0.1870957377819037,6,128,True,0.004394551296009558,0.02840971015393734,0.020187017,3.4715205430984497
44,7,9,26,1,6,0.2228605922339009,6,128,True,0.004950435327895296,0.02727113850414753,0.01909195,3.3732660114765167
45,6,15,29,3,7,0.2431692309306394,7,128,True,0.004663143686852125,0.02840799279510975,0.019172434,3.354393318295479
46,1,4,31,1,6,0.19935652505797805,6,128,True,0.004117904837489663,0.026363300159573555,0.017541245,3.0671942979097366
47,14,8,22,1,8,0.16850467418454634,7,128,True,0.0043332476136434045,0.02770257741212845,0.018804582,3.2488305121660233
48,9,2,25,1,6,0.130031526838713,6,32,True,0.004806082179124888,0.02723173052072525,0.018702425,3.2796185463666916
49,4,6,32,3,5,0.2521337359754603,7,128,True,0.0037659775076180845,0.026532599702477455,0.017733727,3.095140866935253
50,27,2,23,1,5,0.28065906480406205,6,64,True,0.003881759115131097,0.03801902383565903,0.03151766,5.373235791921616
51,2,4,30,1,6,0.19320820240549436,6,128,True,0.0041790978394021135,0.0276856180280447,0.019623408,3.471962735056877
52,1,5,30,1,6,0.2099798931938046,6,128,True,0.004341519218514459,0.02739882655441761,0.019226048,3.3982031047344208
53,3,3,31,1,6,0.2351387209625686,7,128,True,0.0040558590580812,0.02755141071975231,0.019632284,3.4690961241722107
54,6,1,27,1,5,0.1455417789424417,6,128,True,0.00457784529191214,0.02737746573984623,0.019709585,3.4800935536623
55,8,10,9,1,7,0.17076155569606907,6,128,True,0.004458779004842969,0.026163455098867416,0.017601186,3.0770454555749893
56,8,10,9,1,7,0.11626491907723521,7,128,True,0.004776607808372228,0.026825517416000366,0.017852902,3.11929639428854
57,9,12,8,1,8,0.1690153528072061,6,128,True,0.004956691924697917,0.028269262984395027,0.019714955,3.4070417284965515
58,6,8,9,3,7,0.09535319532238615,7,64,True,0.004469648838995769,0.027717672288417816,0.01861546,3.231636807322502
59,10,10,20,1,7,0.25826306555452666,6,128,True,0.002766319519924844,0.026520827785134315,0.017707,3.108135610818863
60,4,7,12,2,5,0.18082279785451424,7,128,True,0.0032695549241187087,0.02657555602490902,0.017682577,3.098860941827297
61,2,4,8,1,6,0.19369043436453687,6,128,True,0.00421615728095707,0.027429545298218727,0.01946063,3.4399230033159256
62,5,5,31,1,4,0.1399312242319352,6,128,True,0.003923934948809062,0.026724955067038536,0.0177602,3.0878037214279175
63,7,3,9,1,6,0.2500586218107831,6,128,True,0.004508577454570506,0.026122530922293663,0.017588973,3.0637644231319427
64,7,2,10,1,5,0.2505558710805386,6,128,True,0.0046764932748964705,0.02634817361831665,0.017588183,3.0816812068223953
65,8,6,9,1,7,0.22895652165171973,6,128,True,0.0030256536138496175,0.026831084862351418,0.018151827,3.139066696166992
66,11,3,8,1,6,0.28539075659552077,6,32,True,0.004475830166415351,0.02894449606537819,0.02117838,3.7572961300611496
67,6,11,12,2,8,0.27347886793164045,6,128,True,0.002214547553553841,0.02641860395669937,0.01761597,3.089679777622223
68,7,1,9,1,5,0.07397678257362658,7,128,False,0.004745113238262685,0.026267750188708305,0.01785618,3.1326279044151306
69,23,1,9,1,5,0.06481642128760073,7,256,True,0.004272991023461736,0.02584303915500641,0.017549222,3.0643152073025703
70,25,1,9,1,5,0.07110193250353979,7,64,True,0.004294137211274649,0.027979226782917976,0.019237056,3.320915997028351
71,22,1,11,1,5,0.06124861588514256,7,256,True,0.004472490436478904,0.02738482877612114,0.018417977,3.1910784542560577
72,25,2,8,1,5,0.013704472338562444,7,256,True,0.004689572826412476,0.026608508080244064,0.017961733,3.152572363615036
73,22,3,10,1,4,0.04809454970339732,7,256,True,0.004817159099773188,0.026399647817015648,0.017693901,3.0884599313139915
74,13,2,9,1,5,0.07979167556078921,7,256,False,0.004071208971366745,0.026120588183403015,0.017697258,3.104909509420395
75,18,4,9,1,5,0.08580886631578431,7,256,False,0.004028655422013491,0.026146279647946358,0.017633962,3.0674364417791367
76,20,4,9,1,5,0.07713372938373857,7,256,False,0.004058421105597116,0.026300178840756416,0.017886555,3.1054187566041946
77,16,2,12,1,5,0.09100289493725557,7,256,False,0.003805253911106963,0.027023637667298317,0.019488836,3.4346111118793488
78,19,3,11,1,4,0.08034515838297646,7,256,False,0.004273747253396225,0.02668279968202114,0.017641924,3.0781367793679237
79,13,1,13,1,5,0.11035100981157053,7,256,False,0.004546083094946729,0.026876498013734818,0.018469486,3.24779711663723
80,18,5,10,1,4,0.06697675675246989,7,256,False,0.003985572926472823,0.027744252234697342,0.01923847,3.320569172501564
81,15,6,9,1,5,0.08553904510319431,7,128,False,0.00415499561209184,0.02637198381125927,0.017902331,3.112340345978737
82,24,7,8,1,5,0.09923920045390149,6,256,True,0.004435016156892869,0.02602560445666313,0.01753231,3.073742240667343
83,24,7,10,1,5,0.11982037413609835,7,256,False,0.0047673442556438635,0.026498660445213318,0.017707847,3.101734258234501
84,21,4,8,1,5,0.0993051786203543,6,256,True,0.004897294310020881,0.026163063943386078,0.01747522,3.044324740767479
85,21,4,8,1,6,0.10108503651361284,6,256,False,0.0048660694009317745,0.026724139228463173,0.018770605,3.3082563430070877
86,21,3,8,3,5,0.06063766867349028,6,256,True,0.004913460944076243,0.026622135192155838,0.018090287,3.1389348208904266
87,23,2,11,1,4,0.04562080319866847,6,256,True,0.004683980043243845,0.025968758389353752,0.017517498,3.0467653647065163
88,24,2,11,1,4,0.03792979762866305,6,256,False,0.0046510099388420035,0.02694125473499298,0.019321285,3.4109920263290405
89,23,2,9,1,4,0.05301076797710131,6,256,True,0.004986511482343487,0.02651384472846985,0.017692108,3.0810540542006493
90,27,1,10,1,4,0.08722788166476955,6,256,False,0.004712412841818011,0.02624877355992794,0.017606147,3.072141110897064
91,27,1,10,1,4,0.0819826589024435,6,256,False,0.0047058952598121526,0.026265328750014305,0.017834913,3.125404939055443
92,28,3,10,1,4,0.0859913109597632,6,256,False,0.0045812008396284324,0.026362676173448563,0.017993463,3.1498953700065613
93,28,5,12,1,4,0.09674044953908142,6,256,False,0.004236886819555531,0.026423044502735138,0.01748935,3.0515577644109726
94,30,1,10,1,4,0.10650262809609021,6,256,False,0.004415481842430683,0.02877524495124817,0.021347443,3.7828288972377777
95,26,2,11,1,4,0.0643183310830431,6,256,False,0.004854054107627292,0.025863388553261757,0.017388886,3.0336834490299225
96,26,4,11,1,4,0.03122663705360077,6,256,True,0.004885293710700636,0.025930998846888542,0.017400276,3.0407533049583435
97,25,4,8,1,3,0.026235109497661828,6,256,True,0.004907989842399955,0.0279986672103405,0.019948777,3.4363258630037308
98,24,24,11,1,6,0.0441901786441167,6,256,True,0.0035014456026286967,0.02606058306992054,0.017629923,3.0878502875566483
99,26,27,14,3,6,0.04575485784378973,6,256,True,0.0035535887067228043,0.02676025964319706,0.01783203,3.1141506507992744
