in_len,out_len,d_model,nhead,num_encoder_layers,num_decoder_layers,dim_feedforward,batch_size,dropout,lr,year,sMAPE
25,20,64,8,5,6,512,278,0.18301921637498425,2.0529972426749773e-05,True,33.361151549760194
15,11,64,8,5,6,512,100,0.2330928996076244,3.7876941116387553e-05,True,93.0257221174895
26,28,64,8,4,7,512,146,0.150754962672175,2.544654724282425e-05,True,24.158443206775992
28,18,64,8,6,4,512,348,0.11121791309270491,2.9716814828869123e-05,False,44.91344681519843
19,11,64,2,7,8,512,205,0.18882917907228097,4.126200022843449e-05,False,77.8907490062554
7,25,64,8,3,2,256,161,0.2236576430877101,4.976035777572947e-05,True,21.40366996439416
7,25,64,8,3,2,256,165,0.14759790886038862,4.53368282566081e-05,False,21.79739247137936
10,29,128,2,3,3,256,75,0.21196424825417698,4.914974927528928e-05,True,51.10495222047686
7,22,32,4,2,2,256,133,0.24118768845875238,4.2027528903616246e-05,False,19.54115164280976
9,22,32,4,2,3,256,131,0.2517894110012965,4.2815088463907114e-05,False,26.281211362974112
7,25,32,4,2,2,256,123,0.25123412392078565,3.7385799714708126e-05,False,30.387163126968204
11,26,32,4,2,2,256,165,0.1875291135005184,4.2024252187628584e-05,False,25.397025232503513
8,21,32,4,3,3,256,88,0.1613935809132906,4.721742438080415e-05,False,37.5245472436571
10,24,32,4,8,2,256,186,0.25652176445449115,4.355636784245809e-05,False,24.13538021159678
8,28,64,8,2,2,256,32,0.22585240519270372,4.3112453277702885e-05,False,19.587986486644223
12,28,64,2,2,3,256,7,0.13051677603764,3.551120772088285e-05,False,79.1355802674807
9,29,32,4,4,2,256,47,0.27301930112042105,4.090912646768243e-05,False,20.623031143420874
9,29,32,4,4,4,256,32,0.2921219816754913,4.246312695003263e-05,False,21.54181899581718
8,30,32,4,2,3,256,52,0.27969826875538156,3.835409319141986e-05,False,40.359125308177276
10,16,32,4,4,2,1024,39,0.27091589424785545,3.197633434123237e-05,False,69.64898643993894
8,28,128,4,4,2,256,64,0.24611278589886817,4.448640932431459e-05,False,22.80175100546467
13,26,32,2,5,2,256,31,0.2634313711864772,4.0896950956029826e-05,False,21.578936370026746
9,29,64,8,2,3,1024,53,0.23795131133713252,3.600510931822165e-05,False,26.233542490770223
11,23,32,4,4,2,256,96,0.2726412552301017,4.581192910886723e-05,False,19.424616416639832
11,23,32,4,4,3,256,92,0.27450839303548036,3.981484225562976e-05,False,47.302049997869325
8,20,32,4,3,2,256,73,0.2674782171202263,4.445507848091542e-05,False,23.625228166705575
13,23,32,4,8,2,256,22,0.28106799111465025,3.297435985712132e-05,False,25.642983464222507
10,30,32,4,3,3,256,56,0.2381681677839835,3.463976995096345e-05,False,29.7234399906841
7,26,128,2,4,5,1024,107,0.2866472003036593,3.658925389344191e-05,False,19.26074368923603
7,26,128,2,2,5,1024,145,0.28941604222274603,3.657206178354652e-05,False,18.659180542738795
7,26,128,2,2,5,1024,134,0.2870422630174625,4.573521821834278e-05,False,19.221067947318907
7,26,128,2,2,5,1024,134,0.2941427531964707,3.6789260921355136e-05,False,19.000937798832666
7,26,128,2,2,5,1024,145,0.29092143742810384,3.705006420341946e-05,False,18.67249366528356
7,26,128,2,2,5,1024,148,0.2940110009977351,3.7596210033899206e-05,False,18.56911835157328
8,27,128,2,2,5,1024,185,0.29942391170130267,3.284432849134228e-05,False,19.299737293141067
7,26,128,2,2,5,1024,150,0.2881933687933538,3.9257638215850265e-05,False,19.52865632816808
9,24,128,2,2,5,1024,142,0.29973936363661874,3.6381602605386004e-05,False,23.553913304151976
8,27,128,2,2,6,1024,114,0.2906662534244536,2.829077161065309e-05,False,19.099961623261414
9,27,128,2,3,6,1024,173,0.25729044682965596,3.0444269341373656e-05,False,22.15482692727593
12,24,128,2,7,6,1024,119,0.2635883061345153,2.799436022482718e-05,True,21.086531103837615
8,26,128,2,2,5,1024,117,0.28854038806083504,3.4303465810533104e-05,False,25.583462675870223
7,27,128,2,2,5,1024,152,0.28378211900423433,3.779352433149997e-05,False,19.802011648046168
7,28,128,2,3,6,1024,138,0.29356868721605905,3.970213812371998e-05,False,19.424829387331037
10,25,128,2,2,7,1024,202,0.2805784362138992,3.384185289029518e-05,False,19.857262278676462
8,27,128,2,2,4,1024,109,0.29261262005251254,3.191627480719703e-05,False,20.579184708654726
9,24,128,2,3,6,1024,174,0.26106262219028076,3.5959312863439555e-05,False,19.555807597958385
7,29,128,2,2,7,1024,159,0.2771446167161965,3.7928495906986394e-05,False,20.79985007879268
20,26,128,2,2,5,1024,131,0.24887279062158013,4.635195787611881e-05,True,18.703438766435767
20,30,128,2,3,4,1024,122,0.25140554426644446,3.512845920208009e-05,True,20.364751439369257
21,25,128,2,2,6,1024,102,0.29960174258146693,3.094398642423251e-05,True,19.894802534862556
24,26,128,2,2,5,1024,132,0.26743084175133236,4.670459004272049e-05,True,18.976225838232992
22,28,128,2,2,5,1024,201,0.26930990578826075,4.675610509812416e-05,True,20.755861977417787
24,25,128,2,6,5,1024,153,0.28092047309758295,4.792402157704916e-05,True,26.389127721998772
16,27,128,2,2,5,1024,131,0.2671151747393544,4.003237569660161e-05,True,19.39002759909294
23,26,128,2,2,5,1024,111,0.2551366873377725,4.371883132008297e-05,True,18.80435135247891
23,26,128,2,2,5,1024,112,0.24711495609664683,4.4419863504072265e-05,True,18.685973675095067
23,24,128,2,2,5,1024,83,0.24773402348175216,4.41259915854582e-05,True,57.23420858179624
26,22,128,2,3,4,1024,141,0.26050086130592354,4.8999789998035647e-05,True,25.463988556172986
23,26,128,2,2,5,1024,126,0.22737067086219365,4.197053869660891e-05,True,18.44845967567456
23,25,128,2,3,4,1024,126,0.24460916367142352,4.152240306558545e-05,True,25.884573513538744
24,26,128,2,2,5,1024,173,0.23117575831139775,4.3247506317163056e-05,True,18.889484827244278
24,26,128,2,2,5,1024,172,0.23348128615515967,4.3126274482591224e-05,True,18.79923622171907
25,24,128,2,2,5,1024,174,0.2302702767408682,4.3717523850005524e-05,True,18.712062346055667
26,21,128,2,2,5,1024,159,0.21947038470749977,4.476611299164985e-05,True,19.09142719014969
25,25,128,2,2,5,1024,191,0.22988679905910003,4.235838497019914e-05,True,35.77536081115454
27,28,128,2,2,5,1024,180,0.2148660897555697,4.044486009907631e-05,True,27.345766597395464
22,24,128,2,2,4,1024,161,0.23454668557375657,4.7713690942516264e-05,True,19.04079180049647
23,23,128,2,3,5,1024,194,0.2418739958509798,4.525051254380883e-05,True,20.254741058481066
25,8,128,2,2,5,1024,247,0.2553380541172968,3.8564612910161194e-05,True,104.19626192236171
21,27,128,2,2,5,1024,215,0.20674282388606108,4.113426516137811e-05,True,23.946190854201653
22,26,128,2,2,5,1024,170,0.23418364955198456,4.321942583233316e-05,True,18.984735057879817
24,26,128,2,2,5,1024,145,0.22798064127168124,4.9894864096334836e-05,True,18.39213911427131
18,25,128,2,2,5,1024,145,0.24456807049890725,4.90946068340436e-05,True,18.659835960487065
28,17,128,2,2,6,1024,148,0.22822007509900152,4.9471812836662305e-05,True,21.432315147702578
25,25,128,2,2,5,1024,145,0.2221749167440061,4.7345547354198676e-05,True,18.861200093358974
20,24,128,2,3,4,1024,141,0.2452578498095235,4.960065790637673e-05,True,28.860968584439668
29,14,128,2,2,6,1024,154,0.19924151467479823,4.585071874916249e-05,True,92.57292296472336
18,27,128,2,2,5,1024,180,0.22029743562136658,4.199733130333396e-05,True,28.07914550247209
27,25,128,2,2,4,1024,123,0.24996742994617177,4.589100968591024e-05,True,21.64408154376791
20,28,128,2,2,5,1024,168,0.23505513832838262,4.830479889615684e-05,True,18.759211438338294
17,28,128,2,2,5,1024,160,0.23594725788243898,4.7737450745246636e-05,True,18.73138630976709
19,28,128,2,2,5,1024,166,0.23776356571875606,4.9754231160080937e-05,True,18.709839201319646
17,29,128,2,2,5,1024,161,0.24118294917157052,4.730480495568168e-05,True,18.895213245362214
19,28,128,2,2,5,1024,139,0.2157967210097574,4.9945274170794355e-05,True,18.423847718885067
19,27,128,2,2,6,512,137,0.22460748328071753,4.991877701977855e-05,True,19.02327279523458
20,29,128,2,3,5,1024,102,0.2751201728930837,4.503130789517477e-05,True,26.261098810537952
18,27,128,2,2,5,1024,128,0.2136454829688897,4.644234513311321e-05,True,18.886144615910645
19,28,128,2,2,5,1024,116,0.25862305255764045,3.951155952191096e-05,True,18.80195593226464
21,26,128,2,2,4,1024,145,0.2513546480395218,4.4268709989684324e-05,True,19.382549232074243
15,25,128,2,2,6,1024,149,0.23951712068115552,4.9923151679316184e-05,True,19.16945039844398
17,28,128,2,2,5,1024,153,0.22874396506885067,4.7882789186999855e-05,True,18.869139011486027
18,29,128,2,2,5,1024,318,0.24402401204605795,4.815477655877432e-05,True,18.866997288905797
18,27,128,2,2,5,1024,163,0.2644836507218227,4.659694607513406e-05,True,19.02943310545802
15,28,128,2,2,5,1024,179,0.2084850772017195,4.4931835722050815e-05,True,19.115234155951537
17,30,128,2,3,5,1024,126,0.21848709526147253,4.863798117452723e-05,True,25.267204678518258
16,23,128,8,2,5,1024,138,0.22398815030408234,4.1681577755936297e-05,True,18.79667659736417
19,26,128,2,3,5,1024,117,0.23889001965029166,4.3954581794417404e-05,True,25.179644237433845
23,25,128,2,2,5,1024,158,0.24743245783872703,3.717042505205978e-05,True,32.001006570317244
21,27,128,2,2,5,512,190,0.27508300658533746,4.0571717326811965e-05,True,20.97921412999344
