text,sen
"""If there is no one to cause me to rest, and if you don't cause me to rest, so that I don't cause you to stumble, and become bitter, and so there may be no cause.",-1
"Which also I seal up straightway, that, when I now write, I say.",-1
"Thou shalt not be able to devise a talebearer, nor come to pass over and above; that thou mayest not be able to find it.",-1
Lay up the bars of the wrath on him. He lays up the bars of his indignation.,-1
"And they digged a pit in a new pit, in the midst of the tribes's tribes, and for fear to be in order.",-1
"A violent man can't deny himself, neither does anyone repent of his great works, unless they do great things.",-1
"Turn yourselves, and come down, and be alway here.",-1
"See that you don't see in strife, and that you don't see good things.",-1
"Take no gold for thy merchandise, lest thou come to see thy merchandise.",-1
"Forasmuch as ye think to bear the tradition of the commandment which ye have spoken in yourselves, and are good: for that ye do your work.",-1
"For there are black waters that are on the top of the day, as in the feast; and they have hired the righteous for cold; and they are with them that are present here.",-1
"And it shall come to pass, that after that he hath visited Job, and shall visit him, even after that he hath visited Sisera, and shall visit him altogether:",-1
"Let it be to you on the top of the head, as long as you are in it.",0
Don't beware of all things:,0
"It is a new fire that doesn't fail; it is cut down, and withers a new sickle; and he takes a sharp sickle, and carrys it out.",0
A man of iniquity is laid low for the day of violence and violence.,0
"And Timotheus, which is by the belly, to be love even unto the end.",0
"This in the way we preach, that as we are appointed to you, so we make an example to us.",0
"As a dog goeth down, and a dry tongue lay upon it; so is a narrow thing in the hid from him, lest he fall into the secret parts of the earth.",0
"Who, if some of these things be too little for me, yet would have been faithful to you, you should have something to answer me again.",0
"So how can a dog do to our friends, or to our friends,",0
"Don't you also want to do this work, that you may be able to pervert the evil work?",0
"For unto every one of these things hath as the thought of a man; but straightway the things which are seen shall be closed, and they shall be hid from the face of a covering.",0
"Now therefore, I pray now, evil, and the wickedness which I now from evil way, and from the evil way, from now therefore, evil and the evil of the evil of your evil way, and the evil of your doings, from now all the evil wicked way, and the wickedness of your evil;",0
"And it was commanded them at the door of the house by day, that it was commanded to be at the door of the house.",0
"but when it is, you make us turn aside into the turn.""",0
"He that telleth a black cloth, let him cry aloud:",0
"Therefore I tell you, don't listen to them, to the things which they will hear, but as they don't hear.",0
"They shall be told, and shall declare what shall be said unto them;;; even that which was told they shall be told, and shall be told what he was told.",0
And in the first year there shall be an agate of crystal.,0
"As it is written, ""How is it?"" As it is said, ""How is it?""",0
"And as we saw when we were lifted up, and were not found, we said unto them, We see a good while, and shall not see; and, behold, it is come to pass, that on the part of the tribe whereunto it was called Micah.",0
"So you always have the things that are always done, which are always given to you.",0
That we may do this thing to you which we also do to you.,0
"Don't beat your heart, and don't be grieved. Don't seek your throat.",0
"Every day a day in which he is to be eaten up, and to be a daily may ye are the days of your life.",0
"And the border that was in him was broken down, and the place was healed.",0
"The smith, and the smith, and the turned to works of Beth- oil, and the turned again to Beth- oil in the prophet;",0
"But those who areers and disobedients, and caused themselves to err from evil and from an evil heart, and from call for an evil lusts, and those whose spirit, to turn away, and those who do evil, and the spirit, and the spirit, and the And",0
"yea, great deep deep deep deep deep and coming wilt be set down, even great deep become become our coming,",0
"And if we know not a little while, as we are yet judged: and do we not yet hope him for a long time?",0
"When he was about five years old, he struck me, and called to him out of the army of the ram, and with the rest of the ram, and called to him as far as the waters of Siloam; the same is by his name: the fourth part of whom he called to curse.",0
Who being past feeling have become servants of glory.,0
"The second to me, which was the second time, and the second door to me, and a great spoil, and shall beyond all of them:",0
Don't frustrate false words. Don't so violence come to destruction.,0
"If any man suffer, he shall lift up his hands again. Again, he shall lift up his hands.",0
"You shall make signs, and they shall set them in order.",0
"For there were also many of them, which sold the lowest of them to be sold, and sold the money of them to sell, that they might have the price of their life.",0
"For they shall be sound in wine, and in patience: so shall a reward of good reward be evil reward.",0
"And that ye be not gone up into divers temptations, but into one mind, and be in corn, broken in pieces, so that ye may be pulled after the flesh.",0
"To turn aside judgment, and then to shew the interpretation thereof.",0
"And they did sit in the field boldly, and sat down in the heaven: the tenth part of an homer of fine flour.",0
Don't you see the things of the flesh? For there is confusion in vain.,0
"For they shall be sound in wine, and in patience: so shall a reward of good reward be evil reward.",0
The strong hold on your hand. It's rock throws down the Ahab.,0
"And when I are come to such as I am, and am gone after them, and have dwelt therein, and are tent, and have dwelt therein, and have lived therein, and have lived therein, and have lived therein, and have lived therein, and have lived therein, and am, and,",0
"She is weary with weary after a a river, and am weary weary weary to herself, and O weary a little while, yet she is weary weary yet for herself to be weary;",0
"Thou shalt not take a bagy man's work, neither shalt thou hide thyself from him; neither shalt thou stand in his place as a likewise.",0
"For you can't tempt a man, for you can't see him afterward, but you will give it to you.",0
"When I went astray, I said through my enemies, ""I will set a border by the hand of those who go astray!""",0
And there shall be a new thing with you.,0
"and if there is found in his head a lie on his head, and the using shoulder, and the shoulder straps with its shoulder, aren't we all of it?",0
"For this cause I say unto you, Whosoever shall know, that he shall not be put to death.",1
He was led away with those who were disobedient.,1
"And Which was the father of Shem, which was the son of Sara, which was the sand of the sea, and the Moses in front of the sand.",1
"You will hear the sweet spices of my mind, which is in the world, even that I declare to you all the days of your life in the world, and I will give you of this sweet spices.",1
"And it came to pass, when all the our places, and all the coasts of her coasts, and all her fornication, and all her coasts, and all her fornication, and all her coasts, which she had beheld, and took thee from thence, and dwelt before all the region of Jordan, where she dwelt,,, before all the time of her towns,,,,,, began Why turn her from thence, and dwelt before her dwelleth, before her dwelleth, before her her presence,,,, and living in her dwelleth,,,,,, and living in her the river, and living in her her her presence,,,,,,,,,,,, and living in her the river before all the river, and living waters, and all the river, before her nations whom she her her her her her her her her every living waters,,, and all the river,,,,,,,, and all the river, and living waters, and all the river, and all the river, and all the river, and all the river,,,,,, and all the river, and all the river, and all the river, and living waters, and all the river, and all the river, her her her every she, and all the way,, and living waters, and all the river, and all the river, whom she her Moreover, and all the waters, whom May, and living waters, her every every she had nations her Moreover, whom she her Moreover, and all the waters, and all the time, and all the river, and all the waters, whom she had nations her know her know her know her company, and all the waters, and all the waters, whom she had nations her know her know her know her Pharaoh, and living waters, and all the waters, and all the waters, and all the river, and living waters, and all the river, and all the river, and all the river, and all the river, whom living waters of her know her know her every living waters, and all the river, and all the river, and all the river, and all the river, and living waters, and all the river, and all the waters, and living waters, with all the waters, with all the waters of her know her know her every every every every every living waters, with all the waters, and all the river,,,,,,,,,,, and all the way,",1
"And there is a great cry, and there is none like unto them: therefore Ramah, and Ramah, shall be called an Ramah, because of the towns thereof; because they have heard thereof, and are bitter: wherefore they are called, and there is none to be heard.",1
"But when we have heard of that which is appropriate, I have heard of laying on of shame, with patience and knowledge, behold, in your service it is made known to your labor.",1
"And they dwelt here, here is here here here here here here here::: here is here here here here, here here, here here here here::: who dwelt dwelt dwelt here, here: here, here, seeing seeing here, dwelt here: hither, here, there dwelt dwelt,, dwelt dwelt dwelt dwelt. here, here, here, here, here, here, here, here, here, here, here,, here,,, here dwelt dwelt dwelt dwelt here,,,,,,,,,,,,,, dwelt dwelt dwelt here dwelt here dwelt here dwelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, dwelt behold behold behold behold there dwelt behold behold there,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, here dwelt dwelt dwelt here behold behold behold behold behold behold behold there,,,,,,,,,,,,,,,,, dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt behold behold behold behold behold behold behold behold behold behold behold there,,,,,,,,,,,,, here behold behold behold behold behold there,,,,,,,,,,, here dwelt here dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt here dwelt here dwelt dwelt here dwelt here dwelt here dwelt dwelt here dwelt dwelt dwelt dwelt dwelt dwelt here dwelt here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, here dwelt dwelt dwelt dwelt dwelt dwelt dwelt here dwelt here dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt here dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt dwelt",1
"For ye have bought a week of this very week, and are determined to sell, and to tarry there until ye come.",1
"And we had hope for hope, that we should not lodge in any thing, but as some of the birds that live, and were over them, even as the birds of the air.",1
"The jewels of gold, which we don't know; and we don't know: for we can't escape.",1
"And this song shall be for trouble, because it is not good.",1
"And they departed thence, and dwelt at Beer-arba, which is here, and left all night there, because of all the plain of Israel: and they went forth to forth thence, and dwelt there, and dwelt in their habitations, which is in Beer- knowing, and lodged there, and all their little works: and they dwelt there.",1
"And She went up also to it, and to winter her son, and to Shebut, and to Sheva, and to.' and went up by them, and went up by the windows, and by the windows, and by the wall, and by them above, and by to every wall, for up, and for to every wall, for up, and for me, and for to every wall, and for up, and for me, and for to every wall, and for to every wall, and for to every wall, and for to every wall, and for up, and for up, and for up, and for up, and for to every wall, and for up, and for up, and for to every wall, and for up, and for up, and for to every wall, and for up, and for up, and for to every wall, and for up, and for up, and for up, and for up, and for to every wall, and for to also for to also for to also for up, and for up, and for up, and for up, and for up, and for up, and for up, and for up, and for up, and for up, and for up, and for up, and for up, and for to every wall, and for up, and for up, and for up, and for up, and for up, and for up, and for her head, and for her head, and for up, and for up, and for up, and for up, and for up, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for up, and for her head, and for to also for to also for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her head, and for her household, and for her head, and for her head, and for her head, and for her head, and for her men, and for her household, and for her household, and for her household, and for her men, and for her head, and for her",1
"My sentence is also established in my counsel, that it might be established in wickedness; not that I might cast a came of gold, but of silver.",1
"And again he called them to him a second time, By what means I shall buy another grain.",1
"It came to pass, when she lived up after them, and with her feet she conceived, and walked after them, and went backward, and wearied himself, and Against my house, and Again, and Against it, and Again, and Again, and came to them, and lived therein;",1
"and if anyone desires to be obedient, let him be like the bulls.",1
"But I think this with you, and a letter like unto you: for I will not come to you quickly, that ye may be established; but I will make ready on your behalf.",1
"An evil man, taking up the evil eye, and doesn't repent of the evil things that were not, and does evil, and doesn't visit it, neither does it grow evil on the surface of the earth;",1
"And there went out her them, and on this side, and on that dwelt, and on that day, and on Jerusalem, and by the towns, and by Taanach, and by the well, and by the towns thereof, and by the towns, every wall, according to their fathers' houses, and by the gate of Samaria.",1
"And if the land be sold for such an one, that it might be sold unto thee, and that thou mightest sell the form of it before thy face.",1
"But if this people is boiled in pieces of boiled while it is boiled, then it shall be torn in pieces, and it shall be clean forever.",1
"The one with the black branch, and the fir tree, and the scarlet, and the black.",1
A man of understanding shall give thanks unto the LORD:,1
"And they took great garments at him, and returned to him, and cried unto him, saying, In the name of the twenty and nine years, which is by interpretation.",1
"Therefore, behold, we are doing good in vain.",1
"Now concerning the wars of the war, it is known to those who are coming to the battle.",1
"And they knew that it was an old man, and knew what it was that the days of old, while they were old, and how he taketh away the flesh: for they know how it is yet for the eat of the flesh.",1
"Thou hast multiplied silver and gold, which divideth the furnace: silver is set in the house, and the things that are coming ofr, do they know that they are terrible.",1
"If anyone causes you to stumble, and to make his name known, and to hold him fast, and to make you like a liar, and to give him a word in your heart, that he may remain in our hearts;",1
"Buy covetousness, and buy it.",1
"He has sent, that we may give him a commandment, no, not so much as to carry, that he may run with me in peace, and that we may run with him my mouth, and answer, and let him go no more,",1
"Let your heart be hardened very troubled: for that which is lacking in all things, there is ath death in all things.",1
"But there is in the mouth of one that hath a spirit, and a lying mouth, and a deaf mouth, and a lying mouth, one that hath a mouth, and a lying mouth, and a liar, and a liar,",1
All things are anointed without oil: the silver is not satisfied with silver; nor the gold is not pure.,1
"But now they are gone back and forth into the way, because they continue in themselves all things, even their hearts would have continued in all things.",1
"If you read it in the book, or if you don't read it, you shall not read it in the hearing of the life of life.",1
"And the women which were before, which were women that had committed adultery, women, which were women, which spake against her, which had committed adultery: and they were two women, the desolate which was that had committed before, and the women, which became the father of the women, were before, and before them.",1
"And they shall be no more afraid of the face of a fire, neither shall the heat of a fire know their God any more: for they shall be covered with fire, and they shall be hid.",1
And the workman buyeth it from them that buyeth it.,1
"Blessed is the man who sits down with the righteous, and the children who are upright in the sight of all.",1
"And if any man shall hate his wickedness, and sell his field, and sell it; then he shall take away the spoil thereof, and take away his prey, and take away the spoil thereof, and take it for a prey, and take the remnant thereof;",1
"I am risen up after me that my heart hath wrought me, and after that I have rejoiced after me, and am come to me.",1
"That they should not forsake the world by their works, but by the world unto the world.",1
"And the blood which was shed upon the top of this robe, that it should be torn in pieces, and that it should be a golden chain about his neck;",1
"But to the end that a man should cast a gift from God, but that which is offered for an offering.",1
"And the cup of this cup ye shall have at once, as it were possible.",1
"that you would turn to me at all times, that my soul may be delivered.",1
"so that you won't be able to live in safety, without fear,",1
