date,price,volume,trend,trendSmooth
2018-01-17,11415.3928442768,10225958520.621689,57.564257374504045,-0.22264800804001422
2018-01-18,11569.4249920858,6558304864.2233305,41.00396756943246,-0.22263368273272166
2018-01-19,11758.4693327652,4208563477.4581575,28.583750215628772,-0.22261879534395487
2018-01-20,13260.2711872786,4520485016.427376,22.37364153872693,-0.22260334703490917
2018-01-21,11703.5048628599,4319501969.014785,21.338623425909955,-0.22258733894093288
2018-01-22,10991.5950130802,5012581424.290013,24.44367776436088,-0.22257077222225066
2018-01-23,10894.0009053405,4779406610.509539,23.408659651543903,-0.222553647969745
2018-01-24,11277.1159704489,3582338295.944433,21.338623425909955,-0.2225359672668864
2018-01-25,11225.2544568853,3204496193.302373,20.30360531309298,-0.2225177313112731
2018-01-26,11044.9072365744,4616389063.310399,21.338623425909955,-0.22249894132216663
2018-01-27,11456.2135062799,2894314081.3753986,17.198550974642057,-0.2224795986982508
2018-01-28,11665.6969300847,2682886340.599035,15.128514749008108,-0.22245970496973144
2018-01-29,11157.6638878978,2345235501.178288,16.163532861825082,-0.22243926179549556
2018-01-30,11095.2106891266,2321424679.531806,19.26858720027601,-0.22241827087916502
2018-01-31,9989.68977659669,3804947187.2286944,20.30360531309298,-0.2223967337436301
2018-02-01,10114.495086226,3225562144.838607,26.513713989994823,-0.2223746518361033
2018-02-02,9070.55544937356,4769515274.345698,35.82887700534759,-0.22235202657432185
2018-02-03,8830.16351005472,6813550017.173829,23.408659651543903,-0.22232885922845133
2018-02-04,8994.91486607664,3422042094.7330213,19.26858720027601,-0.22230515092227743
2018-02-05,8315.51749143615,3337096341.0061126,36.86389511816456,-0.22228090281973864
2018-02-06,6852.05270051491,5313588642.981379,48.249094359151286,-0.22225611607010753
2018-02-07,7711.2203289411,9152685412.95559,27.5487321028118,-0.2222307918165556
2018-02-08,7611.61027778882,4862232217.401406,23.408659651543903,-0.22220493115545517
2018-02-09,8208.57208449673,3190753947.378832,19.26858720027601,-0.2221785351728598
2018-02-10,8650.71675042998,2960039948.907384,15.128514749008108,-0.22215160484625238
2018-02-11,8574.67763849023,3371677737.5319858,14.093496636191134,-0.2221241411423997
2018-02-12,8168.63777979963,2806997176.95887,15.128514749008108,-0.22209614496563873
2018-02-13,8911.3985742083,3069219870.565569,14.093496636191134,-0.22206761710448425
2018-02-14,8518.26907619091,2551515988.2160945,15.128514749008108,-0.22203855844361778
2018-02-15,9428.02560716167,3282094240.879327,15.128514749008108,-0.2220089698891859
2018-02-16,10112.5801434467,4332356645.963475,14.093496636191134,-0.22197885241555101
2018-02-17,10155.2770555258,3141038601.332415,12.023460410557185,-0.22194820705064094
2018-02-18,11006.647685962,3699819140.1747103,13.05847852337416,-0.2219170348156733
2018-02-19,10523.429305801,4740378626.743881,12.023460410557185,-0.22188533695693263
2018-02-20,11103.0900361497,3486171704.866562,14.093496636191134,-0.2218531148320418
2018-02-21,11502.3770496396,4225354045.1790047,14.093496636191134,-0.22182036977011305
2018-02-22,9973.59211951887,4574800113.397884,13.05847852337416,-0.2217871031748158
2018-02-23,10032.863112314,4626064156.354444,9.953424184923236,-0.2217533164099825
2018-02-24,10301.883609336,4009462976.493817,8.918406072106261,-0.2217190108633168
2018-02-25,9742.62819006538,3465387501.6656966,7.883387959289288,-0.22168418784427257
2018-02-26,9699.51718151529,2743650277.5619,9.953424184923236,-0.2216488485516264
2018-02-27,10355.5781264856,3646748812.403751,9.953424184923236,-0.2216129941162902
2018-02-28,10709.3884310463,3398119467.1062694,8.918406072106261,-0.22157662571671966
2018-03-01,10346.664931035,3182259829.3149323,8.918406072106261,-0.2215397445205785
2018-03-02,10859.5521943893,2892166041.0523987,8.918406072106261,-0.2215023516540124
2018-03-03,11098.0758092511,3031487197.1333075,8.918406072106261,-0.22146444836137985
2018-03-04,11356.0416016724,3019436740.238814,6.8483698464723135,-0.2214260361076951
2018-03-05,11286.6762891691,2580256309.470718,7.883387959289288,-0.2213871164685608
2018-03-06,11526.4209302906,2693945511.008508,8.918406072106261,-0.2213476909842082
2018-03-07,10727.716249205,3618749298.786025,9.953424184923236,-0.22130776118250645
2018-03-08,9999.68248604677,4896773758.150409,9.953424184923236,-0.22126732858603954
2018-03-09,9420.85488958591,4028135943.9580393,12.023460410557185,-0.2212263945731215
2018-03-10,9276.33759031006,5476476288.950579,7.883387959289288,-0.22118496034841062
2018-03-11,8890.86580399612,3260891795.801318,7.883387959289288,-0.22114302690309365
2018-03-12,9512.45611286134,3876612721.9476624,8.918406072106261,-0.22110059503842477
2018-03-13,9232.70587979953,4019736166.690967,7.883387959289288,-0.22105766546049357
2018-03-14,9216.53097626842,3628990704.006424,9.953424184923236,-0.22101423867936593
2018-03-15,8307.22338626638,4020163253.192984,12.023460410557185,-0.22097031506955742
2018-03-16,8359.36528334063,4571407139.639841,8.918406072106261,-0.2209258949475116
2018-03-17,8520.00815917187,3070872383.1616874,6.8483698464723135,-0.22088097858491637
2018-03-18,8063.4097921227,2591898944.228953,9.953424184923236,-0.22083556614886163
2018-03-19,8217.84219996114,4330642347.54297,8.918406072106261,-0.22078965773755352
2018-03-20,8640.52143024258,4276409099.704472,8.918406072106261,-0.2207432532827551
2018-03-21,8926.82049620007,3554700592.279649,7.883387959289288,-0.22069635259918052
2018-03-22,8970.31790627893,3081152046.0236883,7.883387959289288,-0.22064895534895065
2018-03-23,8736.38576909829,2931676659.5938525,6.8483698464723135,-0.22060106113263656
2018-03-24,8824.59283177853,2877067842.098429,5.813351733655339,-0.2205526694166085
2018-03-25,8621.15079225785,2444371384.2694945,4.778333620838365,-0.22050377962255233
2018-03-26,8478.63819558905,2066020545.3926065,8.918406072106261,-0.22045439103758527
2018-03-27,8186.19606281355,2972024162.97679,7.883387959289288,-0.22040450284409624
2018-03-28,7836.76304425289,2653185409.403986,6.8483698464723135,-0.22035411410754918
2018-03-29,7930.77954092755,2033730316.7590544,8.918406072106261,-0.22030322379075068
2018-03-30,7126.89519256736,3680239216.3167896,10.98844229774021,-0.22025183080183217
2018-03-31,6897.26857786945,4264255594.746104,6.8483698464723135,-0.22019993403564617
2018-04-01,6975.27531402076,2565052340.2323847,7.883387959289288,-0.2201475323877468
2018-04-02,6836.57232729678,2649647152.1697764,8.918406072106261,-0.22009462476300662
2018-04-03,7080.41723231299,2253363912.1674647,7.883387959289288,-0.22004121004538973
2018-04-04,7464.35609406668,2762080502.610784,6.8483698464723135,-0.2199872871340394
2018-04-05,6845.31597826858,2544238382.121464,7.883387959289288,-0.21993285490881243
2018-04-06,6855.42230460675,2568972345.7027025,8.918406072106261,-0.21987791215168065
2018-04-07,6628.75445585626,1840465005.5711515,5.813351733655339,-0.21982245756053095
2018-04-08,6884.47723505995,1856418405.5749636,4.778333620838365,-0.21976648974472787
2018-04-09,6984.8089659738,1413593787.187827,6.8483698464723135,-0.21971000718888112
2018-04-10,6778.4915700774,2437632634.286056,6.8483698464723135,-0.21965300831603182
2018-04-11,6829.31650379539,1550558592.492434,5.813351733655339,-0.21959549134937875
2018-04-12,6925.10199547663,1586992258.3407943,7.883387959289288,-0.21953745433909755
2018-04-13,7836.39699399927,4980342880.0008135,7.883387959289288,-0.2194788952523197
2018-04-14,7845.75284010594,3910297535.1571007,5.813351733655339,-0.21941981201410968
2018-04-15,7897.71993085806,2294693915.2394795,4.778333620838365,-0.21936020254170377
2018-04-16,8258.06708369755,2350690710.8285303,5.813351733655339,-0.21930006474699162
2018-04-17,8030.99926195254,2754142166.1939588,5.813351733655339,-0.2192393965303705
2018-04-18,7873.63551010255,2491337660.023414,5.813351733655339,-0.21917819577690428
2018-04-19,8097.41823310301,2326968646.2908115,5.813351733655339,-0.2191164603577206
2018-04-20,8277.46063916253,2422027692.486585,5.813351733655339,-0.21905418811708058
2018-04-21,8499.45000871487,2961030105.150343,4.778333620838365,-0.21899137694150903
2018-04-22,8878.42826029723,3214807963.4541373,4.778333620838365,-0.2189280247382538
2018-04-23,8769.01199947348,2503340749.6093006,5.813351733655339,-0.21886412942902475
2018-04-24,8881.39170434545,2205498227.200402,7.883387959289288,-0.21879968886773735
2018-04-25,9716.48975733072,4398198651.199843,6.8483698464723135,-0.21873470097734993
2018-04-26,8825.2025000693,5523433548.358508,4.778333620838365,-0.21866916387725063
2018-04-27,9221.86802618436,3847600029.556496,4.778333620838365,-0.21860307579356594
2018-04-28,8940.38112200719,2839339948.818213,3.7433155080213902,-0.2185364351312076
2018-04-29,9249.65952508923,3006508147.8120923,3.7433155080213902,-0.2184692403585624
2018-04-30,9325.62885104679,2827554754.4722853,4.778333620838365,-0.2184014898180952
2018-05-01,9198.18950997327,2508704421.0187726,3.7433155080213902,-0.2183331817873837
2018-05-02,9024.3875117766,2661071473.28962,3.7433155080213902,-0.2182643144854264
2018-05-03,9122.65301383019,2179558786.4918017,4.778333620838365,-0.2181948861893198
2018-05-04,9551.13518381566,1228125377.9488523,4.390201828531999,-0.21812489522572243
2018-05-05,9634.53822597227,2695999383.5138526,4.519579092634122,-0.21805434001524035
2018-05-06,9766.24448548887,2617990803.561576,3.872692772123512,-0.2179832189559325
2018-05-07,9583.87174550137,2626417557.066924,4.648956356736243,-0.21791153049536047
2018-05-08,9308.26502572185,2767085706.197567,4.260824564429877,-0.21783927314631366
2018-05-09,9149.51783314723,2455200521.7337303,4.260824564429877,-0.21776644555495617
2018-05-10,9248.96039558449,2363841215.4382,4.002070036225634,-0.21769304662703884
2018-05-11,8969.94037574258,2359598426.330252,5.425219941348973,-0.21761907551110965
2018-05-12,8405.5605632418,3726075355.303701,3.4845609798171475,-0.2175445315205982
2018-05-13,8480.58037612559,2995955136.9111686,3.225806451612904,-0.2174694139963179
2018-05-14,8683.9862031429,2283320839.5720086,4.002070036225634,-0.2173937223340902
2018-05-15,8696.97400387283,3143239503.891285,4.002070036225634,-0.21731745589106777
2018-05-16,8473.34864905366,2586241489.8424945,4.002070036225634,-0.2172406140118883
2018-05-17,8343.1252216955,2772906142.3921065,3.3551837157150253,-0.21716319597585126
2018-05-18,8056.05319237475,2173653717.1690426,3.613938243919268,-0.21708520109202634
2018-05-19,8202.82540955214,2127912775.3863175,2.449542867000173,-0.21700662880008245
2018-05-20,8180.62700991409,1672351902.730261,2.837674659306538,-0.2169274787076153
2018-05-21,8443.26024591542,1660868681.4973855,3.3551837157150253,-0.2168477505796212
2018-05-22,8354.99633591748,1711697912.2659817,3.872692772123512,-0.21676744432270226
2018-05-23,8009.2995067828,1895031387.309464,4.907710884940488,-0.21668655991474156
2018-05-24,7556.31604292077,2777184892.7350817,4.907710884940488,-0.21660509742273268
2018-05-25,7563.43546544346,2602938656.909345,3.872692772123512,-0.21652305700845387
2018-05-26,7472.02260174872,1959178260.217828,2.0614110746938072,-0.2164404389007582
2018-05-27,7328.87167436352,1289488237.4471543,2.7082973952044167,-0.21635724330570055
2018-05-28,7326.64394017867,1247227035.27444,3.225806451612904,-0.21627347025515106
2018-05-29,7111.06892466996,1770692328.4028218,3.613938243919268,-0.21618911958398193
2018-05-30,7451.2308372653,2224251684.1663904,3.0964291875107817,-0.2161041910090801
2018-05-31,7380.8515577098,1772428207.794572,3.0964291875107817,-0.2160186841329355
2018-06-01,7460.16694986577,1714862985.0808516,2.449542867000173,-0.21593259848789542
2018-06-02,7487.07630453815,1637953742.8095627,2.0614110746938072,-0.2158459335122162
2018-06-03,7567.51293761927,1531230053.8451543,2.320165602898051,-0.2157586886130015
2018-06-04,7639.87944568278,1432775393.8161438,2.7082973952044167,-0.21567086328959326
2018-06-05,7463.65499554503,1643488925.3602982,2.5789201311022945,-0.21558245717149224
2018-06-06,7569.01133988542,1754013549.8288014,2.5789201311022945,-0.21549346991151175
2018-06-07,7605.57848860797,1562705992.3836496,2.449542867000173,-0.21540390123854886
2018-06-08,7613.77739337755,1459894514.226805,2.320165602898051,-0.2153137509023102
2018-06-09,7561.16610052452,1362045102.4224646,1.414524754183199,-0.21522301873138444
2018-06-10,7415.00137858946,1102262799.2103968,3.872692772123512,-0.21513170460041367
2018-06-11,6767.49948454925,2788497500.783952,6.460238054165948,-0.21503980838702744
2018-06-12,6880.13364875604,1973448735.786416,3.872692772123512,-0.21494733000008415
2018-06-13,6581.82807522796,2060764062.9813228,5.425219941348973,-0.21485426938275096
2018-06-14,6334.09890642618,2571112868.4509044,4.907710884940488,-0.21476062649877892
2018-06-15,6644.72067973844,2354179149.4928327,3.225806451612904,-0.21466640128930584
2018-06-16,6406.80704950998,1740752641.634127,2.320165602898051,-0.2145715936678202
2018-06-17,6478.81592433021,1306649275.503008,2.190788338795929,-0.21447620341501272
2018-06-18,6418.85000188746,1120785833.1800666,3.3551837157150253,-0.214380230000092
2018-06-19,6677.53340291194,1750367371.2555826,2.9670519234086603,-0.21428367263224155
2018-06-20,6708.68182027534,1649449915.2393851,2.9670519234086603,-0.21418653045471195
2018-06-21,6714.37546123014,1626421446.364752,2.7082973952044167,-0.21408880265226923
2018-06-22,6690.832151608,1400178395.5280418,3.613938243919268,-0.21399048821866418
2018-06-23,6088.57944239075,2932411240.2020984,3.225806451612904,-0.2138915861691734
2018-06-24,6169.43726386169,1635692582.8272383,4.002070036225634,-0.21379209544296654
2018-06-25,6159.70719379414,2452039491.998072,3.4845609798171475,-0.2136920147502324
2018-06-26,6241.84871170546,4326984848.152794,2.837674659306538,-0.2135913426262225
2018-06-27,6069.87260616628,3248018159.5091834,2.449542867000173,-0.21349007758568947
2018-06-28,6117.03640962264,2057221707.976688,2.5789201311022945,-0.21338821812272743
2018-06-29,5879.98897440643,1928320709.079448,4.002070036225634,-0.21328576268281824
2018-06-30,6182.25674792295,2341618860.2006936,3.0964291875107817,-0.21318270965379246
2018-07-01,6366.49946751097,2086842501.722632,2.320165602898051,-0.21307905736707386
2018-07-02,6312.87724313135,2601785821.8298526,2.9670519234086603,-0.21297480394308393
2018-07-03,6595.5473128085,3392521918.120933,2.837674659306538,-0.21286994736835274
2018-07-04,6497.60735494217,3013786718.6534038,2.5789201311022945,-0.21276448560641323
2018-07-05,6562.7217371211,3111969366.095633,2.837674659306538,-0.2126584167272953
2018-07-06,6537.74087162192,3315114737.710066,2.320165602898051,-0.21255173864608104
2018-07-07,6603.29470396542,4742128037.640009,0.8970156977747115,-0.2124444490956711
2018-07-08,6759.83608914527,6047929422.833753,1.9320338105916857,-0.21233654569302035
2018-07-09,6700.63547905209,5015170529.876131,2.320165602898051,-0.21222802604265642
2018-07-10,6648.256795903321,5246420831.047288,2.449542867000173,-0.21211888787381528
2018-07-11,6303.380664729323,4358427107.61466,2.190788338795929,-0.21200912904414143
2018-07-12,6373.234804689936,3969169303.744414,2.837674659306538,-0.21189874745947807
2018-07-13,6230.5901971047815,3534743492.203714,2.449542867000173,-0.21178774107493847
2018-07-14,6248.397313033797,3951261052.820787,1.2851474900810764,-0.21167610766512768
2018-07-15,6246.13741162634,3709146622.835988,1.2851474900810764,-0.21156384483714785
2018-07-16,6349.695836710773,2857367439.538571,2.5789201311022945,-0.2114509498593156
2018-07-17,6741.6919602852695,4559363479.1402855,4.390201828531999,-0.21133741987301136
2018-07-18,7303.373059795855,6194130741.142913,5.1664654131447305,-0.21122325206491402
2018-07-19,7334.771372076191,4843025304.5135565,3.613938243919268,-0.21110844372936272
2018-07-20,7442.800738748321,4107857510.670374,3.4845609798171475,-0.2109929921891811
2018-07-21,7331.871523239401,3727831730.875354,2.449542867000173,-0.21087689483179728
2018-07-22,7379.137271821949,2892881147.245292,2.0614110746938072,-0.21076014901814924
2018-07-23,7395.8664054401,5717881945.865358,3.4845609798171475,-0.21064275223290965
2018-07-24,7704.99567890457,6202101797.69894,6.072106261859582,-0.21052470197885856
2018-07-25,8422.37392335148,5592076817.676129,5.295842677246852,-0.21040599584951916
2018-07-26,8144.553482041877,4086880124.497768,4.131447300327755,-0.21028663151132007
2018-07-27,7929.079243602936,3429994449.907072,3.872692772123512,-0.21016660656026215
2018-07-28,8145.333168120666,3624913497.954498,2.7082973952044167,-0.2100459184751037
2018-07-29,8192.13570223742,3659115450.612604,2.837674659306538,-0.20992456461580863
2018-07-30,8197.593575814208,2598593361.850844,3.3551837157150253,-0.20980254230094308
2018-07-31,8185.921138302329,3497813384.6209693,3.4845609798171475,-0.20967984886272403
2018-08-01,7738.249304586212,4675498855.415108,3.225806451612904,-0.20955648155911885
2018-08-02,7612.300753683117,11591125727.422794,3.225806451612904,-0.20943243741829318
2018-08-03,7540.633150617145,6834800615.470859,3.0964291875107817,-0.2093077134667463
2018-08-04,7411.66638248389,5580835718.27458,2.9670519234086603,-0.2091823069530497
2018-08-05,7009.012011793916,5952900997.745494,2.837674659306538,-0.20905621526744342
2018-08-06,7036.60933127318,5989412029.067531,3.225806451612904,-0.2089294357276555
2018-08-07,6926.116778774001,6927841831.688437,3.225806451612904,-0.20880196547266974
2018-08-08,6711.73242235858,6729676123.905343,4.907710884940488,-0.20867380128358826
2018-08-09,6259.527709667595,6834119514.685925,3.7433155080213902,-0.20854493945080463
2018-08-10,6531.249786737056,5843796067.332067,3.4845609798171475,-0.20841537577144537
2018-08-11,6166.590417501742,6731245061.318041,3.3551837157150253,-0.20828510548603935
2018-08-12,6205.218479944854,5708911347.302448,2.449542867000173,-0.20815412323354365
2018-08-13,6318.407221774424,5507023282.246057,3.225806451612904,-0.20802242304344623
2018-08-14,6283.99625058153,5381627198.227136,4.778333620838365,-0.20788999829134017
2018-08-15,6212.226040055612,7179484727.419351,4.131447300327755,-0.20775684153805063
2018-08-16,6267.76870877378,6619548180.387301,2.9670519234086603,-0.20762294463711067
2018-08-17,6309.385226218996,5982589406.965,2.837674659306538,-0.20748829867740237
2018-08-18,6566.715163377382,6206194158.951437,1.9320338105916857,-0.2073528939049444
2018-08-19,6382.0605914076095,5616965845.869809,1.414524754183199,-0.20721671990647653
2018-08-20,6475.494019667379,5160365103.111909,2.7082973952044167,-0.20707976519512594
2018-08-21,6242.882438400799,5578292470.702208,2.9670519234086603,-0.20694201710748128
2018-08-22,6467.271730309675,5658517103.312642,3.613938243919268,-0.20680346187684717
2018-08-23,6336.656327108703,6759411527.692144,2.837674659306538,-0.20666408460751087
2018-08-24,6521.065718268509,6096332849.286637,2.320165602898051,-0.20652386918484794
2018-08-25,6684.379144206679,6913767387.863615,1.6732792823874425,-0.20638279831545675
2018-08-26,6736.036057516459,5280060347.564506,1.155770225978955,-0.20624085344759724
2018-08-27,6728.2880026290095,5215045899.16829,2.320165602898051,-0.20609801452777063
2018-08-28,6911.096028949572,5444349729.346103,3.4845609798171475,-0.20595425948810508
2018-08-29,7075.9834051051,6246602891.545194,3.225806451612904,-0.20580956463333727
2018-08-30,7046.748947280631,5976493148.705724,2.5789201311022945,-0.20566390468824655
2018-08-31,7024.14510718162,6587864491.268964,2.7082973952044167,-0.20551725272301585
2018-09-01,7027.631279401852,5959884320.762271,2.320165602898051,-0.20536958012214768
2018-09-02,7211.270767868822,6257915213.839819,2.190788338795929,-0.20522085637732718
2018-09-03,7305.272801003753,6640164154.549976,2.449542867000173,-0.20507104874048654
2018-09-04,7260.897516647864,4511643009.568316,2.837674659306538,-0.20492012195075437
2018-09-05,7359.462992923027,5344233220.454348,4.648956356736243,-0.2047680384238507
2018-09-06,6764.926773778225,7036065651.078336,5.037088149042607,-0.20461475837985885
2018-09-07,6498.279612609656,6558109770.577363,3.225806451612904,-0.20446023934202118
2018-09-08,6397.81887024023,4422971841.981781,2.320165602898051,-0.20430443610434615
2018-09-09,6181.19445075213,3851077568.004001,2.190788338795929,-0.204147300549194
2018-09-10,6260.764806062476,4174629547.594032,2.5789201311022945,-0.203988781836996
2018-09-11,6308.135474616629,4504626593.565221,2.837674659306538,-0.20382882652995976
2018-09-12,6278.917069628559,5001529025.0324745,3.4845609798171475,-0.20366737833318374
2018-09-13,6330.574238022664,5026516732.831187,3.225806451612904,-0.20350437764171947
2018-09-14,6486.461630393616,4987196751.843109,2.449542867000173,-0.2033397614656302
2018-09-15,6500.01225461663,5350596522.1363,1.54390201828532,-0.2031734633027696
2018-09-16,6530.221146234664,4295951323.506035,1.155770225978955,-0.2030054131367817
2018-09-17,6506.248493217292,4715407407.262404,2.320165602898051,-0.20283553712847568
2018-09-18,6250.121727322729,4600931272.400568,2.0614110746938072,-0.20266375777336704
2018-09-19,6347.069255451608,4472798160.224327,2.190788338795929,-0.2024899939211746
2018-09-20,6383.753841158382,5380977505.120019,2.190788338795929,-0.20231416096178306
2018-09-21,6491.885242276883,5059042419.562756,2.9670519234086603,-0.20213617086326421
2018-09-22,6753.8344721403255,5931455399.756281,1.802656546489564,-0.20195593203874773
2018-09-23,6747.032172960024,5159534298.571353,1.414524754183199,-0.20177334953421588
2018-09-24,6711.029451815934,4322794079.140574,2.0614110746938072,-0.2015883248012031
2018-09-25,6596.187313045577,4626497701.607775,2.190788338795929,-0.20140075580296765
2018-09-26,6441.311544542553,4580781824.213022,2.449542867000173,-0.20121053793264373
2018-09-27,6462.795635292239,3788299697.410916,2.0614110746938072,-0.20101756422072561
2018-09-28,6704.704245729721,4690261094.515134,1.9320338105916857,-0.2008217256564451
2018-09-29,6634.765964572905,3140320712.260097,0.8970156977747115,-0.20062291165505633
2018-09-30,6606.073795422076,2294291064.4914503,1.155770225978955,-0.20042101112471944
2018-10-01,6626.037956098487,1908960742.721659,1.414524754183199,-0.20021591270011121
2018-10-02,6598.841259755177,1893760872.901848,1.54390201828532,-0.2000075056858427
2018-10-03,6524.60769791521,2035903501.1612608,1.6732792823874425,-0.19979568174980225
2018-10-04,6499.262379115219,2247969611.197428,1.414524754183199,-0.1995803367938682
2018-10-05,6578.701809284849,2059404665.1894455,1.414524754183199,-0.19936137233891688
2018-10-06,6621.189363919919,1840911129.5584168,0.5088839054683465,-0.19913869678976726
2018-10-07,6589.124681678888,1464404365.51708,0.1207521131619806,-0.19891222760161242
2018-10-08,6584.832153052514,1499424737.458561,1.0263929618768328,-0.19868189393608304
2018-10-09,6653.089450830426,2081626437.463169,1.54390201828532,-0.1984476398372565
2018-10-10,6633.745729917172,1741398466.9025888,1.802656546489564,-0.19820942728409485
2018-10-11,6582.455082387102,2070407901.701105,3.3551837157150253,-0.1979672398308705
2018-10-12,6234.367641454442,3581191342.767335,2.0614110746938072,-0.1977210863416939
2018-10-13,6285.592982799844,2295615181.287238,1.0263929618768328,-0.1974710054813461
2018-10-14,6314.883384422573,1851879464.8516304,0.8970156977747115,-0.19721707068985
2018-10-15,6328.554760034424,1847113723.735372,2.5789201311022945,-0.1969593953928804
2018-10-16,6659.87550840943,6217858944.018429,1.9320338105916857,-0.1966981388427273
2018-10-17,6635.125667516839,2746546151.250113,1.9320338105916857,-0.19630151663457931
2018-10-18,6635.741832487943,2820354466.330306,1.2851474900810764,-0.19590404859567095
2018-10-19,6517.511087710534,2625598930.5728407,0.8970156977747115,-0.19550581163817776
2018-10-20,6483.827769471798,2652532021.929972,0.7676384336725892,-0.19510688214666227
2018-10-21,6532.678750383806,2387105749.143392,0.3795066413662242,-0.19470733292314021
2018-10-22,6529.670021370842,2127987152.586655,1.155770225978955,-0.194307229893301
2018-10-23,6512.589059298922,2655159954.716826,1.54390201828532,-0.19390663355613907
2018-10-24,6472.799660641591,2784381146.568883,1.414524754183199,-0.1935056008405677
2018-10-25,6481.443589558082,2607022301.561287,1.414524754183199,-0.1931041848610308
2018-10-26,6458.191521836801,2618534041.346836,1.0263929618768328,-0.1927024356589664
2018-10-27,6468.826424965618,2698016930.8820057,0.3795066413662242,-0.19230040001057888
2018-10-28,6457.058635186671,2383295890.5582404,0.1207521131619806,-0.19189812018918107
2018-10-29,6481.323141667608,2065446088.788402,1.2851474900810764,-0.19149563550270987
2018-10-30,6292.6479239344,3631795693.013341,1.414524754183199,-0.19109298164153155
2018-10-31,6331.781807909807,1962209613.9889972,1.802656546489564,-0.1906901918347146
2018-11-01,6366.720109554257,2042670545.032488,1.155770225978955,-0.19028729668287567
2018-11-02,6379.972972168429,2922702484.006447,1.155770225978955,-0.18988432383376302
2018-11-03,6425.4415830402095,2675454291.399585,0.3795066413662242,-0.18948129637260064
