,input_chunk_length,training_length,hidden_dim,n_rnn_layers,dropout,batch_size,lr,RMSE,sMAPE,MAPE
17,24,35,17,3,0.2097943469521539,128,0.004305040057786066,0.02641797438263893,3.0468976125121117,3.080115281045437
18,26,36,21,3,0.24241414983905585,128,0.003993699710226482,0.027985045686364174,3.352443128824234,3.3674869686365128
19,20,34,18,3,0.29643192592452283,128,0.0044206914131449775,0.026685910299420357,3.1427178531885147,3.189709782600403
20,26,32,24,3,0.18680678571637688,128,0.0043115329075355474,0.026421623304486275,3.042328916490078,3.0737334862351418
21,25,33,24,3,0.2335867762316037,128,0.004378811731474327,0.02651388756930828,3.0793122947216034,3.117990680038929
22,27,43,23,3,0.18901575906665236,128,0.0034834119517172203,0.027137702330946922,3.264196962118149,3.324085846543312
23,19,28,19,3,0.14545507662081758,128,0.004322861530459492,0.026609115302562714,3.1338483095169067,3.181677684187889
24,10,18,15,3,0.18554818899456135,128,0.003224174796517197,0.02654285356402397,3.0967403203248978,3.134322166442871
25,23,32,27,1,0.25160581082711264,128,0.0041832314714997185,0.026945125311613083,3.126242384314537,3.158380463719368
26,27,38,24,3,0.22209565778251222,128,0.0025426437282369363,0.026499072089791298,3.074069879949093,3.111707419157028
27,16,25,16,3,0.27270195053469254,128,0.004634228968794789,0.02641909569501877,3.0469879508018494,3.0793093144893646
28,17,24,15,3,0.2779903968100448,64,0.004985397317088369,0.02803785167634487,3.394993767142296,3.456594794988632
29,10,18,10,3,0.273735073490182,32,0.004719189325312353,0.027279822155833244,3.299402818083763,3.3624600619077682
30,14,24,16,1,0.24259267617702515,128,0.003742526441550117,0.026247108355164528,3.066502884030342,3.0970603227615356
31,15,23,16,1,0.23595891163591887,128,0.0037274344242476027,0.026233622804284096,3.061544895172119,3.088655322790146
32,14,21,20,1,0.24032419448240389,128,0.0037501661645242246,0.02656414918601513,3.136790543794632,3.1714849174022675
33,11,16,10,1,0.23379373484495702,128,0.003250588248535453,0.026621589437127113,3.167274221777916,3.2082684338092804
34,9,14,13,1,0.20822355818146396,32,0.0034100279984451,0.03734410181641579,4.477960243821144,4.464246332645416
35,14,23,19,1,0.25965442084995954,128,0.003796172389371433,0.026582613587379456,3.1595878303050995,3.2023128122091293
36,12,27,16,1,0.22852669839277642,256,0.0036324967055720095,0.02644357644021511,3.1113101169466972,3.134126216173172
37,20,28,12,1,0.2524064448388648,32,0.002717825647361766,0.030949847772717476,3.8035713136196136,3.8008898496627808
38,4,12,14,1,0.14100239121972466,64,0.004127945384146363,0.02912455052137375,3.5301461815834045,3.5247310996055603
39,8,10,22,1,0.16727813552777485,128,0.002942385014965381,0.026609202846884727,3.1079618260264397,3.1358443200588226
40,15,22,32,1,0.286483729326969,128,0.003330342794530962,0.02820541150867939,3.3846646547317505,3.4513797610998154
41,17,26,17,3,0.26886797859333067,128,0.004647023566757389,0.02663116343319416,3.121875412762165,3.1666796654462814
42,13,30,16,3,0.27888792218808145,128,0.004548730033249756,0.026387760415673256,3.0204862356185913,3.0431171879172325
43,13,35,19,2,0.24952770673381156,128,0.003829065083711085,0.03231312707066536,3.7592273205518723,3.7529747933149338
44,13,30,13,3,0.28495652598038135,128,0.0036183653534675093,0.026666468009352684,3.1309157609939575,3.1770043075084686
45,18,30,11,1,0.29749458169218357,64,0.004067934456986481,0.026875190436840057,3.1467679888010025,3.170240670442581
46,5,18,15,2,0.2031687134958996,256,0.004505290284704704,0.026474110782146454,3.076893277466297,3.1125949695706367
47,11,20,18,3,0.22173564713935068,128,0.004221482477697127,0.03216459974646568,3.412291780114174,3.4458454698324203
48,15,30,16,1,0.26449474451734556,32,0.0038462875368600077,0.033163536339998245,4.417933896183968,4.331442713737488
49,8,41,14,3,0.24127467874992195,128,0.002044354952938237,0.027265598997473717,3.297249600291252,3.360464796423912
