,input_chunk_length,training_length,hidden_dim,n_rnn_layers,dropout,batch_size,lr,RMSE,MAE,MAPE
52,4,7,9,1,0.06253740944632247,256,0.004289118033878404,0.04848281294107437,0.033296973,7.38922506570816
53,13,17,12,2,0.16279356434075204,256,0.004051548924175924,0.048191990703344345,0.032099128,7.115291059017181
54,7,29,14,2,0.08850030669085705,256,0.004424552349069677,0.048454251140356064,0.03270377,7.2693221271038055
55,11,14,9,2,0.141708145187492,256,0.004783805889645781,0.048026811331510544,0.032720346,7.211107760667801
56,9,12,9,2,0.14072254370808482,256,0.004828387183067152,0.05065713822841644,0.035481676,7.7059052884578705
57,6,11,11,2,0.1279258812707702,32,0.004594970215077752,0.06949271261692047,0.05274685,11.064053326845169
58,15,19,17,2,0.17009794613911647,256,0.004775200321975521,0.048309773206710815,0.0321943,7.0460207760334015
59,3,5,30,2,0.10976534212353564,256,0.0049790438424368345,0.06730770319700241,0.049272984,10.418974608182907
60,10,14,13,1,0.15309089594162448,64,0.0037692708653554036,0.058832667768001556,0.043842446,9.494533389806747
61,11,15,8,2,0.14036924061087253,256,0.0033977274712384733,0.04845750704407692,0.03231551,7.111217826604843
62,5,9,10,2,0.18426056260340734,256,0.004537131404398342,0.04823505878448486,0.03185589,6.991000473499298
63,13,17,9,2,0.11538016926291364,256,0.0042157804753205075,0.048169370740652084,0.032888107,7.296367734670639
64,8,12,8,1,0.10020723616397108,256,0.00435059640854211,0.051604192703962326,0.03720131,8.052851259708405
65,12,22,28,3,0.2082214333214681,256,0.0032315405354015354,0.04852791503071785,0.03258345,7.260717451572418
66,7,10,11,2,0.16086379642535614,256,0.0029602245972433893,0.048104770481586456,0.032868415,7.290402799844742
67,8,13,9,3,0.05034605713442494,256,0.003667649350615536,0.04816310107707977,0.032218013,7.147885859012604
68,9,16,10,2,0.12428551378551342,32,0.003977698961116127,0.0957607626914978,0.07043463,14.999648928642273
69,14,18,19,3,0.18951282029041203,256,0.0028113932884662766,0.07508483529090881,0.064655855,14.396174252033234
70,6,9,15,2,0.2782685272559056,128,0.0034461021294700032,0.04884633794426918,0.03366521,7.52711221575737
71,10,14,9,2,0.09328611288034722,256,0.004705879661985435,0.04831037297844887,0.033379946,7.355177402496338
72,5,15,12,2,0.0696813076146554,256,0.004646267324035469,0.04837595671415329,0.032537237,7.228041440248489
73,7,11,8,2,0.11449093281091521,256,0.004883602911555504,0.04853207245469093,0.032503944,7.166630774736404
74,3,6,10,2,0.09563861464219786,256,0.00444931412579347,0.048218365758657455,0.031804323,6.9771356880664825
75,11,40,11,2,0.1441103749793655,256,0.004731221563791942,0.04815855622291565,0.032336056,7.128310948610306
76,19,22,21,3,0.024704579181385466,256,0.0041736333513928145,0.10934126377105713,0.08629252,18.11308115720749
77,4,7,9,2,0.08382360864244733,64,0.0030818771597110944,0.10398917645215988,0.07112148,14.93467390537262
78,7,20,8,3,0.1337764211025744,256,0.0049980695346159565,0.04801369458436966,0.031824477,7.04454779624939
79,2,4,8,3,0.1721464898188334,256,0.004924616822791519,0.04797070473432541,0.031701304,6.991163641214371
80,1,3,8,3,0.1716699083047874,256,0.004992004972712013,0.05116492137312889,0.035827268,7.617166638374329
81,2,4,8,3,0.1582936452923175,256,0.004917047367676013,0.04796931520104408,0.031696454,6.99073001742363
82,2,5,10,3,0.15584706470039478,256,0.004828033671855602,0.049218639731407166,0.032767482,7.0722609758377075
83,3,6,24,3,0.1466882502515955,256,0.004914294665208364,0.0488998219370842,0.032511726,7.050052285194397
84,1,2,8,3,0.13295852646855344,256,0.004785457086387177,0.048612501472234726,0.032852,7.346760481595993
85,2,8,11,3,0.1658028709288366,256,0.004532890332740586,0.048185501247644424,0.03213176,7.132907211780548
86,4,8,9,3,0.12121927217392951,256,0.004620787023636711,0.04857539385557175,0.03371918,7.3909275233745575
87,6,10,12,3,0.17723454557201326,256,0.004891766695776056,0.04799644276499748,0.03183534,7.050411403179169
88,6,10,13,3,0.20259337231609467,128,0.004900897475034542,0.048252470791339874,0.032389108,7.190617173910141
89,5,8,12,3,0.18058807723396167,32,0.0015302410385132977,0.09012413024902344,0.06376661,13.361386954784393
90,4,6,26,3,0.17491726427192872,256,0.004976668436251476,0.048232629895210266,0.03200962,7.031016796827316
91,8,11,10,3,0.1583055741780505,256,0.004762707505647117,0.04818812012672424,0.031845205,6.9930300116539
92,3,5,11,3,0.13137510713346784,256,0.00482709417312704,0.04860101640224457,0.032152753,6.996868550777435
93,6,13,8,3,0.14842091911806332,256,0.004660666162462534,0.0479920357465744,0.031681538,6.985779106616974
94,6,12,8,3,0.1492665780432241,256,0.004392242989219293,0.048034898936748505,0.031727396,6.970977038145065
95,1,4,8,3,0.19005327777636685,256,0.004653029026023148,0.047995563596487045,0.031719983,7.004120945930481
96,1,3,10,3,0.18699577111789908,256,0.004285740510056242,0.049971193075180054,0.03518315,7.900802046060562
97,2,4,12,3,0.1960899053753335,256,0.0044756721315820465,0.048712555319070816,0.033236925,7.442069798707962
98,2,7,10,1,0.1700588899838421,256,0.004671052005111339,0.04987918585538864,0.03546526,7.946585863828659
99,1,2,13,3,0.16664247259022885,256,0.004543590918687765,0.048013459891080856,0.03167129,6.9823794066905975
