,input_chunk_length,training_length,hidden_dim,n_rnn_layers,dropout,batch_size,lr,RMSE,MAE,MAPE
68,19,59,14,3,0.23603674028292698,256,0.0036042673152025463,0.04801541566848755,0.03171648,6.992253661155701
69,17,60,16,3,0.2363386937342759,256,0.0037196342602817197,0.04867488145828247,0.03284825,7.271836698055267
70,19,58,11,3,0.2479159762459236,64,0.003920957568070087,0.07718880474567413,0.0553991,11.998973786830902
71,21,57,14,3,0.2720552014396417,256,0.004658583685287471,0.04805128648877144,0.031886935,7.059330493211746
72,16,57,14,3,0.2694554041048089,256,0.004708607111756302,0.04804954305291176,0.03188304,7.057686895132065
73,16,57,14,3,0.2744121471650888,256,0.00475363285465306,0.04805168882012367,0.03189274,7.061312347650528
74,13,57,14,3,0.2738277738052322,256,0.0045025062201242885,0.04805031791329384,0.03189026,7.060814648866653
75,15,61,15,3,0.2917788159563423,256,0.004569544323479455,0.04891858249902725,0.033545252,7.509104162454605
76,13,55,17,3,0.21897677818093356,32,0.004924593986600144,0.07931070029735565,0.06004399,12.858539819717407
77,18,57,14,1,0.2700762805829337,256,0.0044130441499844325,0.04881163313984871,0.032925323,7.264269143342972
78,13,52,16,3,0.23021760783189824,256,0.004252966686301334,0.04879098758101463,0.03298115,7.284925132989883
79,14,62,18,3,0.27955913227461926,256,0.004673426671529556,0.04839516058564186,0.03244394,7.208768278360367
80,17,59,14,3,0.24632732023871295,256,0.004836524191725404,0.048080917447805405,0.031956334,7.078621536493301
81,16,57,14,3,0.27258142257028456,256,0.004683999599488337,0.04805027320981026,0.03188624,7.059143483638763
82,18,55,16,3,0.2629184669751834,256,0.004545917239150025,0.04880273714661598,0.033060983,7.314572483301163
83,16,53,15,3,0.2998660819937568,256,0.004320755268049502,0.04827800393104553,0.03249309,7.231638580560684
84,12,60,11,3,0.2847715400963773,256,0.004631700435577899,0.04891446977853775,0.033341035,7.3554627597332
85,15,56,14,3,0.252366891311137,256,0.004470955507057698,0.048036836087703705,0.031795714,7.0234812796115875
86,15,54,12,3,0.2518199848139659,64,0.004427945129472901,0.06604456156492233,0.049733885,10.572541505098343
87,14,51,17,3,0.29068940316052855,256,0.0041429617729,0.04818815737962723,0.03177546,6.99879452586174
88,12,58,15,3,0.20513166194658747,32,0.003312528575927529,0.09610993415117264,0.07473002,16.26685857772827
89,11,56,14,3,0.24147570572029806,256,0.00348188467423636,0.048042844980955124,0.031699922,6.97784498333931
90,11,56,16,1,0.24087003560378686,256,0.0035038453749269903,0.048876699060201645,0.032875046,7.224924862384796
91,10,60,14,3,0.25202642259366287,256,0.0036453161217275412,0.04803594574332237,0.03181394,7.033859193325043
92,10,60,12,3,0.2340012692740811,256,0.003639019873414451,0.0482528991997242,0.032264996,7.163792103528976
93,5,62,13,3,0.22432869669914138,256,0.0038666520717817857,0.04809434711933136,0.031877592,7.031712681055069
94,9,54,14,3,0.2615593666967787,256,0.003663316129566947,0.048005711287260056,0.031709258,6.9905586540699005
95,8,50,15,3,0.254968027804245,256,0.003659351253770397,0.048422448337078094,0.032608844,7.265393435955048
96,10,53,18,3,0.25968843869006203,256,0.002819102266386704,0.04821789264678955,0.032001026,7.077975571155548
97,11,54,12,3,0.25002126915253936,256,0.003397268903410777,0.04825199767947197,0.03228077,7.170969247817993
98,17,58,13,3,0.2406264230704266,256,0.0035684941739372545,0.04808889701962471,0.0319071,7.051321864128113
99,9,55,15,2,0.2633630780814254,256,0.0032651156962347216,0.04947284981608391,0.03443892,7.717528194189072
