price,volume,sen,trend
11103.0900361497,3486171704.866562,-0.02565926877969299,14.093496636191134
11502.3770496396,4225354045.1790047,-0.17881650997406207,14.093496636191134
9973.59211951887,4574800113.397884,-0.1675299689211189,13.05847852337416
10032.863112314,4626064156.354444,-0.26795345527988806,9.953424184923236
10301.883609336,4009462976.493817,-0.3871095785060409,8.918406072106261
9742.62819006538,3465387501.6656966,-0.4926616477872371,7.883387959289288
9699.51718151529,2743650277.5619,-0.1925666107492212,9.953424184923236
10355.5781264856,3646748812.403751,-0.3273027401782767,9.953424184923236
10709.3884310463,3398119467.1062694,-0.4170431443415406,8.918406072106261
10346.664931035,3182259829.3149323,-0.12195121951219523,8.918406072106261
10859.5521943893,2892166041.0523987,0.07306605254893744,8.918406072106261
11098.0758092511,3031487197.1333075,0.03964501345748156,8.918406072106261
11356.0416016724,3019436740.238814,-0.2804414469650522,6.8483698464723135
11286.6762891691,2580256309.470718,-0.23901139558975884,7.883387959289288
11526.4209302906,2693945511.0085077,-0.19519220758187483,8.918406072106261
10727.716249205,3618749298.786025,-0.40141433683004485,9.953424184923236
9999.68248604677,4896773758.150409,-0.35500158806427184,9.953424184923236
9420.85488958591,4028135943.9580393,-0.30262644516089293,12.023460410557185
9276.33759031006,5476476288.950579,-0.388230671583147,7.883387959289288
8890.86580399612,3260891795.801318,-0.2346727745780427,7.883387959289288
9512.45611286134,3876612721.9476624,-0.45860277870967003,8.918406072106261
9232.70587979953,4019736166.690967,-0.19428156924378898,7.883387959289288
9216.53097626842,3628990704.0064235,-0.36147243314625294,9.953424184923236
8307.22338626638,4020163253.1929836,-0.2525367364920559,12.023460410557185
8359.36528334063,4571407139.639841,-0.2575965665236052,8.918406072106261
8520.00815917187,3070872383.1616874,-0.27937548578959825,6.8483698464723135
8063.4097921227,2591898944.228953,-0.34571253394061496,9.953424184923236
8217.84219996114,4330642347.54297,-0.12991316498652566,8.918406072106261
8640.52143024258,4276409099.7044716,-0.26323660462781817,8.918406072106261
8926.82049620007,3554700592.279649,-0.12945403732907484,7.883387959289288
8970.31790627893,3081152046.0236883,-0.3651323149523016,7.883387959289288
8736.38576909829,2931676659.5938525,-0.24345839678803827,6.8483698464723135
8824.59283177853,2877067842.098429,-0.3044401092469763,5.813351733655339
8621.15079225785,2444371384.2694945,-0.24459094730321673,4.778333620838365
8478.63819558905,2066020545.3926063,-0.3444885098060521,8.918406072106261
8186.19606281355,2972024162.97679,-0.32174292572925006,7.883387959289288
7836.76304425289,2653185409.403986,-0.21729299696430449,6.8483698464723135
7930.77954092755,2033730316.7590542,-0.28139930358733506,8.918406072106261
7126.89519256736,3680239216.3167896,-0.26053663506962677,10.98844229774021
6897.26857786945,4264255594.746104,-0.31930618132602007,6.8483698464723135
6975.27531402076,2565052340.2323847,-0.24095646842427965,7.883387959289288
6836.57232729678,2649647152.1697764,-0.25800978141531095,8.918406072106261
7080.41723231299,2253363912.1674647,-0.2020427011463031,7.883387959289288
7464.35609406668,2762080502.6107836,-0.33448674689582003,6.8483698464723135
6845.31597826858,2544238382.121464,-0.3293276108726753,7.883387959289288
6855.42230460675,2568972345.7027025,-0.26696945706071096,8.918406072106261
6628.75445585626,1840465005.5711513,-0.3652643050304735,5.813351733655339
6884.47723505995,1856418405.5749633,-0.14186289293585436,4.778333620838365
6984.8089659738,1413593787.1878273,-0.5006930040050853,6.8483698464723135
6778.4915700774,2437632634.2860556,-0.2568457958048722,6.8483698464723135
6829.31650379539,1550558592.492434,-0.21974248927038634,5.813351733655339
6925.10199547663,1586992258.3407943,-0.10557939914163095,7.883387959289288
7836.39699399927,4980342880.0008135,-0.14622855395387593,7.883387959289288
7845.75284010594,3910297535.1571007,-0.1598712446351932,5.813351733655339
7897.71993085806,2294693915.2394795,-0.1119666750820501,4.778333620838365
8258.06708369755,2350690710.8285303,-0.12086390696386551,5.813351733655339
8030.99926195254,2754142166.1939588,-0.2064854554124941,5.813351733655339
7873.63551010255,2491337660.023414,-0.19895374753633338,5.813351733655339
8097.41823310301,2326968646.2908115,-0.010291670316195212,5.813351733655339
8277.46063916253,2422027692.486585,-0.019756677189373295,5.813351733655339
8499.45000871487,2961030105.150343,-0.08081763293809568,4.778333620838365
8878.42826029723,3214807963.4541373,-0.19494014004969512,4.778333620838365
8769.01199947348,2503340749.6093006,-0.10992463601453895,5.813351733655339
8881.39170434545,2205498227.200402,0.10729613733905574,7.883387959289288
9716.48975733072,4398198651.199843,-0.1011808134492651,6.8483698464723135
8825.2025000693,5523433548.358508,0.010729613733905519,4.778333620838365
9221.86802618436,3847600029.5564957,-0.06796655320408473,4.778333620838365
8940.38112200719,2839339948.818213,-0.28488003940054885,3.7433155080213902
9249.65952508923,3006508147.8120923,-0.1723489415055216,3.7433155080213902
9325.62885104679,2827554754.4722853,-0.2623803235391219,4.778333620838365
9198.18950997327,2508704421.0187726,-0.20890697285547077,3.7433155080213902
9024.3875117766,2661071473.28962,-0.13101040226958616,3.7433155080213902
9122.65301383019,2179558786.4918017,0.0880850194154914,4.778333620838365
9551.13518381566,1228125377.9488525,-0.18695697686590607,4.390201828531999
9634.53822597227,2695999383.5138526,-0.17404803214318335,4.519579092634122
9766.24448548887,2617990803.561576,-0.1709763948497855,3.8726927721235116
9583.87174550137,2626417557.0669236,-0.06907441898129413,4.648956356736243
9308.26502572185,2767085706.197567,-0.10669165205827247,4.2608245644298774
9149.51783314723,2455200521.7337303,0.09987633665527018,4.2608245644298774
9248.96039558449,2363841215.4382,-0.09352878880775883,4.002070036225634
8969.94037574258,2359598426.330252,-0.2428253787682921,5.425219941348973
8405.5605632418,3726075355.3037004,-0.05975227378860998,3.4845609798171475
8480.58037612559,2995955136.9111686,-0.36155098416457015,3.225806451612904
8683.9862031429,2283320839.5720086,-0.23593391733788002,4.002070036225634
8696.97400387283,3143239503.891285,-0.3682004192035134,4.002070036225634
8473.34864905366,2586241489.8424945,-0.1984978540772533,4.002070036225634
8343.1252216955,2772906142.3921065,-0.12067659681898518,3.3551837157150253
8056.05319237475,2173653717.1690426,-0.047325776092688565,3.613938243919268
8202.82540955214,2127912775.3863177,-0.03144433739160907,2.449542867000173
8180.62700991409,1672351902.7302613,-0.13360099681572762,2.837674659306538
8443.26024591542,1660868681.4973857,-0.2931330472103005,3.3551837157150253
8354.99633591748,1711697912.2659817,-0.13171734268270574,3.8726927721235116
8009.2995067828,1895031387.309464,-0.15067171191304576,4.907710884940488
7556.31604292077,2777184892.7350817,-0.22719863618010802,4.907710884940488
7563.43546544346,2602938656.909345,-0.34995940146154747,3.8726927721235116
7472.02260174872,1959178260.217828,-0.5049851436117532,2.0614110746938072
7328.87167436352,1289488237.4471545,-0.4606528039529323,2.7082973952044167
7326.64394017867,1247227035.27444,-0.28416742134897827,3.225806451612904
7111.06892466996,1770692328.4028218,-0.2639564163881983,3.613938243919268
7451.2308372653,2224251684.1663904,-0.29553416077021233,3.0964291875107817
7380.8515577098,1772428207.794572,-0.31229487503155773,3.0964291875107817
7460.16694986577,1714862985.0808516,-0.12285407725321895,2.449542867000173
7487.07630453815,1637953742.8095627,-0.0702507341314661,2.0614110746938072
7567.51293761927,1531230053.8451543,-0.022111153365567515,2.320165602898051
7639.87944568278,1432775393.8161438,-0.3382818546401183,2.7082973952044167
7463.65499554503,1643488925.3602982,-0.10386266094420604,2.5789201311022945
7569.01133988542,1754013549.8288014,-0.4079132859246265,2.5789201311022945
7605.57848860797,1562705992.3836496,-0.13438401463448965,2.449542867000173
7613.77739337755,1459894514.226805,-0.2724440002351697,2.320165602898051
7561.16610052452,1362045102.4224646,-0.3464377682403434,1.4145247541831987
7415.00137858946,1102262799.2103968,-0.2700483255043764,3.8726927721235116
6767.49948454925,2788497500.7839518,-0.29828326180257514,6.460238054165948
6880.13364875604,1973448735.786416,-0.25143207497591313,3.8726927721235116
6581.82807522796,2060764062.9813228,-0.3045438437610742,5.425219941348973
6334.09890642618,2571112868.4509044,-0.27960578604355435,4.907710884940488
6644.72067973844,2354179149.4928327,-0.4801413226471914,3.225806451612904
6406.80704950998,1740752641.6341267,-0.6014642766978037,2.320165602898051
6478.81592433021,1306649275.5030081,-0.6242684354272338,2.1907883387959295
6418.85000188746,1120785833.1800666,-0.42824570815450647,3.3551837157150253
6677.53340291194,1750367371.2555826,-0.052402049010106644,2.9670519234086603
6708.68182027534,1649449915.2393851,-0.7209735712672238,2.9670519234086603
6714.37546123014,1626421446.364752,0.018436801063894004,2.7082973952044167
6690.832151608,1400178395.5280418,-0.2799013788695097,3.613938243919268
6088.57944239075,2932411240.2020984,-0.5779474880080788,3.225806451612904
6169.43726386169,1635692582.8272383,-0.3161659513590845,4.002070036225634
6159.70719379414,2452039491.998072,-0.18774652047748958,3.4845609798171475
6241.84871170546,4326984848.152794,-0.29960492283204965,2.837674659306538
6069.87260616628,3248018159.5091834,-0.27796503716110127,2.449542867000173
6117.03640962264,2057221707.976688,-0.28994750611288755,2.5789201311022945
5879.98897440643,1928320709.0794477,-0.30006392110309565,4.002070036225634
6182.25674792295,2341618860.2006936,-0.4490242124868411,3.0964291875107817
6366.49946751097,2086842501.722632,-0.4214592274678112,2.320165602898051
6312.87724313135,2601785821.8298526,-0.3713345840507826,2.9670519234086603
6595.5473128085,3392521918.1209335,0.08367618765724433,2.837674659306538
6497.60735494217,3013786718.6534033,-0.25605758507654364,2.5789201311022945
6562.7217371211,3111969366.0956326,-0.3235260899028688,2.837674659306538
6537.74087162192,3315114737.710066,-0.24831934368946795,2.320165602898051
6603.29470396542,4742128037.640009,-0.2635193133047211,0.8970156977747115
6759.83608914527,6047929422.833753,-0.02349220691213022,1.9320338105916859
6700.63547905209,5015170529.876131,-0.0786140479430546,2.320165602898051
6648.256795903321,5246420831.047288,-0.2281366701967561,2.449542867000173
6303.380664729323,4358427107.61466,-0.059999423913356664,2.1907883387959295
6373.234804689936,3969169303.744414,-0.5206854188936931,2.837674659306538
6230.5901971047815,3534743492.203714,-0.33500973700629605,2.449542867000173
6248.397313033797,3951261052.820787,-0.7834323989440983,1.2851474900810764
6246.13741162634,3709146622.835988,-0.35284598606909173,1.2851474900810764
6349.695836710773,2857367439.538571,-0.13404531390358326,2.5789201311022945
6741.6919602852695,4559363479.1402855,-0.13404531390358326,4.390201828531999
7303.373059795855,6194130741.142913,-0.10574530241281066,5.1664654131447305
7334.771372076191,4843025304.5135565,-0.037628505838906146,3.613938243919268
7442.800738748321,4107857510.670374,-0.04133958949498551,3.4845609798171475
7331.871523239401,3727831730.875354,-0.0012262415695892814,2.449542867000173
7379.137271821949,2892881147.245292,-0.06156335748962222,2.0614110746938072
7395.8664054401,5717881945.865358,0.14272546591007285,3.4845609798171475
7704.99567890457,6202101797.69894,0.07188841201716734,6.072106261859582
8422.37392335148,5592076817.676129,-0.012634421565318077,5.295842677246852
8144.553482041877,4086880124.497768,-0.13476394849785414,4.131447300327755
7929.079243602936,3429994449.907072,-0.15900025246149968,3.8726927721235116
8145.333168120666,3624913497.9544983,-0.14278639815120509,2.7082973952044167
8192.13570223742,3659115450.6126037,0.005696449473273413,2.837674659306538
8197.593575814208,2598593361.850844,0.06533809538101382,3.3551837157150253
8185.921138302329,3497813384.6209693,-0.24894998967202964,3.4845609798171475
7738.249304586212,4675498855.415108,0.028062066688676057,3.225806451612904
7612.300753683117,11591125727.422794,0.15645727662895037,3.225806451612904
7540.633150617145,6834800615.470859,0.02058744635193127,3.0964291875107817
7411.66638248389,5580835718.27458,-0.18914063279768448,2.9670519234086603
7009.012011793916,5952900997.745494,-0.15164520743919893,2.837674659306538
7036.60933127318,5989412029.067531,-0.24192900484154006,3.225806451612904
6926.116778774001,6927841831.688437,-0.4067671424293842,3.225806451612904
6711.73242235858,6729676123.905343,-0.43978847997914594,4.907710884940488
6259.527709667595,6834119514.685925,-0.20582359035074743,3.7433155080213902
6531.249786737056,5843796067.332067,-0.40609403219855134,3.4845609798171475
6166.590417501742,6731245061.318041,-0.48649330977026006,3.3551837157150253
6205.218479944854,5708911347.302448,-0.34292317124935157,2.449542867000173
6318.407221774424,5507023282.246057,-0.5986601067727416,3.225806451612904
6283.99625058153,5381627198.227136,-0.4251796965704372,4.778333620838365
6212.2260400556115,7179484727.419351,-0.281979822752355,4.131447300327755
6267.76870877378,6619548180.387301,-0.3819742489270387,2.9670519234086603
6309.385226218996,5982589406.965,-0.021056866952789743,2.837674659306538
6566.715163377382,6206194158.951437,-0.5205917267829423,1.9320338105916859
6382.0605914076095,5616965845.869809,-0.4961986511342735,1.4145247541831987
6475.494019667379,5160365103.111909,-0.3819742489270387,2.7082973952044167
6242.8824384007985,5578292470.702208,-0.32538749624121815,2.9670519234086603
6467.271730309675,5658517103.312642,-0.37281536215211725,3.613938243919268
6336.6563271087025,6759411527.692144,-0.3005929954460571,2.837674659306538
6521.065718268509,6096332849.286637,-0.21434934002753264,2.320165602898051
6684.379144206679,6913767387.863615,-0.21434934002753264,1.6732792823874423
6736.036057516459,5280060347.564506,-0.7532509128178848,1.155770225978955
6728.2880026290095,5215045899.16829,-0.026609442060085864,2.320165602898051
6911.096028949572,5444349729.346103,-0.3585949853173707,3.4845609798171475
7075.9834051051,6246602891.545194,-0.3241913535015179,3.225806451612904
7046.748947280631,5976493148.705724,-0.21221399086957715,2.5789201311022945
7024.14510718162,6587864491.268964,-0.29736358062538326,2.7082973952044167
7027.631279401852,5959884320.762271,-0.32070445463963304,2.320165602898051
7211.270767868822,6257915213.839819,-0.537836006324825,2.1907883387959295
7305.272801003753,6640164154.549976,-0.20429184549356227,2.449542867000173
7260.897516647864,4511643009.568316,0.10104587691153788,2.837674659306538
7359.462992923027,5344233220.454348,-0.39043531575720425,4.648956356736243
6764.926773778225,7036065651.078336,-0.2223792757831976,5.037088149042607
6498.2796126096555,6558109770.577363,-0.39873673981698926,3.225806451612904
6397.81887024023,4422971841.981781,-0.14506437768240352,2.320165602898051
6181.19445075213,3851077568.004001,-0.016157535975763804,2.1907883387959295
6260.764806062476,4174629547.594032,-0.08796739432488349,2.5789201311022945
6308.135474616629,4504626593.565221,-0.24981378356329592,2.837674659306538
6278.917069628559,5001529025.0324745,-0.23010894684714434,3.4845609798171475
6330.574238022664,5026516732.831187,-0.3594828054544467,3.225806451612904
6486.461630393616,4987196751.843109,-0.03393655148002306,2.449542867000173
6500.01225461663,5350596522.1363,-0.42531142049617926,1.54390201828532
6530.221146234664,4295951323.506035,-0.0012262415695892814,1.155770225978955
6506.248493217292,4715407407.2624035,-0.219098712446352,2.320165602898051
6250.121727322729,4600931272.400568,-0.021056866952789743,2.0614110746938072
6347.069255451608,4472798160.224327,0.031596862512949464,2.1907883387959295
6383.753841158382,5380977505.120019,-0.20946706112754704,2.1907883387959295
6491.885242276883,5059042419.562756,-0.1551456487991965,2.9670519234086603
6753.8344721403255,5931455399.756281,-0.28845719448836693,1.8026565464895636
6747.032172960024,5159534298.571353,-0.3819742489270387,1.4145247541831987
6711.029451815934,4322794079.140574,0.15107296137339044,2.0614110746938072
6596.187313045577,4626497701.607775,-0.23501887766626875,2.1907883387959295
6441.311544542553,4580781824.213022,-0.36200993393451325,2.449542867000173
6462.795635292239,3788299697.410916,-0.2228556786881046,2.0614110746938072
6704.704245729721,4690261094.515134,0.0684881823127606,1.9320338105916859
6634.765964572905,3140320712.2600975,-0.48649330977026006,0.8970156977747115
6606.073795422076,2294291064.4914503,-0.36003814973772064,1.155770225978955
6626.037956098487,1908960742.721659,-0.2510503727128982,1.4145247541831987
6598.841259755177,1893760872.9018476,0.05064377682403426,1.54390201828532
6524.60769791521,2035903501.1612606,-0.051402335562431456,1.6732792823874423
6499.262379115219,2247969611.1974277,-0.4560085836909872,1.4145247541831987
6578.701809284849,2059404665.1894457,-0.18454935622317603,1.4145247541831987
6621.189363919919,1840911129.5584166,-0.3339519777288018,0.5088839054683465
6589.124681678888,1464404365.51708,-0.05891533359344525,0.12075211316198065
6584.832153052514,1499424737.458561,-0.30731777689616624,1.0263929618768328
6653.089450830426,2081626437.4631693,-0.1180894913525688,1.54390201828532
6633.745729917172,1741398466.9025888,-0.3364146583030704,1.8026565464895636
6582.455082387102,2070407901.7011054,-0.2506818325968837,3.3551837157150253
6234.367641454442,3581191342.767335,-0.13568180852420011,2.0614110746938072
6285.592982799844,2295615181.287238,-0.23982832618025757,1.0263929618768328
6314.883384422573,1851879464.8516304,-0.5539249619271771,0.8970156977747115
6328.554760034424,1847113723.7353718,-0.3136348629910862,2.5789201311022945
6659.87550840943,6217858944.018429,-0.20229541399430975,1.9320338105916859
6635.125667516839,2746546151.2501135,-0.3369913619818548,1.9320338105916859
6635.741832487943,2820354466.330306,-0.18233109900178432,1.2851474900810764
6517.511087710534,2625598930.5728407,-0.329714718505428,0.8970156977747115
6483.827769471798,2652532021.929972,-0.5241201716738197,0.7676384336725892
6532.678750383806,2387105749.143392,-0.35505267264923923,0.37950664136622425
6529.670021370842,2127987152.5866547,-0.41314660040659595,1.155770225978955
6512.589059298922,2655159954.716826,-0.36200993393451325,1.54390201828532
6472.799660641591,2784381146.568883,0.03082325399921959,1.4145247541831987
6481.443589558082,2607022301.561287,-0.1167766318621486,1.4145247541831987
6458.191521836801,2618534041.346836,0.0333872136447243,1.0263929618768328
6468.826424965618,2698016930.8820057,0.0007263123142950967,0.37950664136622425
6457.058635186671,2383295890.5582404,-0.1598712446351932,0.12075211316198065
6481.323141667608,2065446088.788402,-0.1960275476594471,1.2851474900810764
6292.6479239344,3631795693.013341,0.03610199444584694,1.4145247541831987
6331.781807909807,1962209613.9889975,-0.3819742489270387,1.8026565464895636
6366.720109554257,2042670545.032488,0.005282271376691905,1.155770225978955
6379.972972168429,2922702484.006447,-0.2660944206008584,1.155770225978955
6425.4415830402095,2675454291.399585,-0.17044757817290013,0.37950664136622425
6388.1897883073725,2582446886.6230755,0.008927038626609374,1.0263929618768328
6351.061941056285,3198297931.7470818,-0.054664558391687434,1.8026565464895636
6415.443408541094,3213571991.0860043,-0.15021459227467818,1.8026565464895636
6474.847290336688,3408876943.8566713,-0.09768240343347645,1.8026565464895636
6574.801180290013,3120683820.785003,-0.40699993955147196,1.8026565464895636
6490.454730761757,2402484611.4646854,-0.35505267264923923,1.2851474900810764
6413.78203857173,2707057000.4786224,-0.628755364806867,0.7676384336725892
6429.898792074219,1672332107.6089764,-0.42639484978540776,0.12075211316198065
6434.2845969255495,2943678893.5684266,-0.3819742489270387,0.8970156977747115
6411.353436205148,2651674690.982871,-0.20777581418833635,1.54390201828532
6394.289276264062,2890964719.217386,-0.26962237790352905,4.390201828531999
5788.612494046974,5690409836.804629,-0.2800253289242244,5.683974469553218
5686.541131058274,4981978552.514329,-0.5286053585566066,3.3551837157150253
5609.956182334204,3236633357.0467114,-0.4600764042824129,2.0614110746938072
5599.1915956893035,2525819291.4931545,-0.47549130336571044,1.6732792823874423
5638.861481452398,2422604400.7507744,-0.36324893708978706,5.683974469553218
4889.197859239111,6126269575.232113,-0.4302380808455886,9.43591512851475
4450.711454417822,6314969584.020993,-0.34526300854822123,6.589615318268069
4613.44841218385,4321511764.357207,-0.44359820387506516,4.002070036225634
4307.388731717267,3055231902.513544,-0.47526811230499766,4.2608245644298774
4376.904946801552,3520222575.53617,-0.4813235497715631,3.4845609798171475
3895.8368129589876,3115187178.442392,-0.40347892710355626,7.107124374676556
4039.836551137432,5226773378.179892,-0.41658770414135227,7.107124374676556
3811.9235292664935,4652103083.720623,-0.3214498292660005,6.330860790063826
3832.92451590069,4050028039.1486397,-0.21521730072086345,5.295842677246852
4267.243628990657,4973628807.699461,-0.10729613733905585,4.2608245644298774
4279.475592548712,4313265392.487118,-0.31492428536723627,3.613938243919268
4009.6895798259993,4007783472.5882053,-0.27566853747111264,2.5789201311022945
4189.573822999859,3183894471.4847646,-0.4021654311353883,1.9320338105916859
4124.593548643215,3242289555.8219714,-0.34248927038626614,3.4845609798171475
3878.8392347832714,3128854932.5753694,-0.13385918106948158,3.613938243919268
3943.6928120656007,3255899964.55098,-0.3594114040465972,3.0964291875107817
3751.691966395661,3020004368.112703,-0.21299674710269514,4.002070036225634
3466.763863771732,3672494312.3177876,-0.30437199441543,6.072106261859582
3408.5236170431267,5243194483.926532,-0.5602316763198467,3.7433155080213902
3424.7058606626006,3430203804.247037,-0.37389777604369884,2.837674659306538
3550.546433896889,2938443353.811616,-0.18839030744309554,3.4845609798171475
3433.8084404312785,2614506143.32925,-0.3819742489270387,3.4845609798171475
3378.808778413106,2720740076.8003125,-0.5088902513795218,2.837674659306538
3438.1000735289817,2552041789.9907007,-0.3819742489270387,3.3551837157150253
3294.636156545267,2620531732.8481603,-0.4853531018337886,3.4845609798171475
3216.6271499079407,2663819604.586118,-0.5650820692592472,2.7082973952044167
3221.9762037129963,2103029919.7436218,-0.16875536480686704,2.320165602898051
3217.0468349697426,1972663570.3920543,-0.006696758916679035,3.4845609798171475
3506.2170132794818,3421249875.3626423,-0.254228730118657,3.8726927721235116
3655.775045729801,3898845061.80057,-0.18208154506437774,5.1664654131447305
3687.750553192723,4721562503.691853,-0.1344564729998079,4.907710884940488
4065.097238010126,6126325232.95458,-0.009060562708631481,3.225806451612904
3846.2274979885774,4813606168.926531,-0.2660944206008584,2.1907883387959295
3960.567773408038,3568245607.7466927,0.12568976088289385,2.449542867000173
3941.617740158326,3514437242.642075,-0.18454935622317603,3.4845609798171475
4021.990255345401,5022191528.110896,-0.14818161283035924,2.9670519234086603
3759.1784268965694,4189084247.453542,-0.3273027401782767,2.449542867000173
3781.613081593353,3568561115.8269877,-0.7050331642606321,2.837674659306538
3587.703880138819,3386167814.2749724,-0.3047210300429185,2.7082973952044167
3854.4210969825917,3561935968.9151506,0.11775751072961366,2.1907883387959295
3778.193939889601,3031003209.033743,-0.04353157572041699,1.54390201828532
3809.7282286410905,3109685385.4562902,-0.3375536480686696,1.6732792823874423
3692.5315655246986,2991427568.3035398,-0.03648068669527904,1.4145247541831987
3794.2642537397164,2689877851.31483,-0.13968006242684364,2.5789201311022945
3872.1721842228935,3263469039.3230205,-0.09993868792152061,2.449542867000173
3776.525807694106,2261199754.98875,-0.2228556786881046,2.320165602898051
3815.268079882635,2950054796.0741415,-0.26082715567694115,1.2851474900810764
3787.3078571242845,2763831883.889694,-0.1963359169816156,1.4145247541831987
4013.5200912973864,3435733235.508936,-0.08958548378334336,2.1907883387959295
3989.6687175387638,3360163853.3972144,-0.04635193133047216,2.7082973952044167
