,date,volume,trend,price
83,2018-02-24,40888.156299,11.056680694371382,9694.51
84,2018-02-25,28373.517586,9.817201472908994,9590.0
85,2018-02-26,34878.292756,11.676420305102576,10324.0
86,2018-02-27,30705.385123,11.676420305102576,10569.04
87,2018-02-28,30800.983782,11.676420305102576,10326.76
88,2018-03-01,25092.55393,10.436941083640187,10920.0
89,2018-03-02,23910.71009,10.436941083640187,11039.0
90,2018-03-03,21287.15328,9.817201472908994,11464.48
91,2018-03-04,17295.918653,8.577722251446607,11515.0
92,2018-03-05,15144.231063,9.817201472908994,11454.0
93,2018-03-06,29515.572363,9.817201472908994,10716.48
94,2018-03-07,50647.67108,10.436941083640187,9910.0
95,2018-03-08,41109.473226,11.676420305102576,9271.64
96,2018-03-09,64112.291407,14.155378748027356,9227.0
97,2018-03-10,37180.012857,9.1974618621778,8770.22
98,2018-03-11,44325.973386,9.1974618621778,9533.57
99,2018-03-12,42230.77793,10.436941083640187,9131.34
100,2018-03-13,40191.409358,9.1974618621778,9150.0
101,2018-03-14,49708.094108,11.056680694371382,8170.0
102,2018-03-15,52291.022277,13.53563913729616,8240.98
103,2018-03-16,38815.409893,11.056680694371382,8260.0
104,2018-03-17,33110.206329,9.1974618621778,7824.8
105,2018-03-18,59488.231711,11.676420305102576,8189.99
106,2018-03-19,55297.084942,11.056680694371382,8600.0
107,2018-03-20,44865.105835,9.817201472908994,8909.98
108,2018-03-21,39972.405371,9.817201472908994,8885.0
109,2018-03-22,40617.556809,9.1974618621778,8722.9
110,2018-03-23,39991.007666,8.577722251446607,8898.03
111,2018-03-24,35466.609572,7.338243029984219,8546.86
112,2018-03-25,29001.769316,7.338243029984219,8470.15
113,2018-03-26,44033.59566,10.436941083640187,8134.23
114,2018-03-27,37427.64805,9.1974618621778,7795.51
115,2018-03-28,26401.33167,8.577722251446607,7949.3
116,2018-03-29,54620.915125,10.436941083640187,7090.14
117,2018-03-30,65306.031976,12.29615991583377,6840.23
118,2018-03-31,36868.539087,7.957982640715413,6923.91
119,2018-04-01,44071.430463,8.577722251446607,6813.01
120,2018-04-02,32123.560072,9.817201472908994,7056.0
121,2018-04-03,37787.331811,9.1974618621778,7405.21
122,2018-04-04,42227.183804,8.577722251446607,6796.1
123,2018-04-05,39029.73146,9.1974618621778,6770.76
124,2018-04-06,27455.01192,10.436941083640187,6601.39
125,2018-04-07,32269.578267,7.338243029984219,6895.8
126,2018-04-08,21427.673165,6.718503419253024,7018.0
127,2018-04-09,34078.297206,8.577722251446607,6782.72
128,2018-04-10,22326.728095,7.957982640715413,6843.9
129,2018-04-11,23997.871177,7.338243029984219,6953.79
130,2018-04-12,64861.595987,9.817201472908994,7923.0
131,2018-04-13,55044.523148,9.817201472908994,7877.41
132,2018-04-14,31621.286357,6.718503419253024,7999.01
133,2018-04-15,27946.720444,6.718503419253024,8355.0
134,2018-04-16,36664.069715,7.338243029984219,8064.92
135,2018-04-17,32152.603567,7.338243029984219,7885.02
136,2018-04-18,26969.04457,7.957982640715413,8173.0
137,2018-04-19,27113.847464,6.718503419253024,8278.0
138,2018-04-20,39795.337485,7.957982640715413,8856.98
139,2018-04-21,40872.229909,6.718503419253024,8915.31
140,2018-04-22,29458.25348,6.718503419253024,8787.02
141,2018-04-23,25838.114709,7.338243029984219,8934.01
142,2018-04-24,46268.790106,9.817201472908994,9619.99
143,2018-04-25,81110.037589,8.577722251446607,8869.99
144,2018-04-26,43300.304245,7.338243029984219,9266.0
145,2018-04-27,37241.347036,6.718503419253024,8915.35
146,2018-04-28,34759.62842,6.098763808521829,9348.0
147,2018-04-29,38149.850035,5.479024197790636,9419.0
148,2018-04-30,35002.033875,6.098763808521829,9246.01
149,2018-05-01,41018.463633,6.098763808521829,9071.48
150,2018-05-02,26123.543961,5.479024197790636,9247.84
151,2018-05-03,38768.388288,6.718503419253024,9750.0
152,2018-05-04,28681.588879,6.098763808521829,9713.99
153,2018-05-05,24990.018345,6.718503419253024,9864.0
154,2018-05-06,27690.351559,5.479024197790636,9659.01
155,2018-05-07,33787.640012,6.098763808521829,9365.0
156,2018-05-08,25533.831889,6.098763808521829,9187.56
157,2018-05-09,25673.524899,6.098763808521829,9310.0
158,2018-05-10,25055.063718,6.098763808521829,9002.2
159,2018-05-11,48227.048061,7.338243029984219,8400.0
160,2018-05-12,40241.32081,5.479024197790636,8465.94
161,2018-05-13,25632.869362,4.859284587059442,8679.71
162,2018-05-14,37389.666533,6.098763808521829,8663.34
163,2018-05-15,28126.956136,5.479024197790636,8462.0
164,2018-05-16,31130.718908,5.479024197790636,8330.0
165,2018-05-17,25439.844799,5.479024197790636,8041.46
166,2018-05-18,23476.158251,5.479024197790636,8239.81
167,2018-05-19,17193.424276,4.239544976328248,8233.49
168,2018-05-20,19957.057109,4.239544976328248,8526.98
169,2018-05-21,21516.596486,4.859284587059442,8381.24
170,2018-05-22,23710.902858,5.479024197790636,7977.11
171,2018-05-23,42910.666774,6.718503419253024,7501.95
172,2018-05-24,37845.446595,6.718503419253024,7575.01
173,2018-05-25,26739.95664,5.479024197790636,7457.0
174,2018-05-26,19464.086071,4.239544976328248,7333.96
175,2018-05-27,18706.945515,4.859284587059442,7338.99
176,2018-05-28,27219.438963,5.479024197790636,7099.0
177,2018-05-29,39407.21183,5.479024197790636,7461.29
178,2018-05-30,32041.583623,4.859284587059442,7375.96
179,2018-05-31,30776.063102,4.859284587059442,7485.01
180,2018-06-01,28259.124078,4.239544976328248,7521.01
181,2018-06-02,26720.690219,3.619805365597054,7640.03
182,2018-06-03,27505.158951,3.619805365597054,7714.26
183,2018-06-04,32258.835115,4.239544976328248,7487.0
184,2018-06-05,31722.973384,4.239544976328248,7625.0
185,2018-06-06,27229.991898,4.239544976328248,7658.84
186,2018-06-07,25062.227202,4.239544976328248,7691.08
187,2018-06-08,23396.804671,3.619805365597054,7603.44
188,2018-06-09,19339.885176,3.00006575486586,7491.73
189,2018-06-10,52342.020032,5.479024197790636,6764.99
190,2018-06-11,34552.162303,7.957982640715413,6872.0
191,2018-06-12,36722.211191,6.098763808521829,6530.0
192,2018-06-13,46185.5181,7.338243029984219,6292.78
193,2018-06-14,44478.130837,6.098763808521829,6635.98
194,2018-06-15,30018.329905,4.859284587059442,6388.9
195,2018-06-16,22277.241147,4.239544976328248,6483.98
196,2018-06-17,19847.247688,3.619805365597054,6449.61
197,2018-06-18,31821.434995,4.859284587059442,6712.46
198,2018-06-19,24311.421143,4.859284587059442,6741.21
199,2018-06-20,26359.752452,4.239544976328248,6761.51
200,2018-06-21,25428.854048,4.239544976328248,6718.84
201,2018-06-22,52157.370833,5.479024197790636,6045.0
202,2018-06-23,26622.788589,4.859284587059442,6149.98
203,2018-06-24,47445.998955,5.479024197790636,6136.97
204,2018-06-25,39164.515306,4.859284587059442,6252.0
205,2018-06-26,19377.240484,4.859284587059442,6070.78
206,2018-06-27,19225.671098,4.239544976328248,6133.73
207,2018-06-28,30585.266026,4.239544976328248,5853.98
208,2018-06-29,33911.287278,5.479024197790636,6197.92
209,2018-06-30,37919.61284,4.859284587059442,6390.07
210,2018-07-01,27562.965974,4.264334560757495,6356.81
211,2018-07-02,36230.452264,5.156759600210415,6615.29
212,2018-07-03,38657.781691,4.859284587059442,6513.86
213,2018-07-04,23571.892777,4.561809573908468,6586.98
214,2018-07-05,35071.972898,4.859284587059442,6529.2
215,2018-07-06,29397.094748,4.115597054182009,6609.78
216,2018-07-07,23973.876886,3.223172014729089,6756.98
217,2018-07-08,24622.947794,3.669384534455549,6712.1
218,2018-07-09,26732.40655,3.966859547606522,6662.12
219,2018-07-10,38560.672702,4.115597054182009,6296.91
220,2018-07-11,28715.498487,4.115597054182009,6378.07
221,2018-07-12,31306.663348,4.4130720673329815,6250.57
222,2018-07-13,26375.325286,4.115597054182009,6214.57
223,2018-07-14,17783.071999,3.3719095213045764,6251.99
224,2018-07-15,22979.211508,3.074434508153604,6353.01
225,2018-07-16,36204.87708,4.4130720673329815,6723.35
226,2018-07-17,52105.423459,6.941609679116255,7317.44
227,2018-07-18,59487.64345,7.387822198842715,7381.9
228,2018-07-19,41218.256437,6.049184639663335,7466.21
229,2018-07-20,46140.313447,5.602972119936875,7337.53
230,2018-07-21,28886.490291,4.264334560757495,7398.78
231,2018-07-22,30270.21844,4.4130720673329815,7394.79
232,2018-07-23,41646.346671,5.602972119936875,7721.01
233,2018-07-24,60121.163749,8.577722251446605,8397.24
234,2018-07-25,48257.649124,7.685297211993688,8175.64
235,2018-07-26,43223.481682,6.197922146238821,7920.0
236,2018-07-27,43671.005891,5.900447133087847,8188.57
237,2018-07-28,26215.173839,4.859284587059442,8225.04
238,2018-07-29,25531.226185,4.4130720673329815,8211.0
239,2018-07-30,39692.416542,5.305497106785903,8173.92
240,2018-07-31,48296.915587,5.602972119936875,7730.93
241,2018-08-01,42582.312932,5.305497106785903,7604.58
242,2018-08-02,37665.696684,4.710547080483956,7525.71
243,2018-08-03,44669.486047,5.008022093634929,7418.78
244,2018-08-04,36288.42601,4.710547080483956,7009.84
245,2018-08-05,32894.849782,4.4130720673329815,7024.19
246,2018-08-06,32760.191643,5.008022093634929,6934.82
247,2018-08-07,45438.473501,5.305497106785903,6720.06
248,2018-08-08,59550.536319,6.792872172540767,6285.0
249,2018-08-09,51941.185111,5.751709626512361,6529.79
250,2018-08-10,59034.974902,5.751709626512361,6144.01
251,2018-08-11,47133.418555,6.049184639663335,6232.35
252,2018-08-12,38567.770712,4.561809573908468,6308.33
253,2018-08-13,53895.828783,5.454234613361389,6246.35
254,2018-08-14,50186.745091,7.239084692267228,6188.08
255,2018-08-15,68806.687026,6.4953971593897935,6267.16
256,2018-08-16,48515.254618,5.305497106785903,6311.75
257,2018-08-17,57851.610803,4.561809573908468,6584.49
258,2018-08-18,53742.322172,4.264334560757495,6387.96
259,2018-08-19,45190.847994,3.966859547606522,6477.53
260,2018-08-20,49435.55526,4.561809573908468,6254.84
261,2018-08-21,41569.947408,4.859284587059442,6480.0
262,2018-08-22,77909.391359,5.751709626512361,6360.89
263,2018-08-23,40358.166825,4.710547080483956,6525.01
264,2018-08-24,38305.675322,4.561809573908468,6681.64
265,2018-08-25,19220.505929,3.966859547606522,6733.64
266,2018-08-26,20107.297208,3.520647027880063,6700.0
267,2018-08-27,37747.078747,3.966859547606522,6908.64
268,2018-08-28,48352.917163,5.900447133087847,7076.11
269,2018-08-29,43252.487392,5.156759600210415,7031.22
270,2018-08-30,44716.77462,4.859284587059442,6984.84
271,2018-08-31,40467.400638,4.561809573908468,7011.21
272,2018-09-01,40323.414093,4.561809573908468,7200.01
273,2018-09-02,39814.840352,4.561809573908468,7302.01
274,2018-09-03,32396.018371,4.4130720673329815,7263.02
275,2018-09-04,35300.640518,5.008022093634929,7359.06
276,2018-09-05,63715.256267,6.4953971593897935,6700.0
277,2018-09-06,60644.464227,6.941609679116255,6516.01
278,2018-09-07,38906.28805,5.454234613361389,6395.54
279,2018-09-08,38215.032171,4.264334560757495,6185.05
280,2018-09-09,37053.92382,3.966859547606522,6250.81
281,2018-09-10,32439.456432,4.561809573908468,6312.0
282,2018-09-11,33104.88859,4.710547080483956,6294.91
283,2018-09-12,31433.645939,5.156759600210415,6338.62
284,2018-09-13,40465.063107,5.156759600210415,6487.38
285,2018-09-14,37173.339277,4.710547080483956,6476.63
286,2018-09-15,25243.656612,3.966859547606522,6514.96
287,2018-09-16,27568.132897,3.3719095213045764,6505.0
288,2018-09-17,35987.254738,4.4130720673329815,6248.69
289,2018-09-18,32620.86667,4.115597054182009,6336.45
290,2018-09-19,39044.080082,4.264334560757495,6391.89
291,2018-09-20,25189.024728,4.710547080483956,6492.0
292,2018-09-21,51779.343463,5.156759600210415,6759.02
293,2018-09-22,29349.690667,3.966859547606522,6723.05
294,2018-09-23,30286.229773,3.818122041031036,6708.0
295,2018-09-24,35305.73991,3.966859547606522,6581.39
296,2018-09-25,40301.029452,4.4130720673329815,6447.54
297,2018-09-26,33484.54207,3.966859547606522,6465.12
298,2018-09-27,33087.428297,3.966859547606522,6689.13
299,2018-09-28,42399.448523,4.264334560757495,6634.58
300,2018-09-29,30255.9597,3.3719095213045764,6596.38
301,2018-09-30,27764.724519,3.074434508153604,6626.57
302,2018-10-01,20621.506894,3.3719095213045764,6611.61
303,2018-10-02,28245.810088,3.669384534455549,6525.79
304,2018-10-03,28451.969138,3.520647027880063,6510.0
305,2018-10-04,20074.300818,3.669384534455549,6593.79
306,2018-10-05,16096.552392,3.520647027880063,6635.65
307,2018-10-06,10939.505391,2.77695949500263,6594.27
308,2018-10-07,17406.831762,2.33074697527617,6615.26
309,2018-10-08,23123.419541,3.3719095213045764,6673.01
310,2018-10-09,15354.779469,3.818122041031036,6656.61
311,2018-10-10,15390.661444,3.520647027880063,6631.0
312,2018-10-11,48712.400332,5.454234613361389,6252.68
313,2018-10-12,29004.071419,4.115597054182009,6298.01
314,2018-10-13,19098.070025,3.3719095213045764,6332.93
315,2018-10-14,15627.411314,3.074434508153604,6339.34
316,2018-10-15,90748.031246,4.859284587059442,6752.5
317,2018-10-16,27557.957764,4.115597054182009,6759.27
318,2018-10-17,26641.431379,3.669384534455549,6740.89
319,2018-10-18,20116.521941,3.669384534455549,6618.96
320,2018-10-19,20772.60077,3.520647027880063,6528.88
321,2018-10-20,19240.722247,2.9256970015781163,6588.4
322,2018-10-21,6515.357792,2.77695949500263,6590.11
323,2018-10-22,16213.69266,3.3719095213045764,6581.2
324,2018-10-23,13856.601756,3.520647027880063,6553.51
325,2018-10-24,11951.543977,3.520647027880063,6565.5
326,2018-10-25,10342.701244,3.818122041031036,6528.09
327,2018-10-26,9443.504156,2.9256970015781163,6538.63
328,2018-10-27,7776.907864,2.33074697527617,6505.6
329,2018-10-28,5743.933728,2.0332719621251973,6489.93
330,2018-10-29,13827.224067,3.3719095213045764,6344.5
331,2018-10-30,8877.175385,3.520647027880063,6330.87
332,2018-10-31,12148.888216,3.520647027880063,6371.93
333,2018-11-01,9099.035841,3.3719095213045764,6410.0
334,2018-11-02,9739.440679,3.074434508153604,6433.98
335,2018-11-03,7661.241476,2.33074697527617,6387.09
336,2018-11-04,10592.394943,2.628221988427143,6485.85
337,2018-11-05,8987.882156,3.669384534455549,6468.99
338,2018-11-06,11926.565699,3.223172014729089,6519.11
339,2018-11-07,14271.591117,3.3719095213045764,6578.46
340,2018-11-08,13259.789282,3.223172014729089,6479.84
341,2018-11-09,11787.616583,2.9256970015781163,6419.99
342,2018-11-10,7714.829926,2.1820094687006835,6433.05
343,2018-11-11,8213.507117,2.0332719621251973,6449.81
344,2018-11-12,10132.782567,3.074434508153604,6453.07
345,2018-11-13,11790.564933,3.520647027880063,6457.66
346,2018-11-14,46478.964003,6.644134665965281,5922.41
347,2018-11-15,47700.829401,7.09034718569174,5753.4
348,2018-11-16,38721.802274,5.156759600210415,5655.94
349,2018-11-17,26411.241413,3.966859547606522,5628.29
350,2018-11-18,23844.999347,3.3719095213045764,5662.0
351,2018-11-19,70580.892856,7.834034718569172,4910.03
352,2018-11-20,117380.95159,12.29615991583377,4558.86
353,2018-11-21,61071.829475,9.023934771173066,4661.07
354,2018-11-22,34531.119143,6.197922146238821,4370.0
355,2018-11-23,49371.920322,6.644134665965281,4420.61
356,2018-11-24,61693.111006,6.197922146238821,3932.44
357,2018-11-25,101693.975588,10.362572330352446,4085.78
358,2018-11-26,94504.865717,9.470147290899526,3862.2
359,2018-11-27,67480.607212,9.172672277748552,3875.21
360,2018-11-28,91983.567949,7.387822198842715,4264.85
361,2018-11-29,73980.198669,6.4953971593897935,4295.84
362,2018-11-30,67758.446283,6.197922146238821,4041.32
363,2018-12-01,44840.073481,4.710547080483956,4190.02
364,2018-12-02,38912.15479,4.264334560757495,4161.01
365,2018-12-03,49094.369163,5.751709626512361,3884.01
366,2018-12-04,48489.551613,5.602972119936875,3951.64
367,2018-12-05,44004.799448,5.156759600210415,3769.84
368,2018-12-06,68378.796943,6.197922146238821,3508.75
369,2018-12-07,95145.457442,8.875197264597581,3403.55
370,2018-12-08,55365.949949,6.049184639663335,3410.93
371,2018-12-09,45956.893296,5.156759600210415,3545.37
372,2018-12-10,40989.244553,5.156759600210415,3432.88
373,2018-12-11,35920.864154,5.602972119936875,3380.39
374,2018-12-12,33922.931286,5.156759600210415,3445.0
375,2018-12-13,40040.917013,5.454234613361389,3302.06
376,2018-12-14,44492.983807,5.602972119936875,3224.17
377,2018-12-15,29796.041436,5.008022093634929,3211.72
378,2018-12-16,24628.808538,4.115597054182009,3228.67
379,2018-12-17,66762.216388,5.900447133087847,3509.08
380,2018-12-18,61369.615257,6.049184639663335,3652.98
381,2018-12-19,94137.341014,6.792872172540767,3662.22
382,2018-12-20,101543.835986,6.792872172540767,4049.62
383,2018-12-21,82343.850112,5.751709626512361,3838.66
384,2018-12-22,42822.350872,4.561809573908468,3948.91
385,2018-12-23,40117.531529,4.859284587059442,3929.71
386,2018-12-24,64647.809129,5.900447133087847,4008.01
387,2018-12-25,62725.629432,5.454234613361389,3745.79
388,2018-12-26,42629.375817,5.156759600210415,3777.74
389,2018-12-27,44097.392912,4.4130720673329815,3567.91
390,2018-12-28,45964.304987,4.710547080483956,3839.26
391,2018-12-29,38874.373903,4.264334560757495,3695.32
392,2018-12-30,33222.369262,3.818122041031036,3801.91
393,2018-12-31,29991.77835,3.669384534455549,3702.9
394,2019-01-01,23741.687033,3.520647027880063,3797.14
395,2019-01-02,35156.463369,4.352224905552101,3858.56
396,2019-01-03,29406.948359,4.075032279661422,3766.78
397,2019-01-04,29519.554671,4.075032279661422,3792.01
398,2019-01-05,30490.667751,2.966261776098704,3770.96
399,2019-01-06,36553.806709,3.520647027880063,3987.6
400,2019-01-07,31869.846264,3.797839653770743,3975.45
401,2019-01-08,38901.423122,4.075032279661422,3955.13
402,2019-01-09,28989.439511,4.075032279661422,3966.65
403,2019-01-10,59402.22851,4.90661015733346,3585.88
404,2019-01-11,38338.654733,4.075032279661422,3601.31
405,2019-01-12,21999.928354,2.966261776098704,3583.13
406,2019-01-13,26385.757454,2.966261776098704,3476.81
407,2019-01-14,35235.211215,3.797839653770743,3626.09
408,2019-01-15,34137.997459,3.520647027880063,3553.06
409,2019-01-16,27480.179977,3.520647027880063,3591.84
410,2019-01-17,29755.440838,2.966261776098704,3616.21
411,2019-01-18,22713.446755,2.966261776098704,3594.87
412,2019-01-19,22171.578123,2.689069150208024,3665.3
413,2019-01-20,27901.938598,2.411876524317345,3539.28
414,2019-01-21,19644.436839,2.689069150208024,3526.9
415,2019-01-22,29336.442967,2.966261776098704,3570.93
416,2019-01-23,24938.842698,2.966261776098704,3552.82
417,2019-01-24,20826.25118,2.966261776098704,3569.62
418,2019-01-25,17608.346671,2.411876524317345,3565.29
419,2019-01-26,19476.532344,2.1346838984266654,3565.25
420,2019-01-27,22735.598162,1.8574912725359856,3550.84
421,2019-01-28,40405.111401,3.520647027880063,3434.15
422,2019-01-29,29544.928977,2.966261776098704,3411.04
423,2019-01-30,23968.260243,2.966261776098704,3458.18
424,2019-01-31,29607.190253,2.689069150208024,3434.1
425,2019-02-01,25260.476159,2.689069150208024,3462.07
426,2019-02-02,17920.802,2.1346838984266654,3504.77
427,2019-02-03,19867.33639,1.8574912725359856,3458.11
428,2019-02-04,23131.981108,2.689069150208024,3463.22
429,2019-02-05,25264.41503,3.797839653770743,3471.59
430,2019-02-06,35310.244846,3.520647027880063,3405.37
431,2019-02-07,18665.538638,3.243454401989383,3398.4
432,2019-02-08,47968.058013,3.243454401989383,3659.04
433,2019-02-09,24759.833719,3.243454401989383,3665.18
434,2019-02-10,23250.602634,2.689069150208024,3680.06
435,2019-02-11,24954.614571,2.966261776098704,3631.05
436,2019-02-12,29479.59823,2.689069150208024,3631.46
437,2019-02-13,25773.997648,2.689069150208024,3609.4
438,2019-02-14,21753.501261,2.689069150208024,3590.56
439,2019-02-15,20777.872899,2.411876524317345,3602.47
440,2019-02-16,19565.992751,1.580298646645306,3618.41
441,2019-02-17,25690.227779,2.1346838984266654,3667.58
442,2019-02-18,64042.730492,3.797839653770743,3898.6
443,2019-02-19,50207.172667,4.352224905552101,3907.79
444,2019-02-20,36205.14085,3.797839653770743,3969.74
445,2019-02-21,31103.884728,3.520647027880063,3937.31
446,2019-02-22,23943.16375,3.243454401989383,3962.0
447,2019-02-23,33657.942883,3.520647027880063,4117.76
448,2019-02-24,62224.18689,4.6294175314427815,3743.56
449,2019-02-25,38102.966245,3.520647027880063,3827.92
450,2019-02-26,28838.748036,2.966261776098704,3809.23
451,2019-02-27,31500.995466,2.689069150208024,3818.07
452,2019-02-28,32561.961044,2.689069150208024,3813.69
453,2019-03-01,23174.57217,2.411876524317345,3823.0
454,2019-03-02,19445.838355,1.580298646645306,3819.93
455,2019-03-03,16718.16541,1.8574912725359856,3807.75
456,2019-03-04,34742.84166,2.689069150208024,3715.3
457,2019-03-05,32962.536162,2.689069150208024,3857.73
458,2019-03-06,24775.11883,3.243454401989383,3861.84
459,2019-03-07,26455.257661,2.689069150208024,3873.64
460,2019-03-08,34730.366592,2.411876524317345,3864.89
461,2019-03-09,30979.747653,2.689069150208024,3943.04
462,2019-03-10,23187.561412,1.8574912725359856,3916.82
463,2019-03-11,38066.885705,2.689069150208024,3871.61
464,2019-03-12,26921.008622,2.689069150208024,3882.73
465,2019-03-13,24461.008757,2.411876524317345,3866.0
466,2019-03-14,27048.74853,2.1346838984266654,3877.12
467,2019-03-15,21740.061498,2.1346838984266654,3923.76
468,2019-03-16,28568.376124,2.411876524317345,4005.98
469,2019-03-17,18814.255577,1.580298646645306,3981.14
470,2019-03-18,22454.47801,2.966261776098704,3987.81
471,2019-03-19,19893.741815,2.966261776098704,4015.53
472,2019-03-20,23432.300255,2.689069150208024,4043.04
473,2019-03-21,35997.682119,2.689069150208024,3980.64
474,2019-03-22,20022.606318,2.411876524317345,3986.93
475,2019-03-23,17302.604318,2.411876524317345,4006.01
476,2019-03-24,17179.850648,1.580298646645306,3992.18
477,2019-03-25,33192.890217,2.411876524317345,3936.12
478,2019-03-26,29349.537627,2.1346838984266654,3948.55
479,2019-03-27,32364.555852,2.966261776098704,4038.05
480,2019-03-28,20089.293875,2.411876524317345,4027.81
481,2019-03-29,30084.217444,2.689069150208024,4103.25
482,2019-03-30,19509.292601,2.1346838984266654,4106.97
483,2019-03-31,13525.087433,1.8574912725359856,4103.95
484,2019-04-01,25507.067641,2.966261776098704,4144.56
485,2019-04-02,105383.639263,10.173270049256372,4857.29
486,2019-04-03,109890.125743,10.450462675147053,4932.6
487,2019-04-04,61054.254168,7.124151164458896,4898.66
488,2019-04-05,39768.552806,5.183802783224139,5004.95
489,2019-04-06,41770.842313,4.352224905552101,5043.89
490,2019-04-07,37615.486804,4.352224905552101,5170.27
491,2019-04-08,50178.430782,5.460995409114819,5236.9
492,2019-04-09,34067.012311,5.183802783224139,5150.0
493,2019-04-10,40073.620471,4.90661015733346,5308.25
494,2019-04-11,54696.600686,4.90661015733346,5017.37
495,2019-04-12,33276.678614,4.352224905552101,5048.01
496,2019-04-13,17292.456802,3.243454401989383,5045.22
