in_len,out_len,d_model,nhead,num_encoder_layers,num_decoder_layers,dim_feedforward,batch_size,dropout,lr,year,sMAPE
10,16,128,2,2,3,256,159,0.20005567815571385,1.1995185550624768e-05,False,22.022505560124277
20,13,128,2,2,3,256,97,0.24075727896453158,1.6227845200778024e-05,True,97.43137473044177
17,17,64,8,3,5,512,52,0.19482322468630112,1.3283485300880074e-05,False,22.84033203197177
10,12,128,4,2,2,1024,162,0.21552501071241373,1.4881358689219852e-05,False,96.87175303527735
13,21,32,2,3,5,512,110,0.22658392419593965,1.1340769990293796e-05,True,34.048126512034585
10,17,128,2,2,3,256,157,0.18651389475861865,1.2596139647974724e-05,False,21.006174357738967
11,14,128,2,2,3,256,184,0.16008613407287514,1.399357263700807e-05,False,22.380398822428965
7,9,128,2,2,4,256,152,0.19054547610807931,1.2866105056162242e-05,False,97.11677881450433
16,18,64,2,3,3,256,208,0.21176974759731956,1.160061014059065e-05,False,20.934194879485204
16,17,64,2,4,2,256,200,0.20842641466661116,1.1552541959654233e-05,False,36.12122857132944
18,20,64,2,3,6,1024,224,0.16651842557810512,1.9517329730956585e-05,False,35.71484799473382
14,18,64,4,7,3,512,245,0.2496553560301794,1.4575657207778614e-05,False,26.963567204112813
16,19,64,2,3,4,256,291,0.2639908174686738,1.629685813408635e-05,True,25.789732620394595
13,10,64,8,7,2,256,53,0.2156145448356798,1.0999521487276343e-05,False,18.713013041736062
12,9,64,8,4,2,512,13,0.16992341662999644,1.0917474029656767e-05,False,102.02616847325565
14,10,64,8,8,2,256,50,0.21261622556546877,1.1923616994281884e-05,False,54.60875006547104
16,7,64,8,7,3,256,39,0.2224212776531745,1.080874584418672e-05,False,94.08528129780916
13,15,32,8,7,2,256,72,0.20434069465414745,1.0063801432625155e-05,False,34.26939352996889
12,7,64,4,7,3,256,206,0.2312609797222355,1.315131827527192e-05,False,87.49107603745213
19,20,32,8,8,6,256,180,0.25407577103929047,1.3663961379497998e-05,True,50.31783205815184
14,28,64,2,6,4,256,107,0.19585776370564287,1.4594010749021927e-05,False,22.051345391642347
11,12,64,2,3,2,256,27,0.23904264459527325,1.204887610566129e-05,True,90.89921454089092
15,25,128,4,4,2,1024,244,0.17930712392837023,1.0636530869330498e-05,False,24.07221939111048
24,18,32,8,6,3,256,136,0.21101034117372636,1.1293153469957383e-05,True,29.755701761254212
17,29,128,2,8,4,256,225,0.13981431315520015,1.574273648036837e-05,False,25.944785007298194
9,17,128,2,2,3,256,174,0.18557041758616172,1.2247548527721864e-05,False,21.942352271258937
9,15,128,2,2,3,256,144,0.16054079413251526,1.3021747124260326e-05,False,21.896332094147326
13,19,128,2,3,4,256,120,0.18650525211373273,1.2509910197018924e-05,False,18.65639574042215
13,22,128,2,3,4,256,81,0.20397739340141013,1.4053310624453399e-05,False,19.89795128939309
13,21,128,2,3,4,256,76,0.20113086996932594,1.4061194114012251e-05,False,19.661823351088504
12,22,128,2,3,4,256,73,0.19506888177779402,1.4012193876777673e-05,True,20.13460016664509
11,21,128,2,3,4,256,72,0.1979249489505024,1.4278903519982206e-05,False,19.499197691068286
11,21,128,2,3,6,256,72,0.18276947176999866,1.4309757509321632e-05,False,20.66547342338354
8,23,128,8,3,5,512,69,0.20053303104726605,1.5131165950153441e-05,False,22.19503343912283
12,22,128,2,4,4,1024,38,0.17281336616430817,1.675611980178772e-05,False,63.31627001487314
11,21,128,2,3,6,256,76,0.17968635232265706,1.4208579400563999e-05,False,21.14901286650163
13,22,128,2,3,7,256,97,0.1829364629524692,1.5492775223096274e-05,False,23.102112741970597
11,24,128,2,3,5,256,54,0.21699789801498076,1.4110141736306345e-05,False,19.35635262756592
8,24,128,2,4,5,256,57,0.22012501167595447,1.3802613738889055e-05,False,22.057504322838554
14,24,128,2,3,4,256,11,0.22921537283129015,1.8144695268710217e-05,False,81.44969306368863
10,19,128,2,3,5,256,40,0.20399365115894058,1.2490132568927431e-05,False,20.73327146705152
13,23,128,2,4,4,256,117,0.19132750005508523,1.569532096266968e-05,False,22.863030899045036
15,20,128,4,3,5,256,94,0.21919977088728565,1.2791275178268159e-05,False,19.568488978476317
15,20,128,4,3,5,256,96,0.22033436010565047,1.2501293131386151e-05,False,19.366252515212683
15,20,128,4,4,5,256,94,0.22136382014597472,1.0416563962476275e-05,False,21.03822005238915
13,20,128,4,3,5,256,108,0.23282459377571244,1.2340306167180373e-05,False,19.241856783706798
14,20,128,4,3,5,256,107,0.23229186055692547,1.122004613451819e-05,False,20.00867817528491
28,19,128,4,3,5,256,125,0.2162718863228457,1.2651565457034486e-05,False,20.86689830003234
15,21,128,4,3,6,256,89,0.24147366658924463,1.1865269534605017e-05,False,20.495626462792195
11,19,128,4,2,8,256,47,0.21951305226429385,1.3223610200560692e-05,False,25.707871526739268
12,21,128,4,3,5,256,59,0.23405065219727134,1.2362086600620917e-05,False,19.689366408151166
10,18,128,4,4,5,512,115,0.2460691304243089,1.1534009349415603e-05,False,19.762978260178354
15,20,32,4,2,5,1024,64,0.20872300668460697,1.1080469797708518e-05,False,26.43270608684834
17,19,128,4,5,6,256,103,0.22685663851163484,1.0476223290249339e-05,False,35.5598486150903
13,23,128,4,3,5,256,84,0.26048886590378695,1.3109693580591736e-05,False,20.27872045168891
12,21,128,4,3,5,256,63,0.23088294767706002,1.249443804666084e-05,False,19.76231389593338
