in_len,out_len,d_model,nhead,num_encoder_layers,num_decoder_layers,dim_feedforward,batch_size,dropout,lr,year,sMAPE
7,24,128,4,3,3,256,301,0.2696153039058639,4.123818078123514e-05,False,21.143699144197818
17,28,128,4,4,2,256,263,0.2990279680871871,4.92371077466915e-05,False,21.164693428472468
20,22,128,4,2,4,256,179,0.2340756232140444,3.588677317028279e-05,True,40.46774596125754
17,28,128,4,3,3,256,317,0.2752908193775904,4.37678158369819e-05,True,23.378510989756407
13,21,128,4,4,2,256,228,0.248020834627029,4.393325413741682e-05,False,20.227750729676234
13,21,128,4,4,2,256,220,0.25913420076601174,3.8040959657517835e-05,True,19.41207401749957
11,17,32,4,5,2,512,282,0.2153383290191372,3.8271624251825674e-05,True,29.627513710790907
26,27,64,2,4,2,1024,128,0.27329308762228893,4.8826348026871844e-05,True,43.52281602275711
8,21,128,4,5,7,256,199,0.2536699601510869,4.517655119570904e-05,True,20.15257740671963
9,21,128,4,5,6,256,187,0.24811576898682813,4.485235883819903e-05,True,20.427628350353658
7,18,128,4,6,7,256,216,0.27815311542665166,4.969274288103147e-05,True,20.370896081742004
13,22,128,4,4,7,256,162,0.2611521007471775,3.916452806052844e-05,True,20.002293644607768
14,24,128,4,4,7,256,160,0.28360546691613236,3.707705439200956e-05,True,19.61558969709304
14,24,64,8,3,5,256,164,0.28226251612252035,3.2236660050098156e-05,True,21.625615032943877
19,25,128,4,8,2,512,325,0.2876999334445641,3.6779187025464575e-05,True,34.86323789816254
11,19,128,4,2,5,256,235,0.2781169300210907,2.8448083127858007e-05,True,25.270157441589287
30,29,32,8,4,3,1024,21,0.26002513414061945,4.497935807834137e-05,True,26.420675872760558
16,26,128,4,3,4,512,139,0.19276671579192442,3.416052191112615e-05,True,23.328777167489232
11,30,64,2,5,8,256,102,0.2324603615899691,3.040771613588311e-05,True,25.165190891745453
13,22,128,4,4,7,256,173,0.25786496747916865,3.9279350591716534e-05,True,19.74818015627799
14,24,128,4,4,7,256,181,0.2822554433248085,3.8204743912633326e-05,True,19.921146119925247
12,22,128,4,4,7,256,243,0.26192212351251776,4.6166936258771735e-05,True,19.34965379814468
9,20,128,4,3,7,256,234,0.2582206671003787,2.6843307571778834e-05,True,19.830848295272
12,22,32,8,2,8,256,211,0.21287345338970703,4.079695525774396e-05,True,33.839864191144095
10,16,128,4,4,7,256,152,0.24232075093706776,4.6219801245616424e-05,True,20.271880661164605
25,18,128,4,5,6,512,242,0.2652318251557125,3.991927532131548e-05,True,22.686630834366095
28,20,128,2,4,8,256,111,0.28593558227145,3.510746133430936e-05,True,20.597109452475202
16,7,128,4,7,7,256,171,0.1806059898690909,4.6129226135489164e-05,True,61.4165331013795
12,23,32,4,3,6,1024,282,0.25298107129213265,4.2920815440131654e-05,True,33.073742357754284
9,20,128,4,3,7,256,231,0.2586663901562079,2.6632847242167806e-05,True,19.902985812925618
10,22,128,4,3,7,256,223,0.27239396182811526,3.684885968877019e-05,True,19.15097160718031
10,22,128,4,2,8,256,196,0.27270162736259174,3.6680714360549556e-05,True,20.33403923850946
13,24,128,4,4,6,256,221,0.28804894162218303,4.126892407113845e-05,True,21.38362392263817
15,23,128,4,5,7,256,247,0.2391838520246396,3.79581684000815e-05,True,24.53275217710696
14,9,128,8,3,6,256,271,0.226164685286533,3.3305569103216796e-05,True,21.447258780871493
22,21,128,4,4,8,256,72,0.26920661083718694,4.717392044111505e-05,True,22.3384993624215
18,27,128,4,3,7,256,143,0.2943973539477525,4.269206603696749e-05,False,19.937482417299286
12,19,64,4,4,6,256,207,0.24668763532097998,3.520007804004171e-05,True,19.98677908028483
11,26,128,2,2,8,1024,192,0.26813479845909893,3.970991511466452e-05,True,19.672725202882177
11,26,128,2,2,8,1024,189,0.2683259000914582,3.929333276000767e-05,True,20.142638792886487
8,25,128,2,2,8,1024,173,0.2858584291414913,4.301221630606926e-05,True,19.49199565968634
8,25,128,2,2,8,1024,172,0.2797894873235303,3.7354394241266404e-05,True,18.979949128945016
8,27,128,2,2,8,1024,156,0.2796698461946776,3.648587823786252e-05,True,18.96660682894081
8,27,128,2,2,8,1024,127,0.2883463568496991,3.6685859963197304e-05,True,24.837970609783866
8,25,128,2,2,8,1024,150,0.2808637287387889,3.322494878784286e-05,False,18.8564409077866
8,29,128,2,2,8,1024,115,0.2961455447482143,3.209456650408245e-05,False,21.99404848771858
7,25,128,2,2,8,1024,149,0.276969654227277,4.298288692953966e-05,False,19.318891084233442
7,29,32,2,2,8,1024,153,0.25163586778000957,3.5432671864776036e-05,False,26.20558132391235
9,27,128,2,2,8,1024,142,0.27414650138684293,3.35910617445354e-05,False,19.87302761404736
8,25,128,2,2,8,1024,179,0.280305095905443,4.1848124251184675e-05,False,18.916278927955343
7,25,128,2,2,8,1024,120,0.27802536397880345,4.1345610795694985e-05,False,19.19186682398554
7,25,128,2,2,8,1024,90,0.2788593827566563,4.157720663251082e-05,False,19.25927908720494
7,25,128,2,2,8,1024,94,0.27716305288364557,4.136146689113901e-05,False,19.257075567226618
8,28,128,2,2,8,1024,73,0.2978632529232338,4.0798658660838786e-05,False,19.07605597313173
8,28,128,2,2,8,1024,89,0.2980366997888495,4.0457971147823186e-05,False,19.261011479903246
9,26,64,2,2,8,1024,62,0.29174977584618494,4.4366504429833165e-05,False,55.836442305524216
10,27,128,2,2,8,1024,41,0.29918866893220797,3.7041890840828276e-05,False,62.19972816549605
7,28,128,2,2,8,1024,114,0.2793663272281174,3.4640943813773263e-05,False,20.798599471531386
8,23,128,2,2,8,1024,78,0.2912352452381402,3.8157887004358486e-05,False,20.191682153141564
7,25,128,2,2,8,1024,89,0.28040562090521065,4.098951734031062e-05,False,19.128314323292532
8,26,128,2,2,8,1024,53,0.26880500480104264,4.0902910330048236e-05,False,58.201054824761215
9,24,128,2,2,8,1024,123,0.2840650390317615,4.735871256691279e-05,False,19.692884115840066
10,25,128,2,2,8,1024,91,0.27423881380392195,4.37393382783452e-05,False,18.803513883051963
10,29,128,2,3,8,1024,106,0.2723417440961054,3.901617829301621e-05,False,19.660721350029416
9,27,128,2,2,8,1024,32,0.2647028863776363,4.41901476041067e-05,False,87.10567356564567
8,24,128,2,2,8,1024,136,0.2999940748772699,3.629099721319058e-05,False,20.03973349992883
7,28,32,2,3,7,1024,80,0.29231170250405175,4.221021105916114e-05,False,25.78659877068442
10,25,128,2,2,8,1024,59,0.25284341722165227,4.755212984993663e-05,False,72.3507918408173
9,26,64,2,2,7,1024,168,0.28416549452243167,4.5487209292188316e-05,False,27.399022679851768
7,24,128,2,2,8,1024,93,0.27809661427744864,3.9719750625476974e-05,False,19.237776171321467
8,24,128,2,2,8,1024,120,0.2652353188653875,4.0152861946878263e-05,False,19.218276098907676
8,23,128,2,2,8,1024,121,0.26129890760885766,4.393246860515289e-05,False,19.98426176521346
10,30,128,2,3,8,1024,158,0.29069693659192114,3.827105554420034e-05,False,24.005255833899163
8,26,128,2,2,8,1024,135,0.2726969568222711,3.7574639646856617e-05,False,27.91452584959343
9,25,128,2,3,7,512,179,0.28286207160479765,3.569918716795856e-05,False,18.962242274047064
9,27,128,2,3,7,512,200,0.2820248181779805,3.30501479694674e-05,False,19.054119008038413
9,27,128,2,3,7,512,183,0.28483518216833825,3.282980954231866e-05,False,19.28832112371517
11,28,128,8,3,7,512,202,0.25425947038899943,3.425876848113569e-05,False,19.575269419503417
9,26,128,2,3,7,512,177,0.2915602316863011,3.569623524004466e-05,False,19.319874086358308
10,25,128,2,3,5,512,164,0.28256185950242557,3.052697868555233e-05,False,19.62248179144208
7,25,128,2,2,7,512,70,0.27183953250009446,3.593374892120895e-05,False,20.71511746966672
9,23,128,2,2,8,512,212,0.26515247900512845,3.4297312153328414e-05,False,21.60314010012884
8,27,128,2,3,7,512,224,0.27945237143233026,3.745316573020406e-05,False,18.763942890221546
8,28,128,2,3,7,512,223,0.2920937245138139,3.303021577404316e-05,False,19.04640079776109
8,30,128,2,3,7,512,187,0.29364429024262184,3.369939513452405e-05,False,19.06264082415467
