in_len,out_len,d_model,nhead,num_encoder_layers,num_decoder_layers,dim_feedforward,batch_size,dropout,lr,year,sMAPE
20,13,32,8,8,8,512,43,0.04399797394741954,1.3777292915237987e-05,True,49.83977902529835
25,18,32,8,7,7,512,124,0.059923480455161084,4.772487754014603e-05,True,34.92963666731914
19,20,32,8,8,8,512,154,0.10378962931072108,1.1510558480677963e-05,True,26.38297974062609
22,12,64,2,6,6,256,46,0.07239882395122221,1.4124047436073577e-05,True,88.71359563301272
11,16,32,8,7,7,512,111,0.04352592490023164,1.173717359918386e-05,True,38.99536540011033
26,17,32,8,8,8,512,205,0.13216525824123304,1.689704069062039e-05,True,25.250600326360246
21,22,64,8,5,5,1024,176,0.08910755008172715,1.434714766416538e-05,True,45.51958610852638
18,30,128,2,5,8,256,241,0.03408620464813929,1.1297805288223358e-05,False,28.24197522220095
11,8,64,8,7,4,256,80,0.15690612533126094,1.2485650602193247e-05,True,35.286021519112225
30,17,32,8,8,8,512,197,0.13657421151243074,1.713957701140841e-05,True,28.59563345275647
26,19,32,8,8,8,512,214,0.11994525261472236,1.511664546082076e-05,True,29.36588425582924
27,16,32,8,8,7,512,256,0.1749368696338975,1.7901675613190146e-05,True,25.89468151476644
28,20,32,4,7,8,512,163,0.14655769334375462,2.0028824737071163e-05,False,45.290504024120146
23,17,64,8,3,7,512,215,0.1950457235387918,1.6458307819140525e-05,True,32.85090713206429
8,15,32,4,6,6,256,280,0.11839552735650809,1.4059823897691955e-05,False,60.551660815015794
13,27,32,8,4,8,512,57,0.10489887751637816,2.0657641419720024e-05,True,40.32918961403934
28,18,64,4,8,7,512,325,0.19498286091203038,1.3337715838991361e-05,False,25.330105746347233
16,10,32,2,3,4,1024,188,0.13883424432155503,1.5050044152751008e-05,True,67.88145731142221
19,12,128,8,8,8,256,234,0.08514472313549971,1.774497000771989e-05,True,80.53447189357435
27,17,64,4,8,7,512,292,0.16777853668053472,1.2335307041728364e-05,False,33.533761168067244
29,19,64,4,8,6,512,356,0.1887025743973035,1.3992336389682313e-05,False,47.3618046898175
26,21,64,4,7,5,512,315,0.2006787665594104,1.3341086625375538e-05,False,30.626596011037403
29,18,64,4,8,7,512,330,0.15848820467710048,1.609951035619047e-05,False,24.76558831132538
29,15,64,4,8,8,512,340,0.15458324247673585,1.606939095122121e-05,False,49.528678234021626
10,21,64,8,7,2,512,140,0.13147334265927796,1.9704073387428926e-05,False,27.764190895629703
24,14,32,4,7,7,256,26,0.11865037670877811,1.715161059824212e-05,True,38.37823844683945
17,18,32,8,4,4,512,96,0.1427718888774471,1.4946613727908674e-05,False,29.168987369967645
21,20,128,8,6,3,1024,124,0.10182670138119135,1.5729500959073613e-05,True,31.78866439774291
15,23,64,2,8,6,512,259,0.17051472786687974,1.0725483517802084e-05,True,30.16952275444934
29,18,64,4,8,7,512,323,0.2149010098362727,1.3229785426897142e-05,False,25.458899022985044
28,16,64,4,8,7,512,365,0.1588767590162155,1.224990439343514e-05,False,45.966286311756775
25,18,64,4,8,7,512,337,0.14804170572639808,1.8710300401179564e-05,False,29.06944148578959
28,19,64,4,7,8,512,296,0.17991153777593974,1.2670664707854802e-05,False,48.93296639145146
30,17,64,4,8,5,512,77,0.12478132512551854,1.3326384053523087e-05,False,27.125472239425996
26,15,32,8,7,8,256,335,0.16834085428176432,1.671287930215412e-05,True,34.380246953426784
18,13,32,8,2,7,512,92,0.13567241149278397,1.4602881828566359e-05,True,28.944965322665162
23,22,64,4,5,6,512,120,0.07578518387127019,1.5789215093515374e-05,False,53.11086260894295
7,17,128,8,8,8,1024,155,0.15420360707582156,1.3504659938814338e-05,True,35.04730573539658
25,21,32,8,6,7,256,307,0.09886421358547579,1.1547344035124224e-05,True,43.07212983346167
29,18,64,4,8,7,512,320,0.21440172213284592,1.290759866485972e-05,False,24.22864631348108
28,19,64,4,8,6,512,352,0.2245277326849613,1.0793708061931703e-05,False,45.079663335582794
29,16,64,4,8,7,512,327,0.18598012051136578,1.2004004233857772e-05,False,35.75285435972218
30,20,64,4,7,8,512,269,0.2040958224049779,1.2729856448314964e-05,False,57.270177831990864
12,18,64,2,8,6,512,296,0.23903256486562335,1.460569323043639e-05,False,33.504052729240556
27,17,64,4,8,7,512,344,0.17661989615710727,1.5486811455767313e-05,True,39.17393167651573
