in_len,out_len,d_model,nhead,num_encoder_layers,num_decoder_layers,dim_feedforward,batch_size,dropout,lr,year,sMAPE
29,17,32,2,2,7,1024,145,0.24158884282152912,2.3053080739312874e-05,True,35.12378066194146
30,14,128,2,3,8,1024,228,0.2066171480330907,2.5886998180431495e-05,True,87.04198772524575
27,13,64,4,3,5,256,267,0.21999989801792538,4.61528834849576e-05,True,21.849550779124662
24,9,64,4,3,4,256,201,0.2667528393838615,4.954481524539141e-05,True,21.552875878057968
22,11,64,4,4,5,256,299,0.24137511895844233,4.3015662714449595e-05,True,47.85488843535586
25,19,64,4,2,4,512,336,0.16646450032072235,3.6991003741804154e-05,True,37.716563381478096
21,30,32,4,4,6,256,243,0.1416167412183233,4.567252666679319e-05,True,21.620201789663753
28,15,64,2,3,4,256,277,0.17240883702719897,3.138660635868068e-05,False,49.80483383850021
7,8,32,4,2,7,1024,314,0.14925793373840823,4.971607664204428e-05,True,54.294115495100634
23,20,64,2,6,5,512,108,0.21206856266039212,2.1183171930193847e-05,False,47.88194008828855
20,13,64,4,2,2,256,189,0.19256648238450724,1.8127095332366575e-05,True,39.7727517362234
26,16,32,4,8,4,1024,163,0.2810574898145676,1.5128779900280482e-05,False,63.63713990040677
15,22,64,2,4,4,256,286,0.2992204705362159,1.4801544035753204e-05,False,20.481262209546525
16,25,64,2,4,4,256,266,0.2835786680466512,1.6164900686999884e-05,False,19.831383638356186
17,25,64,2,4,5,256,219,0.250187431263005,1.659630373670651e-05,False,19.91925771694705
13,25,64,2,6,3,256,217,0.28440129992995455,1.645352788916134e-05,False,21.717145525232763
17,28,64,2,5,4,256,245,0.2547200211521139,1.7830774355666025e-05,False,20.267011243225756
9,25,64,2,7,5,512,212,0.2735597144407783,1.9410660144258802e-05,False,29.437784433793944
14,23,64,2,5,6,256,271,0.23277325434785986,1.5883435607149473e-05,False,27.029040572705927
17,28,128,2,4,4,256,231,0.2852929558374976,1.786784075066583e-05,False,20.983986619406092
18,26,64,2,5,3,256,302,0.2599643718717304,1.3139417052236528e-05,False,33.29773335228369
16,24,64,8,4,6,256,183,0.24408577165437526,1.6597835973674698e-05,False,20.0653639698218
20,11,64,2,3,5,256,257,0.2687804207556924,1.4169434935281727e-05,False,21.593539017670654
22,21,64,2,3,7,256,16,0.2521298109351454,1.717413740211483e-05,False,20.294397462649854
19,27,64,8,4,5,256,237,0.23019739333647826,1.589662343033945e-05,True,20.963956141748756
16,23,64,4,2,5,256,253,0.28781342326561665,2.061102283604588e-05,False,30.097730016783476
11,24,64,2,3,4,256,207,0.2669479475938702,1.9769411973289196e-05,True,21.396104694336664
21,21,64,4,3,5,256,326,0.2541500826569869,1.3479052159472251e-05,False,19.928010046359894
18,21,64,4,4,4,256,352,0.2929003441191321,1.3143342980464064e-05,False,19.780149475922066
15,20,128,2,5,3,256,358,0.2986185145130087,1.4556991032136572e-05,False,20.71268471149044
18,22,64,4,4,4,512,348,0.27580215164838545,1.2602792164041e-05,False,19.925499461882172
16,18,32,8,5,4,1024,322,0.28559033131840916,1.4049978566095125e-05,False,39.83068463972349
18,22,64,4,4,4,512,348,0.27558339285538475,1.255102150183765e-05,False,19.897232586222017
17,22,64,4,4,3,512,365,0.29066177473375493,1.148186408149619e-05,False,28.76839180529101
20,21,64,4,4,4,512,344,0.27750686340018477,1.5420011968527858e-05,False,21.708573682508096
18,25,64,4,4,4,512,308,0.2655919415315001,1.385400482586823e-05,False,24.637929168895255
13,26,64,4,5,8,512,318,0.2942347319522655,1.2616144248641102e-05,False,21.82877517134771
19,24,64,4,4,3,256,291,0.27782643040981825,1.461209058510546e-05,False,20.038149695899744
15,20,64,2,4,4,256,333,0.2500024779229913,1.3222849358855192e-05,False,21.092078132823097
14,18,64,4,5,4,256,341,0.2626638654788173,1.210378634929665e-05,False,21.430460443505986
19,23,128,4,6,5,256,356,0.23767716944232467,1.5444480303116e-05,False,20.48230048465572
17,27,64,2,7,3,512,277,0.22688638112800105,1.0968464194249195e-05,False,48.42838802356207
18,22,64,4,4,4,512,352,0.2722892040972403,1.2786271794256847e-05,False,19.9635941947942
18,19,64,4,4,4,512,347,0.2822790303907148,1.2364761227374216e-05,False,21.09416569561364
21,23,64,4,3,4,512,263,0.2612659891793445,1.1437434568360318e-05,False,21.14688259048578
19,7,64,4,4,4,512,300,0.24758183388522134,1.3766936896259718e-05,False,18.475066814417136
20,7,64,4,2,5,512,307,0.25087023348586746,1.343828508018573e-05,True,19.235456594098796
19,8,32,4,2,4,512,300,0.2905918197987928,1.3470169490309183e-05,True,32.01909410318648
20,8,64,4,2,3,512,289,0.22284598952808277,1.4026505470201371e-05,True,22.806073025903174
