in_len,out_len,d_model,nhead,num_encoder_layers,num_decoder_layers,dim_feedforward,batch_size,dropout,lr,year,sMAPE
12,28,128,8,5,6,512,28,0.25380961248627687,3.704369628485606e-05,False,89.5682980789407
10,22,64,8,4,3,256,102,0.21775311450380114,3.4233449480256924e-05,False,19.319122367811232
10,16,64,8,4,3,256,101,0.2798889403198018,3.079389048591344e-05,False,19.51700400384784
30,16,64,8,3,2,256,119,0.28194915344411065,4.2794983659303923e-05,False,26.19437008027734
7,18,64,8,5,5,256,157,0.29907249587516005,3.261498328893222e-05,False,19.855537752084786
11,14,64,4,4,4,256,278,0.1939110920502566,2.739148900457725e-05,False,36.187882033476825
8,17,32,2,5,3,1024,314,0.2780103152744875,3.695690829950542e-05,True,69.78780155938024
13,12,64,8,5,2,256,59,0.244755931544182,4.570869008247624e-05,False,20.024778360265785
9,20,128,2,6,5,1024,93,0.16289313587854726,4.999212238562735e-05,True,81.8352459812599
17,13,64,8,2,4,512,172,0.21670466802876462,4.0739904257262944e-05,False,19.948124785157436
15,25,128,4,3,3,256,125,0.27808444196968674,3.585707710109663e-05,True,30.904673023683234
10,23,64,8,4,3,256,95,0.26757144532960786,3.0246055941438674e-05,False,20.158225915715768
8,23,64,8,4,3,256,69,0.2426073054801945,3.1854798233007366e-05,False,18.922388796760398
7,25,64,8,4,4,256,54,0.24504382284583945,3.220037428174754e-05,False,19.798081446873635
8,23,64,8,3,2,256,36,0.2331103474499384,3.939706507815994e-05,False,20.44555711603482
13,21,128,2,3,3,1024,213,0.2011700206129039,3.7857437983377566e-05,False,27.557857610247176
11,19,32,8,4,7,256,155,0.24369120913899503,4.423450537598749e-05,True,32.20688614326428
9,29,64,8,5,5,256,81,0.22517779723773382,2.8790566202737707e-05,False,21.969922959781904
20,26,128,8,5,4,256,102,0.2872313277999292,3.22318709251976e-05,False,54.466469922848994
12,24,64,8,4,3,256,146,0.18878593507588431,3.5314647379994116e-05,False,20.38799704611457
15,21,128,2,3,4,1024,257,0.20908397207926735,2.1821504735346607e-05,False,25.999420085771007
8,22,64,8,4,3,256,71,0.2573755003464852,3.126427609336879e-05,False,19.19130450537541
8,23,64,8,4,3,256,70,0.23545696117513984,2.5871354581617032e-05,False,19.684110979868226
11,24,64,8,4,2,256,112,0.2749427369658795,2.7939923682860292e-05,False,21.20402163168322
9,17,64,8,3,3,256,46,0.25411443588588534,3.08658925048485e-05,False,19.89769856818219
8,22,64,8,4,2,256,179,0.222171452805464,3.3816343699946524e-05,False,22.03667062080504
10,19,64,8,4,3,256,24,0.2872828984434912,3.951076635921361e-05,False,19.87492189308197
12,27,64,8,3,3,256,135,0.270363831578901,2.409602710464345e-05,True,19.57002007117798
7,25,64,8,8,4,512,201,0.2516694632433973,3.158938247072766e-05,False,20.185469357388786
25,21,32,4,5,8,256,86,0.292841911322971,3.502628922642786e-05,False,21.68797389897214
13,15,128,8,4,7,256,103,0.26170055747498755,4.683382811503995e-05,False,19.559338186325093
10,22,64,8,4,3,256,67,0.26088583454170977,2.998954403062899e-05,False,19.127277437529266
9,22,64,8,4,3,256,69,0.23689726910625034,2.9000121636671293e-05,False,19.209083298015408
8,22,64,8,4,2,256,73,0.23564459706510113,2.8555254596336953e-05,False,19.8149855195794
9,24,64,8,4,4,256,13,0.22489206499747177,2.6191003561098984e-05,False,20.210204234302175
11,27,64,8,3,3,256,50,0.24631181658072582,3.3506318518683984e-05,False,20.089557104562513
9,20,64,8,4,3,256,62,0.23653352244511852,2.8977067403784215e-05,False,19.686967060898315
14,23,64,8,5,3,256,39,0.2600986066327378,3.6640931086215935e-05,False,25.80255163003608
7,25,64,8,5,2,256,67,0.21703590896191097,3.0056445348568023e-05,False,21.06788240443575
10,23,128,8,4,4,512,311,0.20030964549887356,2.7053241228637495e-05,False,61.821046001757864
11,21,64,2,4,3,256,85,0.18228927266144732,3.263135428966455e-05,False,21.626823658046582
10,22,64,8,4,3,256,231,0.2737014840170595,3.0655984624098655e-05,False,19.367248716353348
8,22,64,8,4,3,256,294,0.2663213288978387,3.152142105909615e-05,False,19.42782768014471
8,22,64,8,4,3,256,254,0.27061208280236426,2.933616506095846e-05,False,19.38142868834474
7,20,64,8,5,3,256,251,0.2914589002074791,2.902503780200906e-05,False,38.587016426797575
9,22,64,8,3,3,256,229,0.271072579517619,2.7646775320385123e-05,False,19.85212080798066
10,21,64,4,4,2,1024,265,0.29982836447940814,3.4534253728187235e-05,True,20.238984575177167
8,24,64,8,4,3,256,238,0.25525190802340975,3.0046059212983915e-05,False,19.406891747593
12,19,64,8,4,3,256,289,0.28087611746171187,2.4475221073414243e-05,False,18.981245258841273
12,20,64,8,3,4,256,334,0.28177277324629485,2.4497980722612136e-05,False,20.184933363842585
11,23,32,8,4,2,256,279,0.2767021485242019,2.5392094835706684e-05,False,20.088627414559703
10,19,64,8,4,3,256,295,0.262554491604273,2.64879120778557e-05,False,18.841079821109993
10,19,64,8,4,3,256,285,0.25053542961842934,2.637268428796502e-05,False,18.98158613640522
12,19,64,8,4,3,256,296,0.24114343233020524,2.6156965765195427e-05,False,19.196112715964592
14,17,64,8,5,3,256,299,0.2490377755003657,2.3212765505843238e-05,False,35.43056330580708
12,19,64,8,4,3,256,333,0.24049421492701145,2.6530755151363196e-05,False,19.11355518190953
12,18,64,8,7,4,256,332,0.2585662893401265,2.667609088610399e-05,False,24.565008439805982
13,17,64,8,4,3,512,333,0.2403261385453621,2.469238392772714e-05,False,22.96168903496778
16,19,64,2,6,2,256,344,0.22926681294235143,2.6379135859692748e-05,True,45.86778578696517
20,18,64,4,5,4,1024,298,0.26314738682438815,2.33268486431035e-05,False,28.766770480446013
12,19,64,8,3,3,256,322,0.2871353966607194,2.5494278859961324e-05,False,19.855897661134485
11,19,64,8,4,3,256,291,0.24185335503851343,2.7975733078877603e-05,False,18.890755719799905
11,18,64,8,4,3,256,266,0.2557372233974074,2.763263261504537e-05,False,20.653583946275305
11,19,64,8,4,3,256,287,0.24805030541964168,2.6566162267061986e-05,False,19.22946530338554
13,20,64,8,4,3,256,303,0.24141312755581282,2.746693239759564e-05,False,19.189590536252965
15,20,64,8,4,3,256,280,0.26347147694972706,2.8379466237455436e-05,False,19.241062397834142
13,7,64,8,4,3,256,305,0.2507562696446056,2.7711071037823155e-05,False,18.691443469656072
14,7,64,8,4,3,256,305,0.2292011228402903,2.7902314728052788e-05,False,20.562163019232376
13,18,32,8,4,4,256,319,0.2507230641131961,2.516771600568719e-05,False,25.969745053087518
13,16,64,8,5,2,256,269,0.29385509627065387,2.4229446912846382e-05,False,19.527325428975125
15,8,64,8,3,3,256,353,0.28051037651561267,2.7353013626338556e-05,False,86.81834659101015
