date,volume,trend,sen,price
2018-03-03,3031487197.1333075,9.817201472908994,2.297560975609756,11098.0758092511
2018-03-04,3019436740.238814,8.577722251446607,2.565573770491804,11356.0416016724
2018-03-05,2580256309.470718,9.817201472908994,2.29,11286.6762891691
2018-03-06,2693945511.008508,9.817201472908994,2.302380952380952,11526.4209302906
2018-03-07,3618749298.786025,10.436941083640187,2.108986615678776,10727.716249205
2018-03-08,4896773758.150409,11.676420305102576,2.054607508532423,9999.68248604677
2018-03-09,4028135943.9580393,14.155378748027356,2.2555555555555555,9420.85488958591
2018-03-10,5476476288.950579,9.1974618621778,2.10377358490566,9276.33759031006
2018-03-11,3260891795.801318,9.1974618621778,2.251207729468599,8890.86580399612
2018-03-12,3876612721.9476624,10.436941083640187,2.276029055690073,9512.45611286134
2018-03-13,4019736166.690967,9.1974618621778,2.231746031746032,9232.70587979953
2018-03-14,3628990704.006424,11.056680694371382,2.229527104959631,9216.53097626842
2018-03-15,4020163253.192984,13.53563913729616,2.262334536702768,8307.22338626638
2018-03-16,4571407139.639841,11.056680694371382,2.15,8359.36528334063
2018-03-17,3070872383.1616874,9.1974618621778,2.172727272727273,8520.00815917187
2018-03-18,2591898944.228953,11.676420305102576,2.260918253079508,8063.4097921227
2018-03-19,4330642347.54297,11.056680694371382,2.151063829787234,8217.84219996114
2018-03-20,4276409099.704472,9.817201472908994,2.237687366167024,8640.52143024258
2018-03-21,3554700592.279649,9.817201472908994,2.2763466042154565,8926.82049620007
2018-03-22,3081152046.0236883,9.1974618621778,2.390557939914163,8970.31790627893
2018-03-23,2931676659.5938525,8.577722251446607,2.1690821256038646,8736.38576909829
2018-03-24,2877067842.098429,7.338243029984219,2.3633333333333333,8824.59283177853
2018-03-25,2444371384.2694945,7.338243029984219,2.408888888888889,8621.15079225785
2018-03-26,2066020545.3926065,10.436941083640187,2.180297397769517,8478.63819558905
2018-03-27,2972024162.97679,9.1974618621778,2.206140350877193,8186.19606281355
2018-03-28,2653185409.403986,8.577722251446607,2.38695652173913,7836.76304425289
2018-03-29,2033730316.7590544,10.436941083640187,2.217294900221729,7930.77954092755
2018-03-30,3680239216.3167896,12.29615991583377,2.229278794402584,7126.89519256736
2018-03-31,4264255594.746104,7.957982640715413,2.216417910447761,6897.26857786945
2018-04-01,2565052340.2323847,8.577722251446607,2.172025723472669,6975.27531402076
2018-04-02,2649647152.1697764,9.817201472908994,2.203030303030303,6836.57232729678
2018-04-03,2253363912.1674647,9.1974618621778,2.245125348189415,7080.41723231299
2018-04-04,2762080502.610784,8.577722251446607,2.300970873786408,7464.35609406668
2018-04-05,2544238382.121464,9.1974618621778,2.2450331125827816,6845.31597826858
2018-04-06,2568972345.7027025,10.436941083640187,2.171303074670571,6855.42230460675
2018-04-07,1840465005.5711515,7.338243029984219,2.3626373626373627,6628.75445585626
2018-04-08,1856418405.5749636,6.718503419253024,2.180904522613065,6884.47723505995
2018-04-09,1413593787.187827,8.577722251446607,2.0475206611570247,6984.8089659738
2018-04-10,2437632634.286056,7.957982640715413,2.370149253731343,6778.4915700774
2018-04-11,1550558592.492434,7.338243029984219,2.31496062992126,6829.31650379539
2018-04-12,1586992258.3407943,9.817201472908994,2.432469304229195,6925.10199547663
2018-04-13,4980342880.0008135,9.817201472908994,2.218340611353712,7836.39699399927
2018-04-14,3910297535.1571007,6.718503419253024,2.4627659574468086,7845.75284010594
2018-04-15,2294693915.2394795,6.718503419253024,2.2777777777777777,7897.71993085806
2018-04-16,2350690710.8285303,7.338243029984219,2.258675078864353,8258.06708369755
2018-04-17,2754142166.1939588,7.338243029984219,2.0427046263345194,8030.99926195254
2018-04-18,2491337660.023414,7.957982640715413,2.27734375,7873.63551010255
2018-04-19,2326968646.2908115,6.718503419253024,2.497777777777778,8097.41823310301
2018-04-20,2422027692.486585,7.957982640715413,2.548926014319809,8277.46063916253
2018-04-21,2961030105.150343,6.718503419253024,2.2301587301587302,8499.45000871487
2018-04-22,3214807963.4541373,6.718503419253024,2.329479768786128,8878.42826029723
2018-04-23,2503340749.6093006,7.338243029984219,2.3405172413793105,8769.01199947348
2018-04-24,2205498227.200402,9.817201472908994,2.665254237288136,8881.39170434545
2018-04-25,4398198651.199843,8.577722251446607,2.410138248847926,9716.48975733072
2018-04-26,5523433548.358508,7.338243029984219,2.223926380368098,8825.2025000693
2018-04-27,3847600029.556496,6.718503419253024,2.233082706766917,9221.86802618436
2018-04-28,2839339948.818213,6.098763808521829,2.294117647058824,8940.38112200719
2018-04-29,3006508147.8120923,5.479024197790636,2.255,9249.65952508923
2018-04-30,2827554754.4722853,6.098763808521829,2.3529411764705883,9325.62885104679
2018-05-01,2508704421.0187726,6.098763808521829,2.254335260115607,9198.18950997327
2018-05-02,2661071473.28962,5.479024197790636,2.155440414507772,9024.3875117766
2018-05-03,2179558786.4918017,6.718503419253024,2.437209302325581,9122.65301383019
2018-05-04,1228125377.9488523,6.098763808521829,2.2580645161290325,9551.13518381566
2018-05-05,2695999383.5138526,6.718503419253024,2.5023255813953487,9634.53822597227
2018-05-06,2617990803.561576,5.479024197790636,2.086206896551724,9766.24448548887
2018-05-07,2626417557.066924,6.098763808521829,2.3977900552486187,9583.87174550137
2018-05-08,2767085706.197567,6.098763808521829,2.314814814814815,9308.26502572185
2018-05-09,2455200521.7337303,6.098763808521829,2.4539007092198584,9149.51783314723
2018-05-10,2363841215.4382,6.098763808521829,2.408284023668639,9248.96039558449
2018-05-11,2359598426.330252,7.338243029984219,2.342245989304813,8969.94037574258
2018-05-12,3726075355.303701,5.479024197790636,2.2009132420091326,8405.5605632418
2018-05-13,2995955136.9111686,4.859284587059442,2.5384615384615383,8480.58037612559
2018-05-14,2283320839.5720086,6.098763808521829,2.3167701863354035,8683.9862031429
2018-05-15,3143239503.891285,5.479024197790636,2.5031847133757963,8696.97400387283
2018-05-16,2586241489.8424945,5.479024197790636,2.3719806763285023,8473.34864905366
2018-05-17,2772906142.3921065,5.479024197790636,2.2684563758389262,8343.1252216955
2018-05-18,2173653717.1690426,5.479024197790636,2.5214007782101167,8056.05319237475
2018-05-19,2127912775.3863175,4.239544976328248,2.3375,8202.82540955214
2018-05-20,1672351902.730261,4.239544976328248,2.2280701754385963,8180.62700991409
2018-05-21,1660868681.4973855,4.859284587059442,2.609090909090909,8443.26024591542
2018-05-22,1711697912.2659817,5.479024197790636,2.389937106918239,8354.99633591748
2018-05-23,1895031387.309464,6.718503419253024,2.409547738693467,8009.2995067828
2018-05-24,2777184892.7350817,6.718503419253024,2.173780487804878,7556.31604292077
2018-05-25,2602938656.909345,5.479024197790636,2.0923076923076924,7563.43546544346
2018-05-26,1959178260.217828,4.239544976328248,1.97887323943662,7472.02260174872
2018-05-27,1289488237.4471543,4.859284587059442,2.2073578595317724,7328.87167436352
2018-05-28,1247227035.27444,5.479024197790636,2.2816326530612243,7326.64394017867
2018-05-29,1770692328.4028218,5.479024197790636,2.2758620689655173,7111.06892466996
2018-05-30,2224251684.1663904,4.859284587059442,2.325242718446602,7451.2308372653
2018-05-31,1772428207.794572,4.859284587059442,2.4473684210526314,7380.8515577098
2018-06-01,1714862985.0808516,4.239544976328248,2.407766990291262,7460.16694986577
2018-06-02,1637953742.8095627,3.619805365597054,2.560606060606061,7487.07630453815
2018-06-03,1531230053.8451543,3.619805365597054,2.7934782608695654,7567.51293761927
2018-06-04,1432775393.8161438,4.239544976328248,2.427536231884058,7639.87944568278
2018-06-05,1643488925.3602982,4.239544976328248,2.333333333333333,7463.65499554503
2018-06-06,1754013549.8288014,4.239544976328248,2.229299363057325,7569.01133988542
2018-06-07,1562705992.3836496,4.239544976328248,2.517985611510792,7605.57848860797
2018-06-08,1459894514.226805,3.619805365597054,2.459627329192547,7613.77739337755
2018-06-09,1362045102.4224646,3.00006575486586,2.2972972972972974,7561.16610052452
2018-06-10,1102262799.2103968,5.479024197790636,2.2590909090909093,7415.00137858946
2018-06-11,2788497500.783952,7.957982640715413,2.2396166134185305,6767.49948454925
2018-06-12,1973448735.786416,6.098763808521829,2.3992805755395685,6880.13364875604
2018-06-13,2060764062.9813228,7.338243029984219,2.09251968503937,6581.82807522796
2018-06-14,2571112868.4509044,6.098763808521829,2.1828358208955225,6334.09890642618
2018-06-15,2354179149.4928327,4.859284587059442,2.1584158415841586,6644.72067973844
2018-06-16,1740752641.634127,4.239544976328248,2.1847826086956523,6406.80704950998
2018-06-17,1306649275.503008,3.619805365597054,2.04040404040404,6478.81592433021
2018-06-18,1120785833.1800666,4.859284587059442,2.1963470319634704,6418.85000188746
2018-06-19,1750367371.2555826,4.859284587059442,2.2962962962962963,6677.53340291194
2018-06-20,1649449915.2393851,4.239544976328248,2.03125,6708.68182027534
2018-06-21,1626421446.364752,4.239544976328248,2.48,6714.37546123014
2018-06-22,1400178395.5280418,5.479024197790636,2.2,6690.832151608
2018-06-23,2932411240.2020984,4.859284587059442,2.0068965517241377,6088.57944239075
2018-06-24,1635692582.8272383,5.479024197790636,2.194295900178253,6169.43726386169
2018-06-25,2452039491.998072,4.859284587059442,2.3018181818181818,6159.70719379414
2018-06-26,4326984848.152794,4.859284587059442,2.211764705882353,6241.84871170546
2018-06-27,3248018159.5091834,4.239544976328248,2.2158590308370045,6069.87260616628
2018-06-28,2057221707.976688,4.239544976328248,2.263736263736264,6117.03640962264
2018-06-29,1928320709.079448,5.479024197790636,2.1205211726384365,5879.98897440643
2018-06-30,2341618860.2006936,4.859284587059442,2.2402234636871508,6182.25674792295
2018-07-01,2086842501.722632,4.264334560757495,2.236559139784946,6366.49946751097
2018-07-02,2601785821.8298526,5.156759600210415,2.345360824742268,6312.87724313135
2018-07-03,3392521918.120933,4.859284587059442,2.1806451612903226,6595.5473128085
2018-07-04,3013786718.6534038,4.561809573908468,2.210144927536232,6497.60735494217
2018-07-05,3111969366.095633,4.859284587059442,2.12280701754386,6562.7217371211
2018-07-06,3315114737.710066,4.115597054182009,2.138211382113821,6537.74087162192
2018-07-07,4742128037.640009,3.223172014729089,2.307017543859649,6603.29470396542
2018-07-08,6047929422.833753,3.669384534455549,2.3278688524590163,6759.83608914527
2018-07-09,5015170529.876131,3.966859547606522,2.13,6700.63547905209
2018-07-10,5246420831.047288,4.115597054182009,2.3422053231939164,6648.256795903321
2018-07-11,4358427107.61466,4.115597054182009,2.3254437869822486,6303.380664729323
2018-07-12,3969169303.744414,4.4130720673329815,2.061433447098976,6373.234804689936
2018-07-13,3534743492.203714,4.115597054182009,2.008403361344538,6230.5901971047815
2018-07-14,3951261052.820787,3.3719095213045764,1.952941176470588,6248.397313033797
2018-07-15,3709146622.835988,3.074434508153604,2.1323529411764706,6246.13741162634
2018-07-16,2857367439.538571,4.4130720673329815,2.4679802955665027,6349.695836710773
2018-07-17,4559363479.1402855,6.941609679116255,2.343589743589744,6741.6919602852695
2018-07-18,6194130741.142913,7.387822198842715,2.144404332129964,7303.373059795855
2018-07-19,4843025304.5135565,6.049184639663335,2.3112582781456954,7334.771372076191
2018-07-20,4107857510.670374,5.602972119936875,2.3859649122807016,7442.800738748321
2018-07-21,3727831730.875354,4.264334560757495,2.1444444444444444,7331.871523239401
2018-07-22,2892881147.245292,4.4130720673329815,2.289855072463768,7379.137271821949
2018-07-23,5717881945.865358,5.602972119936875,2.497005988023952,7395.8664054401
2018-07-24,6202101797.69894,8.577722251446605,2.488372093023256,7704.99567890457
2018-07-25,5592076817.676129,7.685297211993688,2.46,8422.37392335148
2018-07-26,4086880124.497768,6.197922146238821,2.248,8144.553482041877
2018-07-27,3429994449.907072,5.900447133087847,2.254480286738352,7929.079243602936
2018-07-28,3624913497.954498,4.859284587059442,2.1880341880341883,8145.333168120666
2018-07-29,3659115450.612604,4.4130720673329815,2.3448275862068964,8192.13570223742
2018-07-30,2598593361.850844,5.305497106785903,2.232258064516129,8197.593575814208
2018-07-31,3497813384.6209693,5.602972119936875,2.2285714285714286,8185.921138302329
2018-08-01,4675498855.415108,5.305497106785903,2.3106796116504853,7738.249304586212
2018-08-02,11591125727.422794,4.710547080483956,2.327272727272727,7612.300753683117
2018-08-03,6834800615.470859,5.008022093634929,2.476510067114094,7540.633150617145
2018-08-04,5580835718.27458,4.710547080483956,2.3063973063973062,7411.66638248389
2018-08-05,5952900997.745494,4.4130720673329815,2.5166666666666666,7009.012011793916
2018-08-06,5989412029.067531,5.008022093634929,2.1965065502183405,7036.60933127318
2018-08-07,6927841831.688437,5.305497106785903,2.107883817427386,6926.116778774001
2018-08-08,6729676123.905343,6.792872172540767,2.076923076923077,6711.73242235858
2018-08-09,6834119514.685925,5.751709626512361,2.162878787878788,6259.527709667595
2018-08-10,5843796067.332067,5.751709626512361,2.24031007751938,6531.249786737056
2018-08-11,6731245061.318041,6.049184639663335,2.093283582089552,6166.590417501742
2018-08-12,5708911347.302448,4.561809573908468,2.2142857142857144,6205.218479944854
2018-08-13,5507023282.246057,5.454234613361389,2.17877094972067,6318.407221774424
2018-08-14,5381627198.227136,7.239084692267228,2.212820512820513,6283.99625058153
2018-08-15,7179484727.419351,6.4953971593897935,2.371647509578544,6212.226040055612
2018-08-16,6619548180.387301,5.305497106785903,2.202643171806167,6267.76870877378
2018-08-17,5982589406.965,4.561809573908468,2.4563758389261743,6309.385226218996
2018-08-18,6206194158.951437,4.264334560757495,2.212903225806452,6566.715163377382
2018-08-19,5616965845.869809,3.966859547606522,2.193548387096774,6382.0605914076095
2018-08-20,5160365103.111909,4.561809573908468,2.068376068376069,6475.494019667379
2018-08-21,5578292470.702208,4.859284587059442,2.095238095238096,6242.882438400799
2018-08-22,5658517103.312642,5.751709626512361,2.367713004484305,6467.271730309675
2018-08-23,6759411527.692144,4.710547080483956,2.2684563758389262,6336.656327108703
2018-08-24,6096332849.286637,4.561809573908468,2.186991869918699,6521.065718268509
2018-08-25,6913767387.863615,3.966859547606522,2.2857142857142856,6684.379144206679
2018-08-26,5280060347.564506,3.520647027880063,2.2564102564102564,6736.036057516459
2018-08-27,5215045899.16829,3.966859547606522,2.0526315789473686,6728.2880026290095
2018-08-28,5444349729.346103,5.900447133087847,2.25,6911.096028949572
2018-08-29,6246602891.545194,5.156759600210415,2.0,7075.9834051051
2018-08-30,5976493148.705724,4.859284587059442,2.067796610169492,7046.748947280631
2018-08-31,6587864491.268964,4.561809573908468,2.4285714285714284,7024.14510718162
2018-09-01,5959884320.762271,4.561809573908468,2.2525252525252526,7027.631279401852
2018-09-02,6257915213.839819,4.561809573908468,2.25,7211.270767868822
2018-09-03,6640164154.549976,4.4130720673329815,2.5319148936170213,7305.272801003753
2018-09-04,4511643009.568316,5.008022093634929,2.460869565217392,7260.897516647864
2018-09-05,5344233220.454348,6.4953971593897935,2.1645021645021645,7359.462992923027
2018-09-06,7036065651.078336,6.941609679116255,2.127320954907162,6764.926773778225
2018-09-07,6558109770.577363,5.454234613361389,2.260504201680672,6498.279612609656
2018-09-08,4422971841.981781,4.264334560757495,2.2329545454545454,6397.81887024023
2018-09-09,3851077568.004001,3.966859547606522,2.1842105263157894,6181.19445075213
2018-09-10,4174629547.594032,4.561809573908468,2.256578947368421,6260.764806062476
2018-09-11,4504626593.565221,4.710547080483956,2.140740740740741,6308.135474616629
2018-09-12,5001529025.0324745,5.156759600210415,2.276923076923077,6278.917069628559
2018-09-13,5026516732.831187,5.156759600210415,2.363636363636364,6330.574238022664
2018-09-14,4987196751.843109,4.710547080483956,2.111111111111111,6486.461630393616
2018-09-15,5350596522.1363,3.966859547606522,2.1648351648351647,6500.01225461663
2018-09-16,4295951323.506035,3.3719095213045764,2.3548387096774195,6530.221146234664
2018-09-17,4715407407.262404,4.4130720673329815,2.0526315789473686,6506.248493217292
2018-09-18,4600931272.400568,4.115597054182009,2.147058823529412,6250.121727322729
2018-09-19,4472798160.224327,4.264334560757495,2.2913385826771653,6347.069255451608
2018-09-20,5380977505.120019,4.710547080483956,2.2869565217391306,6383.753841158382
2018-09-21,5059042419.562756,5.156759600210415,2.212962962962963,6491.885242276883
2018-09-22,5931455399.756281,3.966859547606522,1.8222222222222224,6753.8344721403255
2018-09-23,5159534298.571353,3.818122041031036,2.833333333333333,6747.032172960024
2018-09-24,4322794079.140574,3.966859547606522,2.264705882352941,6711.029451815934
2018-09-25,4626497701.607775,4.4130720673329815,2.2466666666666666,6596.187313045577
2018-09-26,4580781824.213022,3.966859547606522,2.5051546391752577,6441.311544542553
2018-09-27,3788299697.410916,3.966859547606522,2.3205128205128207,6462.795635292239
2018-09-28,4690261094.515134,4.264334560757495,2.246913580246914,6704.704245729721
2018-09-29,3140320712.260097,3.3719095213045764,2.408450704225352,6634.765964572905
2018-09-30,2294291064.4914503,3.074434508153604,1.896551724137931,6606.073795422076
2018-10-01,1908960742.721659,3.3719095213045764,2.292929292929293,6626.037956098487
2018-10-02,1893760872.901848,3.669384534455549,2.424,6598.841259755177
2018-10-03,2035903501.1612608,3.520647027880063,2.197802197802198,6524.60769791521
2018-10-04,2247969611.197428,3.669384534455549,2.102564102564102,6499.262379115219
2018-10-05,2059404665.1894455,3.520647027880063,2.1616161616161618,6578.701809284849
2018-10-06,1840911129.5584168,2.77695949500263,2.3095238095238093,6621.189363919919
2018-10-07,1464404365.51708,2.33074697527617,2.7419354838709675,6589.124681678888
2018-10-08,1499424737.458561,3.3719095213045764,2.2153846153846155,6584.832153052514
2018-10-09,2081626437.463169,3.818122041031036,2.102803738317757,6653.089450830426
2018-10-10,1741398466.9025888,3.520647027880063,2.1666666666666665,6633.745729917172
2018-10-11,2070407901.701105,5.454234613361389,2.150442477876106,6582.455082387102
2018-10-12,3581191342.767335,4.115597054182009,2.2242990654205608,6234.367641454442
2018-10-13,2295615181.287238,3.3719095213045764,1.962962962962963,6285.592982799844
2018-10-14,1851879464.8516304,3.074434508153604,2.2285714285714286,6314.883384422573
2018-10-15,1847113723.735372,4.859284587059442,2.212121212121212,6328.554760034424
2018-10-16,6217858944.018429,4.115597054182009,2.147368421052632,6659.87550840943
2018-10-17,2746546151.250113,3.669384534455549,2.4239130434782608,6635.125667516839
2018-10-18,2820354466.330306,3.669384534455549,1.9130434782608696,6635.741832487943
2018-10-19,2625598930.5728407,3.520647027880063,2.2641509433962264,6517.511087710534
2018-10-20,2652532021.929972,2.9256970015781163,2.2142857142857144,6483.827769471798
2018-10-21,2387105749.143392,2.77695949500263,2.5945945945945947,6532.678750383806
2018-10-22,2127987152.586655,3.3719095213045764,2.4015748031496065,6529.670021370842
2018-10-23,2655159954.716826,3.520647027880063,2.3069306930693068,6512.589059298922
2018-10-24,2784381146.568883,3.520647027880063,2.340909090909091,6472.799660641591
2018-10-25,2607022301.561287,3.818122041031036,2.1645569620253164,6481.443589558082
2018-10-26,2618534041.346836,2.9256970015781163,2.289156626506024,6458.191521836801
2018-10-27,2698016930.8820057,2.33074697527617,2.1666666666666665,6468.826424965618
2018-10-28,2383295890.5582404,2.0332719621251973,2.223684210526316,6457.058635186671
2018-10-29,2065446088.788402,3.3719095213045764,2.1894736842105265,6481.323141667608
2018-10-30,3631795693.013341,3.520647027880063,2.207547169811321,6292.6479239344
2018-10-31,1962209613.9889972,3.520647027880063,2.0806451612903225,6331.781807909807
2018-11-01,2042670545.032488,3.3719095213045764,2.234567901234568,6366.720109554257
2018-11-02,2922702484.006447,3.074434508153604,1.9827586206896552,6379.972972168429
2018-11-03,2675454291.399585,2.33074697527617,2.3260869565217392,6425.4415830402095
2018-11-04,2582446886.6230755,2.628221988427143,2.4909090909090907,6388.1897883073725
2018-11-05,3198297931.7470818,3.669384534455549,2.1728395061728394,6351.061941056285
2018-11-06,3213571991.0860043,3.223172014729089,2.136842105263158,6415.443408541094
2018-11-07,3408876943.856672,3.3719095213045764,1.8987341772151896,6474.847290336688
2018-11-08,3120683820.785003,3.223172014729089,2.311688311688312,6574.801180290013
2018-11-09,2402484611.464685,2.9256970015781163,2.391304347826087,6490.454730761757
2018-11-10,2707057000.4786224,2.1820094687006835,2.375,6413.78203857173
2018-11-11,1672332107.6089764,2.0332719621251973,2.247191011235955,6429.898792074219
2018-11-12,2943678893.5684266,3.074434508153604,2.0,6434.2845969255495
2018-11-13,2651674690.982871,3.520647027880063,2.298245614035088,6411.353436205148
2018-11-14,2890964719.217386,6.644134665965281,2.1515789473684213,6394.289276264062
2018-11-15,5690409836.804629,7.09034718569174,2.067164179104477,5788.612494046974
2018-11-16,4981978552.514329,5.156759600210415,2.0350877192982457,5686.541131058274
2018-11-17,3236633357.0467114,3.966859547606522,1.989795918367347,5609.956182334204
2018-11-18,2525819291.4931545,3.3719095213045764,2.1534653465346536,5599.191595689304
2018-11-19,2422604400.7507744,7.834034718569172,2.068157614483493,5638.861481452398
2018-11-20,6126269575.232113,12.29615991583377,2.136490250696379,4889.197859239111
