in_len,out_len,d_model,nhead,num_encoder_layers,num_decoder_layers,dim_feedforward,batch_size,dropout,lr,year,sMAPE
28,10,64,4,2,7,256,305,0.272031459609642,1.623254154929605e-05,True,19.31038388935857
14,19,128,4,3,6,512,97,0.1175121846451921,1.530644198239654e-05,True,19.32165556323315
11,24,128,2,3,5,256,54,0.2169978980149807,1.4110141736306343e-05,False,19.35635262756592
10,27,128,2,3,7,256,61,0.2698001633475524,1.8748466279992625e-05,True,19.35925337415798
15,20,128,4,3,5,256,96,0.2203343601056504,1.2501293131386153e-05,False,19.366252515212683
14,27,128,2,3,7,256,303,0.2362087837438703,2.295544364068669e-05,True,19.368215794145133
11,24,128,8,4,8,512,103,0.1716620928263192,2.1487613522214995e-05,True,19.370713235610147
14,28,128,2,2,7,256,319,0.2770668992160798,2.4891637978741534e-05,True,19.38205776195777
13,28,128,2,2,7,256,300,0.2755691959001076,1.836379321050245e-05,True,19.389433518285603
9,26,128,2,7,4,512,43,0.2597021709705406,2.891445956282672e-05,False,19.392885362520268
8,29,128,2,2,7,256,298,0.2257336144536092,1.680054559659115e-05,True,19.41790050316282
9,19,128,2,4,8,512,112,0.1083993779933621,1.5153851757727313e-05,True,19.452829552788025
9,21,128,2,4,7,1024,98,0.1866641072596827,1.3921796392337896e-05,True,19.483448001587725
11,21,128,2,3,4,256,72,0.1979249489505024,1.4278903519982206e-05,False,19.49919769106829
8,29,128,2,6,4,512,66,0.2889612195901666,2.9379337145755068e-05,False,19.50164240942365
7,26,128,2,7,4,512,71,0.2569908962113772,3.186021264453247e-05,False,19.50537824867218
13,18,128,2,4,3,512,141,0.1744542265768739,1.5902191488220958e-05,True,19.52782746103869
13,16,128,2,4,8,512,140,0.1517389137699717,1.6350209668664877e-05,True,19.535536998649626
15,20,128,4,3,5,256,94,0.2191997708872856,1.279127517826816e-05,False,19.56848897847632
30,16,128,4,2,3,512,59,0.1823095684360854,1.8390003773598623e-05,True,19.594540629815675
15,19,128,8,5,3,1024,152,0.2183721869945602,2.670037856472338e-05,True,19.5948275150939
8,20,128,4,6,4,512,260,0.2123013034622457,2.621021146570568e-05,False,19.623959549846383
13,21,128,2,3,4,256,76,0.2011308699693259,1.4061194114012251e-05,False,19.661823351088504
18,19,128,8,5,2,512,115,0.1846410037049018,2.503726965469275e-05,True,19.669067614863103
7,27,128,2,7,4,512,46,0.2676146986681473,3.351123090529876e-05,False,19.674786712239037
22,13,64,4,2,4,256,226,0.241287769359375,4.66507500908952e-05,True,19.68286362930933
11,21,128,2,4,7,1024,100,0.1875191165862754,1.3662106456743503e-05,True,19.68296114296384
14,16,128,8,4,8,512,143,0.1508343235318498,1.5912281696266786e-05,True,19.685959649646797
12,21,128,4,3,5,256,59,0.2340506521972713,1.2362086600620915e-05,False,19.68936640815117
7,14,64,2,8,7,256,111,0.2957329034977248,3.669913086878485e-05,False,19.6918780420952
14,20,128,4,3,6,512,108,0.1305296584855805,1.4239086434081938e-05,True,19.71816296735271
20,21,128,4,2,4,512,177,0.1870455216732423,1.762162052234265e-05,True,19.73248779330276
13,18,128,2,4,8,512,100,0.1726837487038197,1.5832942556486034e-05,True,19.748890591355824
12,21,128,4,3,5,256,63,0.23088294767706,1.249443804666084e-05,False,19.76231389593338
8,20,128,4,2,3,512,141,0.1800028067298815,1.66816433368713e-05,False,19.770435136998778
18,21,64,4,4,4,256,352,0.2929003441191321,1.3143342980464064e-05,False,19.780149475922062
8,26,128,2,6,4,512,57,0.2995220818617865,2.943057601255229e-05,False,19.785349808835075
8,8,128,8,8,8,512,89,0.2885693123192606,3.5526502866322034e-05,False,19.80737051806854
16,25,64,2,4,4,256,266,0.2835786680466512,1.6164900686999884e-05,False,19.831383638356183
18,22,64,4,4,4,512,348,0.2755833928553847,1.255102150183765e-05,False,19.897232586222017
20,22,64,2,4,4,256,249,0.1262065737619068,1.484321872619813e-05,False,19.914807834109787
17,25,64,2,4,5,256,219,0.250187431263005,1.659630373670651e-05,False,19.91925771694705
18,22,64,4,4,4,512,348,0.2758021516483854,1.2602792164041e-05,False,19.92549946188217
